candidate_genes,disease,celltype,y,user_question,full_query
"['SLC26A8', 'SDHD', 'C13orf46', 'PCDHGB2', 'MAGI3']",type 1 diabetes mellitus,pancreatic ductal cell,MAGI3,"Which gene among SLC26A8, SDHD, C13orf46, PCDHGB2, and MAGI3 demonstrates the highest cell-type specificity in pancreatic ductal cells for targeting Type 1 diabetes mellitus?","Which gene among SLC26A8, SDHD, C13orf46, PCDHGB2, and MAGI3 demonstrates the highest cell-type specificity in pancreatic ductal cells for targeting Type 1 diabetes mellitus? Identify the validated therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings from the PINNACLE dataset. Then, determine which of these targets overlap with genes activated in pancreatic ductal cells, thereby defining a set of cell-type–specific targets. Compute the average embedding for this overlapping set and calculate the cosine similarity between this reference and each individual target’s embedding. Finally, nominate the gene with a markedly higher similarity as the top candidate and provide a concise, evidence-based rationale for its biological significance."
"['GMPPA', 'TAP1', 'UGT2B15', 'MYCBPAP', 'NGDN']",type 1 diabetes mellitus,pancreatic ductal cell,TAP1,"Which gene among GMPPA, TAP1, UGT2B15, MYCBPAP, and NGDN exhibits the highest cell type-specific expression in pancreatic ductal cells, thereby representing the most promising target for therapeutic intervention in type 1 diabetes mellitus?","Which gene among GMPPA, TAP1, UGT2B15, MYCBPAP, and NGDN exhibits the highest cell type-specific expression in pancreatic ductal cells, thereby representing the most promising target for therapeutic intervention in type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes and extract their cell-type-specific embeddings from the PINNACLE dataset. Next, determine the overlap between these targets and the pancreatic ductal cell-activated genes in PINNACLE to define the cell-type-specific targets for type 1 diabetes. Compute the average embedding of this overlapping set and calculate the cosine similarity between this reference and the embedding of each individual target. If one gene exhibits markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['INTS4', 'CYP2C18', 'ANKRD34C-AS1', 'BNC2', 'SMIM20']",type 1 diabetes mellitus,pancreatic ductal cell,SMIM20,"Among the genes INTS4, CYP2C18, ANKRD34C-AS1, BNC2, and SMIM20, which one exhibits the highest cell-type specificity in pancreatic ductal cells, making it the most promising candidate for targeting type 1 diabetes mellitus?","Among the genes INTS4, CYP2C18, ANKRD34C-AS1, BNC2, and SMIM20, which one exhibits the highest cell-type specificity in pancreatic ductal cells, making it the most promising candidate for targeting type 1 diabetes mellitus? Identify confirmed therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings from PINNACLE. Next, determine which targets overlap with genes activated in pancreatic ductal cells, producing a set of cell-type–specific targets. Compute the average embedding of this subset and calculate the cosine similarity between each target’s embedding and this average. If one gene exhibits a distinctly higher similarity than the others, nominate it as the top candidate, providing a concise, evidence-based rationale for its biological relevance."
"['HNRNPH3', 'GRPEL1', 'PPP1R15A', 'HLA-DMB', 'CHMP7']",type 1 diabetes mellitus,pancreatic ductal cell,HLA-DMB,"Among the genes HNRNPH3, GRPEL1, PPP1R15A, HLA-DMB, and CHMP7, which one exhibits the highest specificity for pancreatic ductal cells, making it the most promising target for type 1 diabetes mellitus?","Among the genes HNRNPH3, GRPEL1, PPP1R15A, HLA-DMB, and CHMP7, which one exhibits the highest specificity for pancreatic ductal cells, making it the most promising target for type 1 diabetes mellitus? Identify the validated therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings from PINNACLE. Next, determine the overlap between these targets and the genes activated in pancreatic ductal cells in PINNACLE to establish a subset of cell-type–specific targets. Compute the average embedding for this subset and calculate the cosine similarity between this average and each target's embedding. If one gene shows a significantly higher similarity than the others, nominate it as the prime candidate and provide a concise, evidence-based rationale for its biological relevance."
"['PSG8', 'C1QBP', 'RAX2', 'ZNF329', 'PSMD7']",type 1 diabetes mellitus,pancreatic ductal cell,PSMD7,"Which gene among PSG8, C1QBP, RAX2, ZNF329, and PSMD7 exhibits the highest specificity for pancreatic ductal cells, making it the most promising candidate for targeting type 1 diabetes mellitus?","Which gene among PSG8, C1QBP, RAX2, ZNF329, and PSMD7 exhibits the highest specificity for pancreatic ductal cells, making it the most promising candidate for targeting type 1 diabetes mellitus? Identify validated therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings from PINNACLE. Next, determine which genes activated in pancreatic ductal cells overlap with these targets, thereby defining the cell-type–specific targets for type 1 diabetes. Calculate the average embedding for this overlapping set and compute the cosine similarity between this average and each individual target’s embedding. If one gene shows a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['AGO3', 'BCAR3-AS1', 'ADGRG4', 'MINAR1', 'LINC02433']",type 1 diabetes mellitus,pancreatic ductal cell,AGO3,"Which gene among AGO3, BCAR3-AS1, ADGRG4, MINAR1, and LINC02433 exhibits the highest cell-type specificity in pancreatic ductal cells in relation to type 1 diabetes mellitus?","Which gene among AGO3, BCAR3-AS1, ADGRG4, MINAR1, and LINC02433 exhibits the highest cell-type specificity in pancreatic ductal cells in relation to type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings from PINNACLE. Then, determine which of these targets overlap with genes activated in pancreatic ductal cells. For the overlapping set, calculate the average embedding to serve as a reference and compute the cosine similarity between this reference and each individual target embedding. If one gene shows significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['GUCA1C', 'SYBU', 'UCHL3', 'TMEM170A', 'WDFY3']",type 1 diabetes mellitus,pancreatic ductal cell,UCHL3,"Which gene among GUCA1C, SYBU, UCHL3, TMEM170A, and WDFY3 exhibits the highest specificity for pancreatic ductal cells as a potential target for type 1 diabetes mellitus therapy?","Which gene among GUCA1C, SYBU, UCHL3, TMEM170A, and WDFY3 exhibits the highest specificity for pancreatic ductal cells as a potential target for type 1 diabetes mellitus therapy? Identify the validated therapeutic targets for type 1 diabetes mellitus and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine the intersection between these targets and the genes activated in pancreatic ductal cells within PINNACLE. Compute the mean embedding of this overlapping gene set and then calculate the cosine similarity of each individual embedding against this mean. Designate the gene with a markedly higher similarity as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['MRPL4', 'CARMIL1', 'PCK2', 'PIGT', 'CLDN25']",type 1 diabetes mellitus,pancreatic ductal cell,CARMIL1,"Which gene among MRPL4, CARMIL1, PCK2, PIGT, and CLDN25 exhibits the highest cell-type–specific expression in pancreatic ductal cells, making it the most promising candidate for targeted research in type 1 diabetes mellitus?","Which gene among MRPL4, CARMIL1, PCK2, PIGT, and CLDN25 exhibits the highest cell-type–specific expression in pancreatic ductal cells, making it the most promising candidate for targeted research in type 1 diabetes mellitus? Retrieve the list of verified therapeutic targets for type 1 diabetes mellitus along with their corresponding cell-type-specific embeddings from PINNACLE. Next, identify which of these targets overlap with the set of pancreatic ductal cell-activated genes provided by PINNACLE, thereby defining the cell-type-specific targets for type 1 diabetes mellitus. Compute the average embedding vector for this overlapping group and assess the cosine similarity between this average and the individual target embeddings. If one gene exhibits a distinctly higher similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['GSN', 'SMCR2', 'ZNF146', 'ATF4', 'CC2D1B']",type 1 diabetes mellitus,pancreatic ductal cell,GSN,"Which gene among GSN, SMCR2, ZNF146, ATF4, and CC2D1B exhibits the highest specificity in pancreatic ductal cells for potential therapeutic targeting in type 1 diabetes mellitus?","Which gene among GSN, SMCR2, ZNF146, ATF4, and CC2D1B exhibits the highest specificity in pancreatic ductal cells for potential therapeutic targeting in type 1 diabetes mellitus? Identify the validated therapeutic targets for type 1 diabetes mellitus and obtain their cell-type-specific embeddings from the PINNACLE dataset. Next, determine which of these targets overlap with genes activated in pancreatic ductal cells, thereby defining the cell-type-specific targets for type 1 diabetes. Compute the average embedding of these overlapping targets and calculate the cosine similarity between this average and each individual target embedding. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['LINC01063', 'PIGF', 'USP16', 'NDUFA13', 'MBD4']",type 1 diabetes mellitus,endothelial cell,NDUFA13,"Among the genes LINC01063, PIGF, USP16, NDUFA13, and MBD4, which exhibits the most endothelial cell-specific expression for targeted intervention in type 1 diabetes mellitus?","Among the genes LINC01063, PIGF, USP16, NDUFA13, and MBD4, which exhibits the most endothelial cell-specific expression for targeted intervention in type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and obtain their corresponding cell-type–specific embeddings from PINNACLE. Next, determine which endothelial cell-activated genes in PINNACLE overlap with these targets to define the cell-type–specific target set for type 1 diabetes. Compute the average embedding for this set, then calculate the cosine similarity between this average and each individual target embedding. If one gene shows a significantly higher similarity than all others, nominate it as the top candidate and provide a concise, evidence-based explanation of its biological significance in type 1 diabetes mellitus."
"['H4C3', 'MAGI1-AS1', 'PIEZO2', 'CNIH3-AS1', 'RPL27']",type 1 diabetes mellitus,endothelial cell,H4C3,"Among the genes H4C3, MAGI1-AS1, PIEZO2, CNIH3-AS1, and RPL27, which exhibits the highest degree of endothelial cell-specific expression, making it the strongest candidate for targeting type 1 diabetes mellitus?","Among the genes H4C3, MAGI1-AS1, PIEZO2, CNIH3-AS1, and RPL27, which exhibits the highest degree of endothelial cell-specific expression, making it the strongest candidate for targeting type 1 diabetes mellitus? Identify the validated therapeutic targets for type 1 diabetes mellitus and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets intersect with the endothelial cell-activated genes in the database, yielding a set of cell-type–specific targets. Calculate the average embedding of this overlapping gene set to serve as a reference, then compute the cosine similarity between this reference and each individual target embedding. If one gene exhibits a markedly higher similarity than the rest, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['OR2L2', 'ANKRD45', 'NDUFA6', 'OAS1', 'OLR1']",type 1 diabetes mellitus,endothelial cell,NDUFA6,"Which gene among OR2L2, ANKRD45, NDUFA6, OAS1, and OLR1 exhibits the highest endothelial cell specificity for targeting type 1 diabetes mellitus?","Which gene among OR2L2, ANKRD45, NDUFA6, OAS1, and OLR1 exhibits the highest endothelial cell specificity for targeting type 1 diabetes mellitus? Which verified therapeutic targets for type 1 diabetes mellitus overlap with the endothelial cell-activated genes in the PINNACLE database? Retrieve the cell-type–specific embeddings for these overlapping targets, compute their average embedding as a reference, and then calculate the cosine similarity between this reference and each individual target's embedding. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['EPHA2', 'MT-ND4L', 'LHFPL6', 'PLEKHB1', 'PCDH10']",type 1 diabetes mellitus,endothelial cell,MT-ND4L,"Among EPHA2, MT-ND4L, LHFPL6, PLEKHB1, and PCDH10, which gene exhibits the highest endothelial cell-type specificity in the context of type 1 diabetes mellitus for targeted intervention?","Among EPHA2, MT-ND4L, LHFPL6, PLEKHB1, and PCDH10, which gene exhibits the highest endothelial cell-type specificity in the context of type 1 diabetes mellitus for targeted intervention? Which verified therapeutic targets for type 1 diabetes have cell-type–specific representations in PINNACLE, and which of these overlap with the endothelial cell-activated genes? For the overlapping set, compute the average embedding and then determine the cosine similarity between this reference embedding and each individual target. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological significance."
"['BRD2', 'ARL14EP', 'DNAH5', 'TTC9B', 'TTC6']",type 1 diabetes mellitus,endothelial cell,BRD2,"Which gene among BRD2, ARL14EP, DNAH5, TTC9B, and TTC6 exhibits the highest endothelial cell-type specificity for targeting type 1 diabetes mellitus?","Which gene among BRD2, ARL14EP, DNAH5, TTC9B, and TTC6 exhibits the highest endothelial cell-type specificity for targeting type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and obtain their cell-type–specific embeddings from PINNACLE. Next, determine which endothelial cell-activated genes in PINNACLE overlap with these targets to define a set of cell-type–specific targets. Compute the average embedding of this set as a reference, and then calculate the cosine similarity between the reference and each target’s embedding. If one gene exhibits markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['CFI', 'KDR', 'PRNT', 'NUP133', 'RPL35']",type 1 diabetes mellitus,endothelial cell,KDR,"Which gene, among CFI, KDR, PRNT, NUP133, and RPL35, exhibits the highest endothelial cell-type specificity for potential targeting in type 1 diabetes mellitus?","Which gene, among CFI, KDR, PRNT, NUP133, and RPL35, exhibits the highest endothelial cell-type specificity for potential targeting in type 1 diabetes mellitus? Using verified therapeutic targets for type 1 diabetes mellitus, obtain their cell-type–specific embeddings from the PINNACLE dataset. Next, identify which of these targets overlap with the endothelial cell-activated genes in PINNACLE. Compute the average embedding for this overlapping set and then calculate the cosine similarity between this average and each individual target’s embedding. If one target exhibits a notably higher similarity than the others, nominate it as the top candidate, and provide a concise, evidence-based rationale for its biological relevance."
"['APP-DT', 'EDNRB', 'GIMAP7', 'TTF1', 'CLHC1']",type 1 diabetes mellitus,endothelial cell,EDNRB,"Which gene among APP-DT, EDNRB, GIMAP7, TTF1, and CLHC1 exhibits the highest specificity for endothelial cells, thereby representing the best candidate for targeted intervention in type 1 diabetes mellitus?","Which gene among APP-DT, EDNRB, GIMAP7, TTF1, and CLHC1 exhibits the highest specificity for endothelial cells, thereby representing the best candidate for targeted intervention in type 1 diabetes mellitus? Identify experimentally validated therapeutic targets for type 1 diabetes mellitus and obtain their cell-type–specific embeddings from the PINNACLE database. Next, determine which endothelial cell‐activated genes in PINNACLE overlap with these targets to define a diabetes-related, cell-specific target set. Calculate the average embedding of this set, then compute the cosine similarity between this average and the individual embeddings of each target gene. If one gene exhibits significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['ATXN7L3B', 'FOXA1', 'GJB7', 'SH3GL2', 'XRCC5']",type 1 diabetes mellitus,endothelial cell,ATXN7L3B,"Which gene among ATXN7L3B, FOXA1, GJB7, SH3GL2, and XRCC5 exhibits the most specific expression in endothelial cells, making it the optimal candidate for targeting type 1 diabetes mellitus?","Which gene among ATXN7L3B, FOXA1, GJB7, SH3GL2, and XRCC5 exhibits the most specific expression in endothelial cells, making it the optimal candidate for targeting type 1 diabetes mellitus? Identify the confirmed therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings from PINNACLE. Next, determine which endothelial cell-activated genes in PINNACLE overlap with these therapeutic targets to define the cell-type–specific targets for T1DM. Calculate the average embedding for this overlapping set and compute the cosine similarity between this average and each individual target's embedding. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['SASH1', 'DIPK1B', 'ARHGAP26', 'NUPR1', 'KLHDC8B']",type 1 diabetes mellitus,endothelial cell,NUPR1,"Among the genes SASH1, DIPK1B, ARHGAP26, NUPR1, and KLHDC8B, which one exhibits the highest endothelial cell-type specificity in relation to type 1 diabetes mellitus?","Among the genes SASH1, DIPK1B, ARHGAP26, NUPR1, and KLHDC8B, which one exhibits the highest endothelial cell-type specificity in relation to type 1 diabetes mellitus? Using the PINNACLE database, identify validated therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings. Next, determine which endothelial cell-activated genes in PINNACLE overlap with these targets, thereby defining a set of cell-type–specific targets for the disease. Compute the average embedding of this set and calculate the cosine similarity between this reference vector and the embedding of each individual target. If one gene exhibits a markedly higher similarity than the others, designate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['ZNF330', 'DUSP4', 'DNAH12', 'ADPRS', 'MTCH1']",type 1 diabetes mellitus,endothelial cell,MTCH1,"Among the genes ZNF330, DUSP4, DNAH12, ADPRS, and MTCH1, which one exhibits the highest endothelial cell specificity for targeted approaches in type 1 diabetes mellitus?","Among the genes ZNF330, DUSP4, DNAH12, ADPRS, and MTCH1, which one exhibits the highest endothelial cell specificity for targeted approaches in type 1 diabetes mellitus? Identify the validated therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings from PINNACLE. Next, find the overlap between these targets and the endothelial cell-activated genes recorded in PINNACLE, representing the cell-type–specific targets for type 1 diabetes. Compute the average embedding of this overlapping set, then determine the cosine similarity between this reference and each individual target. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['KISS1', 'BMT2', 'CCDC9B', 'NDUFS5', 'SPC24']",type 1 diabetes mellitus,endothelial cell,NDUFS5,"Which gene among KISS1, BMT2, CCDC9B, NDUFS5, and SPC24 exhibits the highest specificity for endothelial cells, making it the most promising candidate for targeting type 1 diabetes mellitus?","Which gene among KISS1, BMT2, CCDC9B, NDUFS5, and SPC24 exhibits the highest specificity for endothelial cells, making it the most promising candidate for targeting type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and retrieve their cell-type–specific embeddings from the PINNACLE database. From these, select the targets that are activated in endothelial cells, compute their average embedding as a reference, and calculate the cosine similarity between this average and each individual target’s embedding. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['ZNF433', 'C4orf46', 'NDUFC1', 'HECW2', 'C5']",type 1 diabetes mellitus,endothelial cell,NDUFC1,"Which gene among ZNF433, C4orf46, NDUFC1, HECW2, and C5 exhibits the highest endothelial cell specificity relevant to type 1 diabetes mellitus?","Which gene among ZNF433, C4orf46, NDUFC1, HECW2, and C5 exhibits the highest endothelial cell specificity relevant to type 1 diabetes mellitus? Identify validated therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings from the PINNACLE dataset. Next, determine which of these targets overlap with the set of endothelial cell-activated genes from the same dataset, representing potential cell-type–specific targets for the disease. Calculate the average embedding for this overlapping set, and then compute the cosine similarity between this average and the embedding for each individual target. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['HPX', 'CDK16', 'KLF3', 'TXNRD2', 'PYROXD1']",type 1 diabetes mellitus,endothelial cell,KLF3,"Among the genes HPX, CDK16, KLF3, TXNRD2, and PYROXD1, which one exhibits the greatest endothelial cell-type specificity relevant to therapeutic targeting of type 1 diabetes mellitus?","Among the genes HPX, CDK16, KLF3, TXNRD2, and PYROXD1, which one exhibits the greatest endothelial cell-type specificity relevant to therapeutic targeting of type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings from PINNACLE. Next, from the set of endothelial cell-activated genes in PINNACLE, determine which ones overlap with these targets. Calculate the average embedding of this overlapping set to serve as a reference, then compute the cosine similarity between this reference and each individual target. If one gene shows a clearly higher similarity than the others, nominate it as the top candidate and provide a brief, evidence-based explanation for its biological relevance."
"['NADK', 'ASAP1', 'BHLHA15', 'TTLL1-AS1', 'RPL17']",type 1 diabetes mellitus,endothelial cell,ASAP1,"Among NADK, ASAP1, BHLHA15, TTLL1-AS1, and RPL17, which gene exhibits the highest endothelial cell-specific expression relevant to targeted interventions for type 1 diabetes mellitus?","Among NADK, ASAP1, BHLHA15, TTLL1-AS1, and RPL17, which gene exhibits the highest endothelial cell-specific expression relevant to targeted interventions for type 1 diabetes mellitus? Identify the validated therapeutic target genes for type 1 diabetes mellitus and retrieve their cell-type–specific embeddings from the PINNACLE database. Next, intersect these targets with the set of endothelial cell–activated genes to define the cell-type–specific therapeutic targets. Compute the average embedding of this overlapping set and, for each target, calculate the cosine similarity between its embedding and the average. If one gene shows a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['CBFA2T2', 'JAK1', 'ARHGEF2-AS2', 'SCAMP1', 'LEKR1']",type 1 diabetes mellitus,endothelial cell,JAK1,"Which gene among CBFA2T2, JAK1, ARHGEF2-AS2, SCAMP1, and LEKR1 exhibits the greatest specificity for endothelial cells in the context of targeting type 1 diabetes mellitus?","Which gene among CBFA2T2, JAK1, ARHGEF2-AS2, SCAMP1, and LEKR1 exhibits the greatest specificity for endothelial cells in the context of targeting type 1 diabetes mellitus? Using a set of verified therapeutic targets for type 1 diabetes mellitus, retrieve their cell-type–specific embeddings from PINNACLE. Identify the targets that intersect with the endothelial cell-activated genes in PINNACLE to define the relevant cell-type–specific candidate genes. Next, compute the average embedding of these candidates and determine the cosine similarity between this reference and each individual embedding. If one gene exhibits a significantly higher similarity compared to the others, nominate it as the primary candidate and provide a concise, evidence-based rationale for its biological relevance in type 1 diabetes mellitus."
"['CHMP7', 'OR1N2', 'CTBP2', 'ZNF701', 'SLC24A4']",type 1 diabetes mellitus,endothelial cell,CTBP2,"Among the genes CHMP7, OR1N2, CTBP2, ZNF701, and SLC24A4, which one demonstrates the highest specificity in endothelial cells for potential therapeutic targeting of type 1 diabetes mellitus?","Among the genes CHMP7, OR1N2, CTBP2, ZNF701, and SLC24A4, which one demonstrates the highest specificity in endothelial cells for potential therapeutic targeting of type 1 diabetes mellitus? Identify the validated therapeutic targets for type 1 diabetes mellitus and obtain their cell-type–specific embeddings from the PINNACLE dataset. Next, determine which of these targets overlap with the endothelial cell‐activated genes catalogued in PINNACLE. Compute the average embedding of the overlapping set as a reference profile, and then calculate the cosine similarity between this reference and each individual gene embedding. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance in type 1 diabetes mellitus."
"['MRPL37', 'SPOCD1', 'GNG7', 'NDUFB2', 'S100A5']",type 1 diabetes mellitus,endothelial cell,NDUFB2,"Among MRPL37, SPOCD1, GNG7, NDUFB2, and S100A5, which gene demonstrates the highest endothelial cell-specific expression and is therefore the most promising candidate for targeting type 1 diabetes mellitus?","Among MRPL37, SPOCD1, GNG7, NDUFB2, and S100A5, which gene demonstrates the highest endothelial cell-specific expression and is therefore the most promising candidate for targeting type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings from the PINNACLE database. Next, determine the overlap between these targets and the endothelial cell–activated genes in PINNACLE to define the cell-type–specific targets for this condition. Calculate the average embedding for these overlapping targets and compute the cosine similarity between this average embedding and each individual target. If one gene exhibits a significantly higher similarity than the others, designate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['CNPY3', 'PRKACA', 'CLEC14A', 'PCDHAC2', 'CD44']",type 1 diabetes mellitus,endothelial cell,CD44,"Which gene among CNPY3, PRKACA, CLEC14A, PCDHAC2, and CD44 exhibits the highest endothelial cell-specific expression for potential targeting in type 1 diabetes mellitus?","Which gene among CNPY3, PRKACA, CLEC14A, PCDHAC2, and CD44 exhibits the highest endothelial cell-specific expression for potential targeting in type 1 diabetes mellitus? Identify the validated therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings from the PINNACLE resource. Next, determine which endothelial cell-activated genes in PINNACLE overlap with these verified targets. Calculate the average embedding of this overlapping set to serve as a reference, and then compute the cosine similarity between the reference and each individual target. If one gene displays a markedly higher similarity than the others, nominate it as the prime candidate and provide a concise, evidence-based rationale for its biological relevance."
"['RAB42', 'GPKOW', 'NDUFC2', 'LINC00681', 'DRAP1']",type 1 diabetes mellitus,endothelial cell,NDUFC2,"Which gene among RAB42, GPKOW, NDUFC2, LINC00681, and DRAP1 exhibits the highest endothelial cell-specific expression relevant for targeting type 1 diabetes mellitus?","Which gene among RAB42, GPKOW, NDUFC2, LINC00681, and DRAP1 exhibits the highest endothelial cell-specific expression relevant for targeting type 1 diabetes mellitus? Identify the validated therapeutic targets for type 1 diabetes and retrieve their cell-type-specific embeddings from the PINNACLE database. Next, determine which endothelial cell-activated genes in PINNACLE overlap with these targets to establish a candidate set. Calculate the average embedding of these candidates, then compute the cosine similarity between this average and each individual candidate's embedding. If one gene shows a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['LINC02361', 'EVA1C', 'SMPDL3B', 'DDX27', 'KPNA2']",type 1 diabetes mellitus,endothelial cell,KPNA2,"Among the genes LINC02361, EVA1C, SMPDL3B, DDX27, and KPNA2, which one exhibits the highest endothelial cell-specific expression and is therefore the most promising candidate for targeted interventions in type 1 diabetes mellitus?","Among the genes LINC02361, EVA1C, SMPDL3B, DDX27, and KPNA2, which one exhibits the highest endothelial cell-specific expression and is therefore the most promising candidate for targeted interventions in type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and obtain their cell-type–specific embeddings from PINNACLE. Next, determine the overlap between these targets and the endothelial cell-activated genes identified in PINNACLE, representing the cell-type–specific targets for type 1 diabetes mellitus. Calculate the average embedding for this overlapping set as a reference, then compute the cosine similarity between this reference and each individual target embedding. If one gene shows a substantially higher similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological significance."
"['SPINK5', 'LINC01492', 'HSPB1', 'PTEN', 'DNTTIP2']",type 1 diabetes mellitus,unknown,PTEN,"Which gene among SPINK5, LINC01492, HSPB1, PTEN, and DNTTIP2 exhibits the most pronounced cell-type-specific expression relevant to targeting type 1 diabetes mellitus?","Which gene among SPINK5, LINC01492, HSPB1, PTEN, and DNTTIP2 exhibits the most pronounced cell-type-specific expression relevant to targeting type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine which unknown-activated genes in PINNACLE overlap with these targets to define cell-type–specific targets for the disease. Compute the average embedding of this overlapping set as a reference, then calculate the cosine similarity between each individual target’s embedding and this reference. Identify the gene with a markedly higher similarity than the rest as the top candidate, and provide a concise, evidence-based rationale for its biological relevance."
"['NID2', 'IGFBP7', 'ITLN2', 'SLC11A2', 'AGPAT4']",type 1 diabetes mellitus,unknown,IGFBP7,"Among the genes NID2, IGFBP7, ITLN2, SLC11A2, and AGPAT4, which one shows the highest degree of cell-type-specific expression and is the most promising candidate for targeted intervention in type 1 diabetes mellitus?","Among the genes NID2, IGFBP7, ITLN2, SLC11A2, and AGPAT4, which one shows the highest degree of cell-type-specific expression and is the most promising candidate for targeted intervention in type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and obtain their cell-type–specific embeddings from PINNACLE. Next, determine the overlap between these targets and the genes activated in PINNACLE that are otherwise uncharacterized. Calculate the average embedding for this overlapping set and then compute the cosine similarity between this reference and each individual target. If one gene exhibits a significantly higher similarity relative to the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['FUT8', 'MT1F', 'COBL', 'CSTF3', 'LAMA1']",type 1 diabetes mellitus,unknown,COBL,"Which gene among FUT8, MT1F, COBL, CSTF3, and LAMA1 exhibits the highest cell-type specificity relevant for targeting type 1 diabetes mellitus?","Which gene among FUT8, MT1F, COBL, CSTF3, and LAMA1 exhibits the highest cell-type specificity relevant for targeting type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and obtain their cell-type–specific embeddings from PINNACLE. Then, determine which unknown activated genes in PINNACLE overlap with these targets to define cell-type–specific targets for the disease. Compute the average embedding of this set, and calculate the cosine similarity between this average and each individual target. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation of its biological relevance."
"['MAP3K2-DT', 'SOX4', 'GPRACR', 'SNRPN', 'FAM219A']",type 1 diabetes mellitus,unknown,SOX4,"Which gene among MAP3K2-DT, SOX4, GPRACR, SNRPN, and FAM219A exhibits the highest cell-type specificity, thereby representing the most promising candidate target for type 1 diabetes mellitus?","Which gene among MAP3K2-DT, SOX4, GPRACR, SNRPN, and FAM219A exhibits the highest cell-type specificity, thereby representing the most promising candidate target for type 1 diabetes mellitus? Using the PINNACLE dataset, identify verified therapeutic targets for type 1 diabetes mellitus and retrieve their cell-type–specific embeddings. Next, determine which unknown-activated genes in PINNACLE overlap with these targets to define a set of cell-type–specific candidate genes. Compute the average embedding for these candidates, then calculate the cosine similarity between this reference and each individual candidate’s embedding. If one gene exhibits a markedly higher similarity score than the others, nominate it as the primary candidate and provide a concise, evidence-based rationale for its biological significance."
