candidate_genes,disease,celltype,y,user_question,full_query
"['OR2T6', 'NQO1', 'PPIA', 'CBFA2T2', 'ZNF384']",Sjogren syndrome,iga plasma cell,PPIA,"Which gene among OR2T6, NQO1, PPIA, CBFA2T2, and ZNF384 shows the highest specificity for IgA plasma cells, thereby representing the most promising candidate for targeted intervention in Sjögren's syndrome?","Which gene among OR2T6, NQO1, PPIA, CBFA2T2, and ZNF384 shows the highest specificity for IgA plasma cells, thereby representing the most promising candidate for targeted intervention in Sjögren's syndrome? Identify the validated therapeutic targets for Sjogren syndrome and retrieve their cell-type–specific embeddings from the PINNACLE database. Next, determine which targets overlap with the IgA plasma cell–activated gene set in PINNACLE. Calculate the average embedding for this overlapping set and then compute the cosine similarity between this reference embedding and each individual target. If one gene shows a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['TNFAIP3', 'CDH5', 'SUN5', 'ZMAT4', 'SNX27']",Sjogren syndrome,iga plasma cell,TNFAIP3,"Which gene among TNFAIP3, CDH5, SUN5, ZMAT4, and SNX27 exhibits the highest specificity to IgA plasma cells in the context of targeting Sjögren’s syndrome?","Which gene among TNFAIP3, CDH5, SUN5, ZMAT4, and SNX27 exhibits the highest specificity to IgA plasma cells in the context of targeting Sjögren’s syndrome? Identify the validated therapeutic targets for Sjogren's syndrome and extract their cell-type–specific embeddings from PINNACLE. Next, determine the overlap between these targets and the IgA plasma cell-activated genes in PINNACLE to define the cell-type–specific targets for the syndrome. Compute the average embedding of this overlapping set, then calculate the cosine similarity between this reference and each target. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['SULT2B1', 'SLC9A3', 'GDE1', 'MIF', 'TCF25']",Sjogren syndrome,iga plasma cell,MIF,"Among the genes SULT2B1, SLC9A3, GDE1, MIF, and TCF25, which exhibits the highest cell-type specificity in IgA plasma cells and would be the most promising candidate for targeting Sjögren's syndrome?","Among the genes SULT2B1, SLC9A3, GDE1, MIF, and TCF25, which exhibits the highest cell-type specificity in IgA plasma cells and would be the most promising candidate for targeting Sjögren's syndrome? Identify the validated therapeutic targets for Sjögren syndrome and extract their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with the genes activated in IgA plasma cells within PINNACLE; this overlapping set defines the cell-type–specific targets for Sjögren syndrome. Compute the average embedding for these overlapping genes as a reference, then calculate the cosine similarity between this reference and each individual target. If one gene demonstrates a markedly higher similarity compared to the others, nominate it as the top candidate, providing a concise evidence-based rationale for its biological significance."
"['E2F7', 'H2AB3', 'MIB2', 'IL27', 'TNFAIP3']",Sjogren syndrome,iga plasma cell,TNFAIP3,"Which gene among E2F7, H2AB3, MIB2, IL27, and TNFAIP3 exhibits the greatest specificity in IgA plasma cells, indicating its potential as the most appropriate target for Sjögren syndrome?","Which gene among E2F7, H2AB3, MIB2, IL27, and TNFAIP3 exhibits the greatest specificity in IgA plasma cells, indicating its potential as the most appropriate target for Sjögren syndrome? Using PINNACLE, identify the verified therapeutic targets for Sjogren syndrome and extract their cell type–specific embeddings. Next, determine which of the Iga plasma cell–activated genes in the database overlap with these targets. Compute the average embedding from this overlapping set as a reference, and calculate the cosine similarity between this reference and each individual target embedding. If one gene shows markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['CHD6', 'ZNF334', 'BTBD8', 'STK36', 'HLA-B']",Sjogren syndrome,iga plasma cell,HLA-B,"Among CHD6, ZNF334, BTBD8, STK36, and HLA-B, which gene exhibits the highest cell-type specificity in IgA plasma cells, making it the most suitable candidate for targeting in Sjögren's syndrome?","Among CHD6, ZNF334, BTBD8, STK36, and HLA-B, which gene exhibits the highest cell-type specificity in IgA plasma cells, making it the most suitable candidate for targeting in Sjögren's syndrome? Identify the verified therapeutic targets for Sjogren syndrome and retrieve their cell-type–specific embeddings from PINNACLE. Determine the overlap between these targets and the genes activated in IgA plasma cells from PINNACLE to define cell-type–specific targets. Compute the average embedding for this overlapping set and calculate the cosine similarity between this reference vector and each individual target embedding. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological significance in Sjogren syndrome."
"['PLA2G4F', 'EXOC6', 'GPA33', 'UBXN8', 'MIF']",Sjogren syndrome,iga plasma cell,MIF,"Which gene among PLA2G4F, EXOC6, GPA33, UBXN8, and MIF exhibits the highest specificity in IgA plasma cells, making it the most promising candidate for targeting Sjogren's syndrome?","Which gene among PLA2G4F, EXOC6, GPA33, UBXN8, and MIF exhibits the highest specificity in IgA plasma cells, making it the most promising candidate for targeting Sjogren's syndrome? Using PINNACLE, retrieve confirmed therapeutic targets for Sjogren syndrome along with their cell-type–specific embeddings. Identify the genes that are activated in IgA plasma cells and overlap with these targets. For this overlapping set, compute the average embedding and then calculate the cosine similarity between this reference embedding and each individual gene embedding. If one gene demonstrates a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['GNE', 'ATG101', 'PPIA', 'SKA3', 'REP15']",Sjogren syndrome,iga plasma cell,PPIA,"Among the genes GNE, ATG101, PPIA, SKA3, and REP15, which one shows the highest specificity to IgA plasma cells and is the best candidate for targeting in Sjogren syndrome?","Among the genes GNE, ATG101, PPIA, SKA3, and REP15, which one shows the highest specificity to IgA plasma cells and is the best candidate for targeting in Sjogren syndrome? Which verified therapeutic targets for Sjögren syndrome have cell-type–specific embeddings in PINNACLE that overlap with the set of igA plasma cell–activated genes? Using the overlapping targets, compute their average embedding as a reference and calculate the cosine similarity between this reference and each individual target. If one gene exhibits a significantly higher similarity compared to the others, nominate it as the prime candidate and provide a concise, evidence-based rationale for its biological relevance."
"['HGFAC', 'MYO1D', 'CTSS', 'COL10A1', 'SPP1']",Sjogren syndrome,iga plasma cell,CTSS,"Which gene among HGFAC, MYO1D, CTSS, COL10A1, and SPP1 demonstrates the highest expression specificity in IgA plasma cells, making it the most promising candidate for targeting Sjogren syndrome?","Which gene among HGFAC, MYO1D, CTSS, COL10A1, and SPP1 demonstrates the highest expression specificity in IgA plasma cells, making it the most promising candidate for targeting Sjogren syndrome? Determine the verified therapeutic targets for Sjogren syndrome and retrieve their cell-type-specific embeddings from the PINNACLE dataset. Next, identify the overlapping genes between these targets and the iga plasma cell-activated genes in PINNACLE to define the cell-type-specific therapeutic targets. Compute the average embedding of this overlapping set as a reference, then calculate the cosine similarity between this average and each individual gene’s embedding. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['SLC25A1', 'NDUFA7', 'CYBC1', 'RCN1', 'CYP11B1']",Sjogren syndrome,endothelial cell,RCN1,"Which gene among SLC25A1, NDUFA7, CYBC1, RCN1, and CYP11B1 exhibits the highest endothelial cell-specific expression, making it the optimal candidate for targeted therapeutic interventions in Sjögren syndrome?","Which gene among SLC25A1, NDUFA7, CYBC1, RCN1, and CYP11B1 exhibits the highest endothelial cell-specific expression, making it the optimal candidate for targeted therapeutic interventions in Sjögren syndrome? Identify the verified therapeutic targets for Sjögren syndrome and obtain their cell-type–specific embeddings from PINNACLE. Next, determine the overlap between these targets and the endothelial cell–activated genes in PINNACLE, defining this intersection as the cell-type–specific targets for Sjögren syndrome. Compute the average embedding for this set and calculate the cosine similarity between the average embedding and each individual target. If one gene exhibits a significantly higher similarity relative to the others, nominate it as the primary candidate and provide a concise, evidence-based explanation of its biological significance."
"['HLA-DPA1', 'LCE3C', 'H2AC6', 'PLA2G1B', 'QSER1']",Sjogren syndrome,endothelial cell,HLA-DPA1,"Which gene among HLA-DPA1, LCE3C, H2AC6, PLA2G1B, and QSER1 demonstrates the highest endothelial cell-specific expression relevant to targeting Sjogren syndrome?","Which gene among HLA-DPA1, LCE3C, H2AC6, PLA2G1B, and QSER1 demonstrates the highest endothelial cell-specific expression relevant to targeting Sjogren syndrome? Identify the experimentally validated therapeutic targets for Sjögren syndrome and extract their cell-type–specific embeddings from PINNACLE. Then, among the endothelial cell–activated genes in PINNACLE, determine which ones overlap with these targets. Compute the average embedding of the overlapping genes and calculate the cosine similarity between this average and each individual target’s embedding. If one gene exhibits markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological significance."
"['MACIR', 'HMGCR', 'NOS2', 'IFNAR1', 'C9orf24']",Sjogren syndrome,endothelial cell,IFNAR1,"Which gene among MACIR, HMGCR, NOS2, IFNAR1, and C9orf24 exhibits the highest specificity for endothelial cells, thereby representing the most promising candidate for targeted intervention in Sjögren syndrome?","Which gene among MACIR, HMGCR, NOS2, IFNAR1, and C9orf24 exhibits the highest specificity for endothelial cells, thereby representing the most promising candidate for targeted intervention in Sjögren syndrome? Identify validated therapeutic targets for Sjögren syndrome and obtain their cell-type–specific embeddings from the PINNACLE dataset. Next, determine which of these targets overlap with the endothelial cell–activated gene set in PINNACLE to define the cell-type–specific targets. Compute the average embedding from this overlapping set and calculate the cosine similarity between the average embedding and each individual gene embedding. If one gene exhibits a significantly higher similarity than the others, nominate it as the prime candidate and provide a concise, evidence-based rationale for its biological relevance."
"['C3orf62', 'TMOD4', 'SNURF', 'NR3C1', 'RAB39B']",Sjogren syndrome,endothelial cell,NR3C1,"Which gene among C3orf62, TMOD4, SNURF, NR3C1, and RAB39B exhibits the highest endothelial cell-specific expression, making it the most promising target for treating Sjögren's syndrome?","Which gene among C3orf62, TMOD4, SNURF, NR3C1, and RAB39B exhibits the highest endothelial cell-specific expression, making it the most promising target for treating Sjögren's syndrome? Identify the validated therapeutic targets for Sjogren syndrome and extract their cell-type–specific embeddings from PINNACLE. Next, determine the overlap between these targets and the endothelial cell-activated genes in PINNACLE, defining these as the cell-type–specific targets. Compute the average embedding of this overlapping set as a reference, then calculate the cosine similarity between the reference and each individual target gene. Finally, if one gene exhibits a substantially higher cosine similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological significance."
"['ADGRL4', 'TRB', 'GTF2I', 'VGLL2', 'WDR12']",Sjogren syndrome,endothelial cell,GTF2I,"Among the genes ADGRL4, TRB, GTF2I, VGLL2, and WDR12, which one exhibits the highest specificity of expression in endothelial cells for targeting Sjögren's syndrome?","Among the genes ADGRL4, TRB, GTF2I, VGLL2, and WDR12, which one exhibits the highest specificity of expression in endothelial cells for targeting Sjögren's syndrome? Identify the validated therapeutic targets for Sjogren syndrome and retrieve their cell-type–specific embeddings from the PINNACLE database. Next, determine which of these targets overlap with the endothelial cell-activated genes in PINNACLE to define the relevant cell-type–specific targets. Calculate the average embedding of this overlapping set as a reference vector, then compute the cosine similarity between this reference and each individual embedding. If one gene shows a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological significance."
"['TSN', 'SMCP', 'MRPL55', 'FAM120B', 'JAK1']",Sjogren syndrome,endothelial cell,JAK1,"Among the genes TSN, SMCP, MRPL55, FAM120B, and JAK1, which one exhibits the highest degree of endothelial cell-specific expression for potential targeted intervention in Sjogren's syndrome?","Among the genes TSN, SMCP, MRPL55, FAM120B, and JAK1, which one exhibits the highest degree of endothelial cell-specific expression for potential targeted intervention in Sjogren's syndrome? Identify validated therapeutic targets for Sjögren syndrome and obtain their cell-type–specific embeddings from PINNACLE. Next, determine which endothelial cell-activated genes in PINNACLE overlap with these targets, thereby defining the Sjögren syndrome-specific target set. Calculate the average embedding for this set and compute the cosine similarity between this average and each individual target embedding. If one gene exhibits considerably higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['WDR20', 'STK39', 'ANOS1', 'DDX6', 'JAG2']",Sjogren syndrome,endothelial cell,DDX6,"Which gene among WDR20, STK39, ANOS1, DDX6, and JAG2 demonstrates the highest endothelial cell-specific expression, thereby representing the most promising candidate for targeted intervention in Sjogren's syndrome?","Which gene among WDR20, STK39, ANOS1, DDX6, and JAG2 demonstrates the highest endothelial cell-specific expression, thereby representing the most promising candidate for targeted intervention in Sjogren's syndrome? Using verified therapeutic targets for Sjogren syndrome and their cell-type–specific embeddings from PINNACLE, identify which endothelial cell-activated genes from PINNACLE overlap these targets. Compute the average embedding for the overlapping genes, then calculate the cosine similarity between this average and each individual target embedding. If one gene exhibits a significantly higher cosine similarity compared to the others, nominate it as the primary candidate and provide a concise, evidence-based justification for its biological relevance."
"['PRICKLE3', 'PPIA', 'PYGL', 'PPP3R1', 'EIF2AK3']",Sjogren syndrome,endothelial cell,PPIA,"Which gene among PRICKLE3, PPIA, PYGL, PPP3R1, and EIF2AK3 exhibits the most specific expression in endothelial cells and is best suited for targeting therapeutic interventions in Sjogren syndrome?","Which gene among PRICKLE3, PPIA, PYGL, PPP3R1, and EIF2AK3 exhibits the most specific expression in endothelial cells and is best suited for targeting therapeutic interventions in Sjogren syndrome? Identify the experimentally verified therapeutic targets for Sjogren syndrome and extract their cell-type–specific embeddings from the PINNACLE dataset. Next, determine which of these targets overlap with endothelial cell–activated genes and compute the average embedding for this overlapping set. Finally, calculate the cosine similarity between this reference embedding and each individual target, and if one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate, providing a concise evidence-based rationale for its biological relevance."
"['BAZ2A', 'CYC1', 'AKR1C2', 'GHRL', 'ARCN1']",Sjogren syndrome,endothelial cell,BAZ2A,"Among the candidate genes BAZ2A, CYC1, AKR1C2, GHRL, and ARCN1, which one exhibits the highest endothelial cell-type specificity with potential relevance for targeted intervention in Sjogren syndrome?","Among the candidate genes BAZ2A, CYC1, AKR1C2, GHRL, and ARCN1, which one exhibits the highest endothelial cell-type specificity with potential relevance for targeted intervention in Sjogren syndrome? Identify all verified therapeutic targets for Sjogren syndrome and obtain their cell-type–specific embeddings from PINNACLE. Next, identify the subset of these targets that overlap with endothelial cell-activated genes in PINNACLE. For this overlapping set, compute the average embedding to serve as a reference and then calculate the cosine similarity between each gene’s embedding and this average. Identify the gene with a markedly higher similarity as the top candidate, and provide a concise, evidence-based rationale for its biological relevance."
"['IFNAR1', 'PTGES3', 'METTL17', 'ZNF77', 'HCN4']",Sjogren syndrome,endothelial cell,IFNAR1,"Among the genes IFNAR1, PTGES3, METTL17, ZNF77, and HCN4, which one shows the most specific expression in endothelial cells, making it a promising target for Sjogren syndrome therapy?","Among the genes IFNAR1, PTGES3, METTL17, ZNF77, and HCN4, which one shows the most specific expression in endothelial cells, making it a promising target for Sjogren syndrome therapy? Identify validated therapeutic targets for Sjögren syndrome and extract their cell-type–specific embeddings from PINNACLE. Then, determine the intersection of these targets with the endothelial cell-activated genes in PINNACLE to define a cell-type–specific gene set for Sjögren syndrome. Compute the average embedding for this overlapping set and calculate the cosine similarity between the average and each individual gene embedding. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['GYS1', 'CHST7', 'MKI67', 'ADCY10', 'DDX6']",Sjogren syndrome,endothelial cell,DDX6,"Which gene among GYS1, CHST7, MKI67, ADCY10, and DDX6 displays the highest endothelial cell-type specificity, making it the most promising candidate for targeting Sjögren's syndrome?","Which gene among GYS1, CHST7, MKI67, ADCY10, and DDX6 displays the highest endothelial cell-type specificity, making it the most promising candidate for targeting Sjögren's syndrome? Identify the verified therapeutic targets for Sjogren syndrome and extract their cell-type specific embeddings from the PINNACLE platform. Next, determine the overlap between these targets and the endothelial cell-activated genes in PINNACLE. For the overlapping set, compute the average embedding as a reference vector and then calculate the cosine similarity between this vector and each individual target’s embedding. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a succinct, evidence-based rationale for its biological relevance."
"['FOXD4L6', 'AGMAT', 'PPIA', 'CTR9', 'WDR74']",Sjogren syndrome,endothelial cell,PPIA,"Which gene among FOXD4L6, AGMAT, PPIA, CTR9, and WDR74 exhibits the highest specificity in endothelial cells, making it the optimal target for therapeutic intervention in Sjögren syndrome?","Which gene among FOXD4L6, AGMAT, PPIA, CTR9, and WDR74 exhibits the highest specificity in endothelial cells, making it the optimal target for therapeutic intervention in Sjögren syndrome? Identify the verified therapeutic targets for Sjogren syndrome from PINNACLE's cell-type-specific embeddings and determine which of these targets overlap with genes activated in endothelial cells. Compute the average embedding of this overlapping set as a reference, then calculate the cosine similarity between the reference and each individual target's embedding. If one gene clearly exhibits higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['PDGFA', 'EIF4H', 'CCDC40', 'RCN1', 'CHMP4A']",Sjogren syndrome,endothelial cell,RCN1,"Among the genes PDGFA, EIF4H, CCDC40, RCN1, and CHMP4A, which one exhibits the highest endothelial cell-specific expression for potential targeting in Sjögren's syndrome?","Among the genes PDGFA, EIF4H, CCDC40, RCN1, and CHMP4A, which one exhibits the highest endothelial cell-specific expression for potential targeting in Sjögren's syndrome? Identify the validated therapeutic targets for Sjogren syndrome and extract their cell‐type–specific embeddings from PINNACLE. Then, determine which endothelial cell‐activated genes in PINNACLE overlap with these targets and compute the average embedding for this overlapping set. Finally, calculate the cosine similarity between each individual target’s embedding and the average embedding, and if one gene shows a markedly higher similarity than the others, nominate it as the top candidate with a concise, evidence‐based explanation for its biological relevance."
"['GTF2I', 'MRPL49', 'KDM2A', 'PHOSPHO1', 'ARF3']",Sjogren syndrome,endothelial cell,GTF2I,"Among GTF2I, MRPL49, KDM2A, PHOSPHO1, and ARF3, which gene exhibits the most specific expression in endothelial cells, making it the most promising candidate for targeted intervention in Sjögren’s syndrome?","Among GTF2I, MRPL49, KDM2A, PHOSPHO1, and ARF3, which gene exhibits the most specific expression in endothelial cells, making it the most promising candidate for targeted intervention in Sjögren’s syndrome? Identify verified therapeutic targets for Sjogren syndrome and retrieve their cell-type specific embeddings from PINNACLE. Next, determine the overlap between these targets and the endothelial cell-activated genes in PINNACLE to define a set of cell-type specific therapeutic targets for Sjogren syndrome. Compute the average embedding of this overlapping set as a reference, then calculate the cosine similarity between this average and each individual target's embedding. If one gene shows a significantly higher similarity than all others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['SEM1', 'VWC2L', 'DNAH7', 'KLHL38', 'JAK1']",Sjogren syndrome,endothelial cell,JAK1,"Among the genes SEM1, VWC2L, DNAH7, KLHL38, and JAK1, which exhibits the highest specificity in endothelial cells and represents the most promising candidate target for Sjögren’s syndrome research?","Among the genes SEM1, VWC2L, DNAH7, KLHL38, and JAK1, which exhibits the highest specificity in endothelial cells and represents the most promising candidate target for Sjögren’s syndrome research? Identify the validated therapeutic targets for Sjögren syndrome and retrieve their cell-type–specific embeddings from the PINNACLE dataset. Next, determine which of the endothelial cell–activated genes in PINNACLE overlap with these targets, considering this overlapping set as the cell-type–specific targets for Sjögren syndrome. Compute the average embedding of this overlapping set and calculate the cosine similarity between this reference and the embedding of each target gene. If one gene demonstrates substantially higher similarity than the others, nominate it as the primary candidate and provide a concise, evidence-based rationale for its biological relevance."
"['NDUFAF3', 'SPATA20', 'RCAN1', 'PEF1', 'HLA-DPA1']",Sjogren syndrome,endothelial cell,HLA-DPA1,"Among the genes NDUFAF3, SPATA20, RCAN1, PEF1, and HLA-DPA1, which one exhibits the highest endothelial cell-specific expression, making it the most promising candidate for targeted intervention in Sjogren syndrome?","Among the genes NDUFAF3, SPATA20, RCAN1, PEF1, and HLA-DPA1, which one exhibits the highest endothelial cell-specific expression, making it the most promising candidate for targeted intervention in Sjogren syndrome? Identify the verified therapeutic targets for Sjögren syndrome and retrieve their cell-type–specific embeddings from PINNACLE. Next, filter for those endothelial cell-activated genes in PINNACLE that overlap with these therapeutic targets. Compute the average embedding of this overlapping set as a reference, then calculate the cosine similarity between this reference and each individual target. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation of its biological relevance."
"['ZNF85', 'BAZ2A', 'HEXD', 'KLHL40', 'GABRA2']",Sjogren syndrome,endothelial cell,BAZ2A,"Which gene among ZNF85, BAZ2A, HEXD, KLHL40, and GABRA2 exhibits the highest cell-type specificity in endothelial cells for potential targeting in Sjogren syndrome?","Which gene among ZNF85, BAZ2A, HEXD, KLHL40, and GABRA2 exhibits the highest cell-type specificity in endothelial cells for potential targeting in Sjogren syndrome? Identify validated therapeutic targets for Sjögren syndrome and obtain their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with endothelial cell–activated genes in PINNACLE, and compute their average embedding as a reference profile. Then calculate the cosine similarity between this reference and each target’s embedding. If one gene exhibits substantially higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance in Sjögren syndrome."
"['NR3C1', 'PCSK5', 'SF3A2', 'SEPTIN14', 'CWC25']",Sjogren syndrome,endothelial cell,NR3C1,"Among the genes NR3C1, PCSK5, SF3A2, SEPTIN14, and CWC25, which one exhibits the highest endothelial cell-specific expression, making it the most promising single candidate for targeting Sjogren syndrome?","Among the genes NR3C1, PCSK5, SF3A2, SEPTIN14, and CWC25, which one exhibits the highest endothelial cell-specific expression, making it the most promising single candidate for targeting Sjogren syndrome? Identify verified therapeutic targets for Sjogren syndrome and obtain their cell-type–specific embeddings from PINNACLE. Compare these with endothelial cell-activated genes in PINNACLE to determine the overlapping set representing cell-type–specific targets. Compute the average embedding of this set as a reference and calculate the cosine similarity of each individual target's embedding to this reference. If one gene exhibits a distinctly higher similarity, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['DNAJA1', 'FGF17', 'DDX6', 'GJD2', 'DLK1']",Sjogren syndrome,endothelial cell,DDX6,"Which gene among DNAJA1, FGF17, DDX6, GJD2, and DLK1 shows the highest endothelial cell-specific expression for potential targeting in Sjögren syndrome?","Which gene among DNAJA1, FGF17, DDX6, GJD2, and DLK1 shows the highest endothelial cell-specific expression for potential targeting in Sjögren syndrome? Identify validated therapeutic targets for Sjögren syndrome and obtain their cell-type–specific embeddings from PINNACLE. Next, identify the overlap between these targets and the endothelial cell–activated genes in the database. Compute the average embedding for this overlapping set and calculate the cosine similarity between the average and each individual target embedding. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['ZNF414', 'C2orf74', 'BRD1', 'WDR11', 'HLA-DPA1']",Sjogren syndrome,endothelial cell,HLA-DPA1,"Which gene among ZNF414, C2orf74, BRD1, WDR11, and HLA-DPA1 exhibits the highest specificity for endothelial cells as a target relevant to Sjogren syndrome?","Which gene among ZNF414, C2orf74, BRD1, WDR11, and HLA-DPA1 exhibits the highest specificity for endothelial cells as a target relevant to Sjogren syndrome? Identify the confirmed therapeutic targets for Sjögren syndrome and extract their cell-type specific embeddings from PINNACLE. Determine which of these targets overlap with PINNACLE’s endothelial cell-activated genes, providing the cell-type specific targets for Sjögren syndrome. Compute the average embedding of this overlapping set as a reference, then calculate the cosine similarity between this reference and each individual target’s embedding. If one gene shows significantly greater similarity than the others, nominate it as the top candidate and provide a brief, evidence-based explanation of its biological relevance."
"['BRI3', 'PDS5B', 'PPIA', 'STOML1', 'SMAD9']",Sjogren syndrome,duct epithelial cell,PPIA,"Which gene among BRI3, PDS5B, PPIA, STOML1, and SMAD9 exhibits the greatest cell-type specificity in duct epithelial cells, making it the most promising candidate for targeting Sjögren's syndrome?","Which gene among BRI3, PDS5B, PPIA, STOML1, and SMAD9 exhibits the greatest cell-type specificity in duct epithelial cells, making it the most promising candidate for targeting Sjögren's syndrome? Identify the verified therapeutic targets for Sjogren syndrome and extract their cell-type–specific embeddings from the PINNACLE dataset. Next, determine which of the duct epithelial cell–activated genes in PINNACLE overlap with these targets to define the cell-type specific targets for Sjogren syndrome. Compute the average embedding of this overlapping set as a reference, then calculate the cosine similarity between this reference and each individual target. If one gene exhibits markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['MTCH2', 'BOLL', 'HLA-DPB1', 'CPN1', 'DSN1']",Sjogren syndrome,duct epithelial cell,HLA-DPB1,"Among the genes MTCH2, BOLL, HLA-DPB1, CPN1, and DSN1, which exhibits the highest cell-type specificity for duct epithelial cells in the context of Sjogren syndrome?","Among the genes MTCH2, BOLL, HLA-DPB1, CPN1, and DSN1, which exhibits the highest cell-type specificity for duct epithelial cells in the context of Sjogren syndrome? Identify the validated therapeutic targets for Sjögren syndrome and obtain their cell-type–specific embeddings from the PINNACLE dataset. Next, determine which duct epithelial cell-activated genes overlap with these targets and designate this overlapping set as the cell-type–specific targets for Sjögren syndrome. Compute the average embedding of these genes as a reference, and then calculate the cosine similarity between this reference and each individual target embedding. If one gene demonstrates a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['GPR26', 'IMPDH2', 'ZFYVE9', 'AHSA1', 'DCAF8']",Sjogren syndrome,duct epithelial cell,IMPDH2,"Among the genes GPR26, IMPDH2, ZFYVE9, AHSA1, and DCAF8, which exhibits the highest cell-type specificity in duct epithelial cells as a candidate target for Sjögren's syndrome?","Among the genes GPR26, IMPDH2, ZFYVE9, AHSA1, and DCAF8, which exhibits the highest cell-type specificity in duct epithelial cells as a candidate target for Sjögren's syndrome? Identify the validated therapeutic targets for Sjogren syndrome and extract their cell-type–specific embeddings from the PINNACLE database. Next, determine the overlap between these targets and the set of duct epithelial cell-activated genes in PINNACLE to define a group of cell-type–specific targets. Calculate the average embedding for this group and compute the cosine similarity between this average and each individual target embedding. If one gene exhibits a significantly higher similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['DCUN1D3', 'HLA-DRA', 'FAM98A', 'DEFB105A', 'JAZF1']",Sjogren syndrome,duct epithelial cell,HLA-DRA,"Among the candidate genes DCUN1D3, HLA-DRA, FAM98A, DEFB105A, and JAZF1, which exhibits the greatest cell-type specificity in ductal epithelial cells for potential targeting in Sjögren’s syndrome?","Among the candidate genes DCUN1D3, HLA-DRA, FAM98A, DEFB105A, and JAZF1, which exhibits the greatest cell-type specificity in ductal epithelial cells for potential targeting in Sjögren’s syndrome? Identify the verified therapeutic targets for Sjögren syndrome and obtain their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with genes activated in duct epithelial cells as annotated in PINNACLE. Compute the average embedding of the overlapping genes to serve as a reference, and then calculate the cosine similarity between this reference and each individual gene’s embedding. If one gene shows a significantly higher similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance in Sjögren syndrome."
"['TEX43', 'TSC2', 'ZNF558', 'FCGRT', 'MAPKAPK3']",Sjogren syndrome,duct epithelial cell,FCGRT,"Among the genes TEX43, TSC2, ZNF558, FCGRT, and MAPKAPK3, which one exhibits the highest cell-type specificity in ductal epithelial cells, making it the most promising candidate for targeting in Sjögren’s syndrome?","Among the genes TEX43, TSC2, ZNF558, FCGRT, and MAPKAPK3, which one exhibits the highest cell-type specificity in ductal epithelial cells, making it the most promising candidate for targeting in Sjögren’s syndrome? Identify all verified therapeutic targets for Sjögren syndrome and extract their cell-type–specific embeddings from PINNACLE. Next, determine which duct epithelial cell-activated genes in PINNACLE overlap with these targets to define cell-type–specific therapeutic targets. Compute the average embedding from this overlapping set and calculate the cosine similarity between this reference and the embedding of each target gene. If one gene exhibits a substantially higher similarity compared to the others, nominate it as the top candidate, providing a brief, evidence-based rationale for its biological significance."
