candidate_genes,disease,celltype,y,user_question,full_query
"['MICALL1', 'MRPL23', 'ARHGEF40', 'TOP1', 'FERD3L']",Hepatoblastoma,kupffer cell,TOP1,"Among MICALL1, MRPL23, ARHGEF40, TOP1, and FERD3L, which gene exhibits the highest specificity for Kupffer cells and stands out as the most promising target for Hepatoblastoma therapy?","Among MICALL1, MRPL23, ARHGEF40, TOP1, and FERD3L, which gene exhibits the highest specificity for Kupffer cells and stands out as the most promising target for Hepatoblastoma therapy? Identify the verified therapeutic targets for hepatoblastoma and obtain their corresponding cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with genes activated in kupffer cells as identified in PINNACLE. Calculate the average embedding for this overlapping set and compute the cosine similarity between this average and each individual target’s embedding. If one gene exhibits markedly higher similarity than the others, designate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['NEDD1', 'TUBB4B', 'COPZ2', 'TRIM11', 'CD274']",Hepatoblastoma,kupffer cell,TUBB4B,"Among the genes NEDD1, TUBB4B, COPZ2, TRIM11, and CD274, which one exhibits the highest cell-type specificity in Kupffer cells for targeting hepatoblastoma?","Among the genes NEDD1, TUBB4B, COPZ2, TRIM11, and CD274, which one exhibits the highest cell-type specificity in Kupffer cells for targeting hepatoblastoma? Identify the validated therapeutic targets for Hepatoblastoma and extract their cell-type-specific embeddings from the PINNACLE dataset. Next, determine which Kupffer cell–activated genes in PINNACLE overlap with these targets to form a set of hepatoblastoma cell-type–specific candidates. Compute the average embedding for this set and then calculate the cosine similarity between this reference embedding and each individual target embedding. If one gene displays a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence‐based rationale for its biological relevance."
"['POLA1', 'MAX', 'EIF5B', 'AK9', 'DET1']",Hepatoblastoma,kupffer cell,POLA1,"Which gene among POLA1, MAX, EIF5B, AK9, and DET1 exhibits the highest specificity in Kupffer cells for targeting hepatoblastoma?","Which gene among POLA1, MAX, EIF5B, AK9, and DET1 exhibits the highest specificity in Kupffer cells for targeting hepatoblastoma? Identify the validated therapeutic targets for Hepatoblastoma and extract their cell-type–specific embeddings from the PINNACLE database. Next, determine which of these targets overlap with the Kupffer cell-activated gene set from PINNACLE, forming the cell-type–specific targets for Hepatoblastoma. Calculate the average embedding of this overlapping set and compute the cosine similarity between this average and each individual target's embedding. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['RRM1', 'PSMB1', 'TBCD', 'PCMT1', 'TCTN2']",Hepatoblastoma,kupffer cell,RRM1,"Which gene among RRM1, PSMB1, TBCD, PCMT1, and TCTN2 exhibits the highest cell-type specificity in Kupffer cells, making it the most promising candidate for targeting hepatoblastoma?","Which gene among RRM1, PSMB1, TBCD, PCMT1, and TCTN2 exhibits the highest cell-type specificity in Kupffer cells, making it the most promising candidate for targeting hepatoblastoma? Identify confirmed therapeutic targets for Hepatoblastoma and extract their cell-type–specific embeddings from the PINNACLE database. Next, determine which Kupffer cell–activated genes in PINNACLE overlap with these targets to define cell-type–specific targets for Hepatoblastoma. Compute the average embedding for this overlapping set and calculate the cosine similarity between this reference embedding and each individual target. Finally, if one gene exhibits significantly higher similarity than the others, nominate it as the top candidate and provide a brief, evidence-based rationale for its biological relevance."
"['ECPAS', 'RBM27', 'POLA2', 'FOXP2', 'CCL13']",Hepatoblastoma,kupffer cell,POLA2,"Which gene among ECPAS, RBM27, POLA2, FOXP2, and CCL13 exhibits the highest cell-type specificity in Kupffer cells, making it the most promising candidate for targeting hepatoblastoma?","Which gene among ECPAS, RBM27, POLA2, FOXP2, and CCL13 exhibits the highest cell-type specificity in Kupffer cells, making it the most promising candidate for targeting hepatoblastoma? Identify and validate therapeutic targets for Hepatoblastoma and extract their cell-type–specific embeddings from PINNACLE. Then, cross-reference these targets with Kupffer cell–activated genes in PINNACLE to obtain a subset of cell-type–specific targets for Hepatoblastoma. Calculate the average embedding for this subset and compute the cosine similarity between this reference and each individual target. If one gene shows a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['CABLES2', 'MEP1B', 'TRAF3', 'EXOC4', 'PRIM2']",Hepatoblastoma,hepatic stellate cell,PRIM2,"Which gene among CABLES2, MEP1B, TRAF3, EXOC4, and PRIM2 exhibits the highest cell-type specificity in hepatic stellate cells for targeting hepatoblastoma?","Which gene among CABLES2, MEP1B, TRAF3, EXOC4, and PRIM2 exhibits the highest cell-type specificity in hepatic stellate cells for targeting hepatoblastoma? Determine the validated therapeutic targets for Hepatoblastoma and obtain their cell-type–specific embeddings from the PINNACLE database. Identify the overlap between these targets and the hepatic stellate cell–activated genes in PINNACLE, treating this intersecting set as the cell-type–specific targets for Hepatoblastoma. Next, compute the average embedding vector for these genes and calculate the cosine similarity between this reference vector and each individual target’s embedding. If one gene exhibits a distinctly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['GARS1', 'FZD10', 'TOP1', 'SLC6A12', 'PSMG1']",Hepatoblastoma,hepatic stellate cell,TOP1,"Which gene among GARS1, FZD10, TOP1, SLC6A12, and PSMG1 shows the highest specificity for expression in hepatic stellate cells, making it the most promising candidate for targeting hepatoblastoma?","Which gene among GARS1, FZD10, TOP1, SLC6A12, and PSMG1 shows the highest specificity for expression in hepatic stellate cells, making it the most promising candidate for targeting hepatoblastoma? Identify the validated therapeutic targets for hepatoblastoma and extract their cell-type–specific embeddings from PINNACLE. Determine which of these targets overlap with hepatic stellate cell–activated genes in PINNACLE, and calculate the average embedding of this overlapping set as a reference. Then, compute the cosine similarity between this reference and each individual target embedding. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['HIF1A', 'PDGFRB', 'LGALS9C', 'RHOBTB1', 'PGLS']",Hepatoblastoma,hepatic stellate cell,PDGFRB,"Which gene among HIF1A, PDGFRB, LGALS9C, RHOBTB1, and PGLS exhibits the highest cell-type specificity in hepatic stellate cells, making it the most suitable candidate for targeting hepatoblastoma?","Which gene among HIF1A, PDGFRB, LGALS9C, RHOBTB1, and PGLS exhibits the highest cell-type specificity in hepatic stellate cells, making it the most suitable candidate for targeting hepatoblastoma? Identify the verified therapeutic targets for hepatoblastoma based on PINNACLE cell-type–specific embeddings. Next, determine which of these targets overlap with PINNACLE’s hepatic stellate cell-activated genes to define the cell-type–specific targets for hepatoblastoma. Compute the average embedding of this overlapping set as a reference vector and calculate the cosine similarity between this reference and each individual gene embedding. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['TOP2B', 'TRAF3IP3', 'SRM', 'ARHGEF2', 'GTF2A2']",Hepatoblastoma,hepatic stellate cell,TOP2B,"Among the genes TOP2B, TRAF3IP3, SRM, ARHGEF2, and GTF2A2, which one exhibits the highest specificity for hepatic stellate cells in the context of targeting hepatoblastoma?","Among the genes TOP2B, TRAF3IP3, SRM, ARHGEF2, and GTF2A2, which one exhibits the highest specificity for hepatic stellate cells in the context of targeting hepatoblastoma? Identify the verified therapeutic targets for hepatoblastoma and extract their cell-type–specific embeddings from the PINNACLE database. Next, determine which of these targets overlap with the hepatic stellate cell–activated genes in PINNACLE, and calculate the average embedding of this overlapping set as a reference. For each target, compute the cosine similarity between its embedding and this reference. If one gene shows a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['VSIG1', 'TOP2A', 'KDM4C', 'ZRSR2P1', 'LTB4R']",Hepatoblastoma,hepatic stellate cell,TOP2A,"Which gene among VSIG1, TOP2A, KDM4C, ZRSR2P1, and LTB4R exhibits the highest specificity of expression in hepatic stellate cells, making it the most promising target for hepatoblastoma therapy?","Which gene among VSIG1, TOP2A, KDM4C, ZRSR2P1, and LTB4R exhibits the highest specificity of expression in hepatic stellate cells, making it the most promising target for hepatoblastoma therapy? Identify the verified therapeutic targets for Hepatoblastoma and obtain their cell-type–specific embeddings from the PINNACLE dataset. Then, determine which hepatic stellate cell-activated genes in PINNACLE overlap with these targets to define a set of cell-type–specific therapeutic targets. Next, compute the average embedding for this set as a reference, and calculate the cosine similarity between this reference and each individual target. Finally, if one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate, providing a concise, evidence-based rationale for its biological relevance."
"['TUBB', 'SSX1', 'EMILIN2', 'RABEPK', 'BCLAF1']",Hepatoblastoma,hepatic stellate cell,TUBB,"Among the candidate genes TUBB, SSX1, EMILIN2, RABEPK, and BCLAF1, which one exhibits the highest specificity for hepatic stellate cells in the context of targeting hepatoblastoma?","Among the candidate genes TUBB, SSX1, EMILIN2, RABEPK, and BCLAF1, which one exhibits the highest specificity for hepatic stellate cells in the context of targeting hepatoblastoma? Identify the verified therapeutic targets for Hepatoblastoma and retrieve their cell-type–specific embeddings from the PINNACLE database. Next, determine the overlap between these targets and the hepatic stellate cell-activated genes annotated in PINNACLE to define the cell-type–specific targets for Hepatoblastoma. Calculate the average embedding of this overlapping set, and then compute the cosine similarity between this reference and each individual target embedding. If one gene shows a significantly higher similarity compared to the others, nominate it as the top candidate and provide a brief, evidence-based explanation of its biological relevance."
"['TYMS', 'C11orf45', 'PRDM10', 'HIGD1B', 'PRPF38A']",Hepatoblastoma,hepatic stellate cell,TYMS,"Of the genes TYMS, C11orf45, PRDM10, HIGD1B, and PRPF38A, which one exhibits the highest cell-type-specific expression in hepatic stellate cells, making it the most promising candidate for targeted hepatoblastoma therapy?","Of the genes TYMS, C11orf45, PRDM10, HIGD1B, and PRPF38A, which one exhibits the highest cell-type-specific expression in hepatic stellate cells, making it the most promising candidate for targeted hepatoblastoma therapy? Identify the verified therapeutic targets for hepatoblastoma and obtain their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with genes activated in hepatic stellate cells in the PINNACLE dataset. Compute the average embedding for this overlapping set as a reference and calculate the cosine similarity between this reference and each individual target embedding. If a single gene shows a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['PLXNA4', 'FLT1', 'PARS2', 'IPO5', 'ESPL1']",Hepatoblastoma,hepatic stellate cell,FLT1,"Among PLXNA4, FLT1, PARS2, IPO5, and ESPL1, which gene exhibits the greatest cell-type specificity in hepatic stellate cells and thus represents the most promising target for hepatoblastoma?","Among PLXNA4, FLT1, PARS2, IPO5, and ESPL1, which gene exhibits the greatest cell-type specificity in hepatic stellate cells and thus represents the most promising target for hepatoblastoma? Identify validated therapeutic targets for hepatoblastoma and retrieve their cell type–specific embeddings from PINNACLE. Next, determine which hepatic stellate cell–activated genes in PINNACLE overlap with these targets, defining this overlapping set as the cell type–specific targets for hepatoblastoma. Compute the average embedding of this set, then calculate the cosine similarity between this average embedding and the individual target embeddings. If one gene shows a notably higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['PRIM2', 'MARCHF6', 'PYCR1', 'RIPOR2', 'SLC14A1']",Hepatoblastoma,hepatic stellate cell,PRIM2,"Which gene among PRIM2, MARCHF6, PYCR1, RIPOR2, and SLC14A1 demonstrates the highest cell-type specificity in hepatic stellate cells, making it the most promising target for hepatoblastoma therapy?","Which gene among PRIM2, MARCHF6, PYCR1, RIPOR2, and SLC14A1 demonstrates the highest cell-type specificity in hepatic stellate cells, making it the most promising target for hepatoblastoma therapy? Identify the verified therapeutic targets for Hepatoblastoma and retrieve their corresponding cell-type-specific embeddings from PINNACLE. Next, determine which of these targets overlap with hepatic stellate cell-activated genes in PINNACLE, and compute the average embedding of the overlapping set. Then, calculate the cosine similarity between this averaged embedding and each individual target. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['ACTR10', 'FAM71F2', 'MOSPD3', 'PDGFRB', 'PCBP3']",Hepatoblastoma,hepatic stellate cell,PDGFRB,"Which gene—ACTR10, FAM71F2, MOSPD3, PDGFRB, or PCBP3—exhibits the highest cell-type specificity in hepatic stellate cells relevant to hepatoblastoma targeting?","Which gene—ACTR10, FAM71F2, MOSPD3, PDGFRB, or PCBP3—exhibits the highest cell-type specificity in hepatic stellate cells relevant to hepatoblastoma targeting? Using the PINNACLE dataset, identify the validated therapeutic targets for Hepatoblastoma and extract their cell-type–specific embeddings. Next, determine which hepatic stellate cell-activated genes in PINNACLE overlap with these targets to define a set of cell-type–specific Hepatoblastoma targets. Calculate the average embedding for this overlapping set, then compute the cosine similarity between this average and each individual target’s embedding. If one gene exhibits markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation of its biological relevance."
"['FLT1', 'CCK', 'ZNF512', 'BHLHB9', 'POU3F3']",Hepatoblastoma,hepatic stellate cell,FLT1,"Which gene among FLT1, CCK, ZNF512, BHLHB9, and POU3F3 demonstrates the highest specificity for hepatic stellate cells, thereby representing the best candidate for hepatoblastoma targeting?","Which gene among FLT1, CCK, ZNF512, BHLHB9, and POU3F3 demonstrates the highest specificity for hepatic stellate cells, thereby representing the best candidate for hepatoblastoma targeting? Identify the verified therapeutic targets for Hepatoblastoma and obtain their cell-type-specific embeddings from PINNACLE. Next, determine which genes activated in hepatic stellate cells overlap with these targets, as these represent the cell-type-specific targets. For this overlapping set, compute the average embedding and then calculate the cosine similarity between this average reference and each target. If one gene exhibits markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['DENND1B', 'TOP2A', 'CISH', 'ASCC2', 'TEX13A']",Hepatoblastoma,hepatic stellate cell,TOP2A,"Among DENND1B, TOP2A, CISH, ASCC2, and TEX13A, which gene exhibits the highest specificity for hepatic stellate cells and is therefore the most promising target for hepatoblastoma therapy?","Among DENND1B, TOP2A, CISH, ASCC2, and TEX13A, which gene exhibits the highest specificity for hepatic stellate cells and is therefore the most promising target for hepatoblastoma therapy? Identify the validated therapeutic targets for hepatoblastoma and obtain their cell-type–specific embeddings from PINNACLE. Next, identify the overlap between these targets and the hepatic stellate cell-activated genes in PINNACLE. Calculate the average embedding for these overlapping genes to use as a reference, and then compute the cosine similarity between this reference and the embedding of each target. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological significance."
"['EP400P1', 'RND1', 'TOP2B', 'SIGLEC7', 'ZBTB20']",Hepatoblastoma,hepatic stellate cell,TOP2B,"Among EP400P1, RND1, TOP2B, SIGLEC7, and ZBTB20, which gene exhibits the most specific expression in hepatic stellate cells and thus represents the best candidate for targeted hepatoblastoma therapy?","Among EP400P1, RND1, TOP2B, SIGLEC7, and ZBTB20, which gene exhibits the most specific expression in hepatic stellate cells and thus represents the best candidate for targeted hepatoblastoma therapy? Identify and validate therapeutic targets for Hepatoblastoma, then extract their cell-type–specific embeddings from PINNACLE. Next, determine which hepatic stellate cell-activated genes in PINNACLE overlap with these targets to define a set of cell-type–specific targets for Hepatoblastoma. Compute the average embedding of these genes to serve as a reference profile, and calculate the cosine similarity between this profile and each individual target's embedding. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['MUL1', 'CKAP4', 'ATP5MK', 'CREBBP', 'TUBB']",Hepatoblastoma,hepatic stellate cell,TUBB,"Which gene among MUL1, CKAP4, ATP5MK, CREBBP, and TUBB exhibits the highest specificity for hepatic stellate cells, thereby representing the optimal candidate for targeted Hepatoblastoma therapy?","Which gene among MUL1, CKAP4, ATP5MK, CREBBP, and TUBB exhibits the highest specificity for hepatic stellate cells, thereby representing the optimal candidate for targeted Hepatoblastoma therapy? Using the validated therapeutic targets for Hepatoblastoma, retrieve their cell-type–specific embeddings from PINNACLE. Identify the overlap between these targets and hepatic stellate cell-activated genes in PINNACLE to define a set of cell-type–specific targets for Hepatoblastoma. Calculate the average embedding of this gene set to serve as a reference and compute the cosine similarity between this reference and the individual target embeddings. If one gene exhibits a significantly higher similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based explanation of its biological significance."
"['CILK1', 'SLC30A8', 'CACUL1', 'SRM', 'TYMS']",Hepatoblastoma,hepatic stellate cell,TYMS,"Among CILK1, SLC30A8, CACUL1, SRM, and TYMS, which gene shows the greatest specificity for hepatic stellate cells and is therefore the best candidate for targeted intervention in Hepatoblastoma?","Among CILK1, SLC30A8, CACUL1, SRM, and TYMS, which gene shows the greatest specificity for hepatic stellate cells and is therefore the best candidate for targeted intervention in Hepatoblastoma? Identify validated therapeutic targets for hepatoblastoma and extract their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with hepatic stellate cell-activated genes in the dataset. Using the overlapping set as hepatoblastoma cell-type–specific targets, compute their average embedding to serve as a reference, and then calculate the cosine similarity between this reference and each individual target embedding. If one gene exhibits a markedly higher similarity relative to the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['MYSM1', 'SLIRP', 'NIPAL4', 'TOP1', 'IRF7']",Hepatoblastoma,hepatic stellate cell,TOP1,"Which gene among MYSM1, SLIRP, NIPAL4, TOP1, and IRF7 exhibits the highest specificity in hepatic stellate cells for potential hepatoblastoma targeting?","Which gene among MYSM1, SLIRP, NIPAL4, TOP1, and IRF7 exhibits the highest specificity in hepatic stellate cells for potential hepatoblastoma targeting? Identify validated therapeutic targets for hepatoblastoma and obtain their cell-type–specific embeddings from the PINNACLE dataset. Next, identify which hepatic stellate cell-activated genes in PINNACLE overlap with these targets. Calculate the average embedding for this overlap set as a reference, then compute the cosine similarity between this reference and each individual target embedding. If one gene exhibits notably higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation of its biological significance."
"['CLNS1A', 'GPRC5A', 'TOP1', 'SKAP2', 'ULBP3']",Hepatoblastoma,hepatic stellate cell,TOP1,"Which gene among CLNS1A, GPRC5A, TOP1, SKAP2, and ULBP3 exhibits the highest specificity for hepatic stellate cells in the context of targeting hepatoblastoma?","Which gene among CLNS1A, GPRC5A, TOP1, SKAP2, and ULBP3 exhibits the highest specificity for hepatic stellate cells in the context of targeting hepatoblastoma? Identify validated therapeutic targets for Hepatoblastoma and extract their corresponding cell-type–specific embeddings from the PINNACLE dataset. Next, determine the overlapping genes between these targets and the hepatic stellate cell–activated genes within PINNACLE, forming the cell-type–specific target set for Hepatoblastoma. Compute the average embedding for these overlapping genes, then calculate the cosine similarity between this reference embedding and each individual gene embedding. If one gene exhibits significantly higher similarity than the others, nominate it as the prime candidate and provide a concise, evidence-based justification for its biological relevance."
"['D2HGDH', 'CCDC40', 'FLT1', 'NBEA', 'CDX1']",Hepatoblastoma,hepatic stellate cell,FLT1,"Among the genes D2HGDH, CCDC40, FLT1, NBEA, and CDX1, which one exhibits the highest specificity for hepatic stellate cells in the context of targeting hepatoblastoma?","Among the genes D2HGDH, CCDC40, FLT1, NBEA, and CDX1, which one exhibits the highest specificity for hepatic stellate cells in the context of targeting hepatoblastoma? Identify the validated therapeutic targets for hepatoblastoma and extract their cell-type–specific embeddings from the PINNACLE dataset. Next, determine which genes, known to be activated in hepatic stellate cells, overlap with these targets. Calculate the average embedding of this overlapping gene set as a reference, and compute the cosine similarity between this reference and the embedding of each target gene. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['PDGFRB', 'MPIG6B', 'KLRB1', 'TRAPPC6A', 'HEMK1']",Hepatoblastoma,hepatic stellate cell,PDGFRB,"Among the genes PDGFRB, MPIG6B, KLRB1, TRAPPC6A, and HEMK1, which one shows the highest cell-type specific expression in hepatic stellate cells, making it the most promising candidate for targeted therapy in hepatoblastoma?","Among the genes PDGFRB, MPIG6B, KLRB1, TRAPPC6A, and HEMK1, which one shows the highest cell-type specific expression in hepatic stellate cells, making it the most promising candidate for targeted therapy in hepatoblastoma? Identify the verified therapeutic targets for Hepatoblastoma and obtain their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with hepatic stellate cell-activated genes in PINNACLE to define the cell-type–specific targets. Compute the average embedding of this subset as a reference, then calculate the cosine similarity between this reference and each individual target embedding. If one gene shows a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['PRKN', 'TUBB', 'HYPK', 'FCRL3', 'CAPRIN2']",Hepatoblastoma,hepatic stellate cell,TUBB,"Which gene among PRKN, TUBB, HYPK, FCRL3, and CAPRIN2 exhibits the most specific expression in hepatic stellate cells, thereby representing the most promising target for Hepatoblastoma therapy?","Which gene among PRKN, TUBB, HYPK, FCRL3, and CAPRIN2 exhibits the most specific expression in hepatic stellate cells, thereby representing the most promising target for Hepatoblastoma therapy? Identify the validated therapeutic targets for hepatoblastoma and obtain their cell-type-specific embeddings from the PINNACLE dataset. Next, determine which of these targets overlap with hepatic stellate cell-activated genes in PINNACLE to define the cell-type-specific target set. Compute the average embedding of this overlapping set to serve as a reference, and calculate the cosine similarity between this reference and each individual target embedding. If a single gene shows significantly higher similarity than the others, select it as the top candidate and provide a brief, evidence-based rationale for its biological relevance."
