candidate_genes,disease,celltype,y,user_question,full_query
"['ADI1', 'MRPL30', 'SDR16C5', 'OR6C1', 'RRM1']",Hepatoblastoma,kupffer cell,RRM1,"Which gene—ADI1, MRPL30, SDR16C5, OR6C1, or RRM1—displays the highest cell-type-specific expression in Kupffer cells for targeting hepatoblastoma?","Which gene—ADI1, MRPL30, SDR16C5, OR6C1, or RRM1—displays the highest cell-type-specific expression in Kupffer cells for targeting hepatoblastoma? Identify validated therapeutic targets for hepatoblastoma and obtain their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with genes activated in kupffer cells within PINNACLE, thus defining a set of cell-type–specific targets relevant to hepatoblastoma. Compute the average embedding of this overlapping set as a reference, then calculate the cosine similarity between the reference and each individual target. If one gene shows a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['FAM214A', 'TMEM114', 'LCP1', 'CCT4', 'POLD3']",Hepatoblastoma,kupffer cell,POLD3,"Which gene among FAM214A, TMEM114, LCP1, CCT4, and POLD3 exhibits the greatest cell-type specificity in Kupffer cells for targeted hepatoblastoma therapy?","Which gene among FAM214A, TMEM114, LCP1, CCT4, and POLD3 exhibits the greatest cell-type specificity in Kupffer cells for targeted hepatoblastoma therapy? Identify validated therapeutic targets for hepatoblastoma and extract their cell-type–specific embeddings from the PINNACLE database. Next, determine which of the kupffer cell–activated genes in PINNACLE overlap with these targets to define a set of cell-type–specific targets for hepatoblastoma. Compute the average embedding of this overlapping set and calculate the cosine similarity between this average and each individual target embedding. If one gene displays a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological significance."
"['GPR183', 'PRIM2', 'FZR1', 'DNAJC17', 'NAP1L4']",Hepatoblastoma,kupffer cell,PRIM2,"Which gene among GPR183, PRIM2, FZR1, DNAJC17, and NAP1L4 exhibits the highest specificity for Kupffer cells, making it the most promising target for hepatoblastoma therapy?","Which gene among GPR183, PRIM2, FZR1, DNAJC17, and NAP1L4 exhibits the highest specificity for Kupffer cells, making it the most promising target for hepatoblastoma therapy? Identify the experimentally validated therapeutic targets for hepatoblastoma and obtain their cell-type–specific embeddings from PINNACLE. Next, determine the overlap between these targets and the kupffer cell-activated genes in PINNACLE to define the cell-type–specific targets for hepatoblastoma. Compute the average embedding of this overlapping set and calculate the cosine similarity between this reference and each individual target. If one gene displays a markedly higher cosine similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['FLT1', 'RCN2', 'OOEP', 'ALDH16A1', 'UIMC1']",Hepatoblastoma,kupffer cell,FLT1,"Among the genes FLT1, RCN2, OOEP, ALDH16A1, and UIMC1, which exhibits the highest cell-type specificity in Kupffer cells for targeted Hepatoblastoma therapy?","Among the genes FLT1, RCN2, OOEP, ALDH16A1, and UIMC1, which exhibits the highest cell-type specificity in Kupffer cells for targeted Hepatoblastoma therapy? Identify verified therapeutic targets for hepatoblastoma and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine which kupffer cell–activated genes in PINNACLE overlap with these targets to obtain a set of cell-type–specific targets for hepatoblastoma. Compute the average embedding of this set, then calculate the cosine similarity between the average embedding and each individual target's embedding. If one gene exhibits a markedly higher similarity compared to the others, nominate it as the primary candidate and provide a concise, evidence-based explanation for its biological relevance."
"['ACR', 'TOP1', 'CPXM1', 'ADAT3', 'CXXC1']",Hepatoblastoma,kupffer cell,TOP1,"Among the genes ACR, TOP1, CPXM1, ADAT3, and CXXC1, which demonstrates the highest cell-type specificity in Kupffer cells for targeting hepatoblastoma?","Among the genes ACR, TOP1, CPXM1, ADAT3, and CXXC1, which demonstrates the highest cell-type specificity in Kupffer cells for targeting hepatoblastoma? Identify all verified therapeutic targets for Hepatoblastoma and extract their cell-type–specific embeddings from the PINNACLE dataset. Next, determine which Kupffer cell–activated genes in PINNACLE overlap with these Hepatoblastoma targets, thereby defining a cell-type–specific target set. Compute the average embedding for these overlapping genes and calculate the cosine similarity between this reference and each individual target embedding. If one gene exhibits significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['MMP24', 'OR6C1', 'TJP1', 'TOP1', 'OR4F16']",Hepatoblastoma,hepatic stellate cell,TOP1,"Which gene, among MMP24, OR6C1, TJP1, TOP1, and OR4F16, exhibits the highest cell-type specificity in hepatic stellate cells for targeting hepatoblastoma?","Which gene, among MMP24, OR6C1, TJP1, TOP1, and OR4F16, exhibits the highest cell-type specificity in hepatic stellate cells for targeting hepatoblastoma? Identify the validated therapeutic targets for hepatoblastoma and obtain their cell-type-specific embeddings from PINNACLE. Determine which of these targets overlap with the hepatic stellate cell-activated genes in PINNACLE to define a subset of cell-type-specific targets for hepatoblastoma. Compute the average embedding of this subset and calculate the cosine similarity between the average embedding and each individual target. If one gene shows significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological significance."
"['ANKRD53', 'TIMP1', 'FLT1', 'DYNLT3', 'HCN2']",Hepatoblastoma,hepatic stellate cell,FLT1,"Among the genes ANKRD53, TIMP1, FLT1, DYNLT3, and HCN2, which one shows the highest specificity for hepatic stellate cells in the context of targeted Hepatoblastoma therapy?","Among the genes ANKRD53, TIMP1, FLT1, DYNLT3, and HCN2, which one shows the highest specificity for hepatic stellate cells in the context of targeted Hepatoblastoma therapy? Identify the verified therapeutic targets for Hepatoblastoma and retrieve their cell-type–specific embeddings from the PINNACLE database. Next, determine which hepatic stellate cell–activated genes in PINNACLE overlap with these targets to define the cell-type–specific target set for Hepatoblastoma. Compute the average embedding of this overlapping set and calculate the cosine similarity between this reference vector and each individual target gene. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['CATSPER4', 'PSMB4', 'PDGFRB', 'MTRNR2L1', 'SYCE1']",Hepatoblastoma,hepatic stellate cell,PDGFRB,"Which gene among CATSPER4, PSMB4, PDGFRB, MTRNR2L1, and SYCE1 exhibits the highest specificity for hepatic stellate cells in targeting hepatoblastoma?","Which gene among CATSPER4, PSMB4, PDGFRB, MTRNR2L1, and SYCE1 exhibits the highest specificity for hepatic stellate cells in targeting hepatoblastoma? Identify the validated therapeutic targets for hepatoblastoma and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine which hepatic stellate cell-activated genes in PINNACLE overlap with these targets, designating these as the cell-type–specific targets for hepatoblastoma. Compute the average embedding of this overlapping set, then calculate the cosine similarity between this average embedding and each individual target. If one gene shows a substantially higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['CBL', 'MTHFS', 'POU3F4', 'TUBB', 'CYSRT1']",Hepatoblastoma,hepatic stellate cell,TUBB,"Among CBL, MTHFS, POU3F4, TUBB, and CYSRT1, which gene exhibits the most specific expression in hepatic stellate cells for targeting hepatoblastoma?","Among CBL, MTHFS, POU3F4, TUBB, and CYSRT1, which gene exhibits the most specific expression in hepatic stellate cells for targeting hepatoblastoma? Identify the verified therapeutic targets for hepatoblastoma and obtain their cell-type–specific embeddings using the PINNACLE resource. Next, determine which of these targets overlap with the hepatic stellate cell-activated genes in PINNACLE to define the cell-type–specific targets. Compute the average embedding of this overlapping set as a reference and calculate the cosine similarity between this reference and each individual target embedding. If one gene exhibits markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['PDK2', 'HSP90AA5P', 'MED13L', 'PTPRN', 'TYMS']",Hepatoblastoma,hepatic stellate cell,TYMS,"Which gene among PDK2, HSP90AA5P, MED13L, PTPRN, and TYMS exhibits the greatest specificity for hepatic stellate cells in the context of hepatoblastoma targeting?","Which gene among PDK2, HSP90AA5P, MED13L, PTPRN, and TYMS exhibits the greatest specificity for hepatic stellate cells in the context of hepatoblastoma targeting? Identify verified therapeutic targets for hepatoblastoma and obtain their cell-type–specific embeddings from PINNACLE. Next, determine which hepatic stellate cell–activated genes in PINNACLE overlap with these targets, thereby defining the hepatoblastoma-specific set. Compute the average embedding for this set and calculate the cosine similarity between this average and each individual target embedding. If one gene shows a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['PIANP', 'LOXL4', 'ILKAP', 'TOP2A', 'APOA1']",Hepatoblastoma,hepatic stellate cell,TOP2A,"Among the genes PIANP, LOXL4, ILKAP, TOP2A, and APOA1, which exhibits the most cell-type-specific expression in hepatic stellate cells, making it the most appropriate candidate for hepatoblastoma targeting?","Among the genes PIANP, LOXL4, ILKAP, TOP2A, and APOA1, which exhibits the most cell-type-specific expression in hepatic stellate cells, making it the most appropriate candidate for hepatoblastoma targeting? Identify validated therapeutic targets for hepatoblastoma and extract their cell-type–specific embeddings from PINNACLE. Among the hepatic stellate cell-activated genes in PINNACLE, determine which ones overlap with these targets. Calculate the average embedding for the overlapping set, then compute the cosine similarity between this average and each individual target embedding. If one gene demonstrates markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['TCP11L2', 'AFG1L', 'SUMF2', 'LINGO1', 'PRIM2']",Hepatoblastoma,hepatic stellate cell,PRIM2,"Among TCP11L2, AFG1L, SUMF2, LINGO1, and PRIM2, which gene exhibits the highest specificity to hepatic stellate cells, making it the most promising candidate for targeted hepatoblastoma therapy?","Among TCP11L2, AFG1L, SUMF2, LINGO1, and PRIM2, which gene exhibits the highest specificity to hepatic stellate cells, making it the most promising candidate for targeted hepatoblastoma therapy? Identify the verified therapeutic targets for hepatoblastoma and extract their cell-type–specific embeddings from PINNACLE. Next, determine which hepatic stellate cell–activated genes in PINNACLE overlap with these targets, thereby defining the cell-type–specific targets for hepatoblastoma. Calculate the average embedding for these overlapping genes and then obtain the cosine similarity between this average and each individual target embedding. Finally, if one gene exhibits a markedly higher similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['SDC3', 'FITM2', 'B3GALNT2', 'TOP2B', 'SLC12A4']",Hepatoblastoma,hepatic stellate cell,TOP2B,"Among the genes SDC3, FITM2, B3GALNT2, TOP2B, and SLC12A4, which one exhibits the highest specificity for hepatic stellate cells as a potential target for Hepatoblastoma?","Among the genes SDC3, FITM2, B3GALNT2, TOP2B, and SLC12A4, which one exhibits the highest specificity for hepatic stellate cells as a potential target for Hepatoblastoma? Identify the verified therapeutic targets for Hepatoblastoma and extract their cell-type–specific embeddings from PINNACLE. Next, determine the overlap between these targets and the hepatic stellate cell-activated genes from PINNACLE, defining this intersection as the cell-type–specific targets pertinent to Hepatoblastoma. Compute the average embedding of this overlapping set to serve as a reference, then calculate the cosine similarity between this reference and each individual target. If one gene shows a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['BDH1', 'MDFIC', 'APOC3', 'PRIM2', 'CENPQ']",Hepatoblastoma,hepatic stellate cell,PRIM2,"Among BDH1, MDFIC, APOC3, PRIM2, and CENPQ, which gene exhibits the highest cell-type specificity in hepatic stellate cells for targeting hepatoblastoma?","Among BDH1, MDFIC, APOC3, PRIM2, and CENPQ, which gene exhibits the highest cell-type specificity in hepatic stellate cells for targeting hepatoblastoma? Identify the validated therapeutic targets for hepatoblastoma and retrieve their cell-type–specific embeddings from PINNACLE. Next, extract the overlapping genes between these targets and the hepatic stellate cell–activated genes in PINNACLE, designating this overlapping set as the cell-type–specific targets for hepatoblastoma. Compute the average embedding of this set as a reference, then calculate the cosine similarity between the reference and each individual target. If one gene exhibits significantly higher similarity than the others, nominate it as the primary candidate and provide a concise, evidence-based rationale for its biological relevance."
"['TOP1', 'SGCD', 'POTEKP', 'MSANTD2', 'LAG3']",Hepatoblastoma,hepatic stellate cell,TOP1,"Among the genes TOP1, SGCD, POTEKP, MSANTD2, and LAG3, which one displays the highest specificity in hepatic stellate cells for therapeutic targeting of hepatoblastoma?","Among the genes TOP1, SGCD, POTEKP, MSANTD2, and LAG3, which one displays the highest specificity in hepatic stellate cells for therapeutic targeting of hepatoblastoma? Identify the validated therapeutic targets for Hepatoblastoma and extract their cell-type-specific embeddings from the PINNACLE database. Next, determine which of the hepatic stellate cell-activated genes in PINNACLE overlap with these targets. For this overlapping set, calculate the average embedding to serve as a reference, then compute the cosine similarity between this reference and each individual target embedding. If one gene exhibits a markedly higher cosine similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation of its biological relevance."
"['MTCH2', 'FA2H', 'CSDC2', 'TOP2A', 'MMP26']",Hepatoblastoma,hepatic stellate cell,TOP2A,"Among the genes MTCH2, FA2H, CSDC2, TOP2A, and MMP26, which one exhibits the highest cell-type specificity in hepatic stellate cells for targeting hepatoblastoma?","Among the genes MTCH2, FA2H, CSDC2, TOP2A, and MMP26, which one exhibits the highest cell-type specificity in hepatic stellate cells for targeting hepatoblastoma? Identify the validated therapeutic targets for hepatoblastoma and obtain their cell-type-specific embeddings from PINNACLE. Then, identify which of these targets overlap with hepatic stellate cell-activated genes cataloged in PINNACLE. Calculate the average embedding across the overlapping genes to create a reference vector, and determine the cosine similarity between this reference and each individual target embedding. If one gene shows a significantly higher similarity than the others, nominate it as the prime candidate, providing a concise, evidence-based rationale for its biological relevance."
"['OLAH', 'TCL6', 'CCR6', 'TYMS', 'BPGM']",Hepatoblastoma,hepatic stellate cell,TYMS,"Which gene among OLAH, TCL6, CCR6, TYMS, and BPGM demonstrates the highest specificity in hepatic stellate cells as a potential target for hepatoblastoma therapy?","Which gene among OLAH, TCL6, CCR6, TYMS, and BPGM demonstrates the highest specificity in hepatic stellate cells as a potential target for hepatoblastoma therapy? Identify all validated therapeutic targets for Hepatoblastoma and obtain their cell-type–specific embeddings from PINNACLE. Next, determine the subset of these targets that overlaps with genes activated in hepatic stellate cells in the same dataset. Compute the average embedding for this overlapping set, then calculate the cosine similarity between this composite embedding and each individual target’s embedding. If one gene displays substantially higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based argument for its biological significance in Hepatoblastoma."
"['ZNF564', 'HEATR3', 'TBR1', 'IFNLR1', 'TUBB']",Hepatoblastoma,hepatic stellate cell,TUBB,"Which gene among ZNF564, HEATR3, TBR1, IFNLR1, and TUBB shows the highest specificity for hepatic stellate cells, making it the most promising candidate for targeted hepatoblastoma therapy?","Which gene among ZNF564, HEATR3, TBR1, IFNLR1, and TUBB shows the highest specificity for hepatic stellate cells, making it the most promising candidate for targeted hepatoblastoma therapy? Identify verified therapeutic targets for hepatoblastoma and extract their cell-type–specific embeddings from the PINNACLE dataset. Next, determine the intersection between these targets and the set of hepatic stellate cell-activated genes in PINNACLE to define a group of cell-type–specific targets for hepatoblastoma. Calculate the average embedding for this overlapping set and compute the cosine similarity between this average and each individual target’s embedding. If one gene exhibits a significantly higher cosine similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['MTR', 'ATP6V0E2', 'DLX1', 'DPYS', 'PDGFRB']",Hepatoblastoma,hepatic stellate cell,PDGFRB,"Which gene among MTR, ATP6V0E2, DLX1, DPYS, and PDGFRB exhibits the highest specificity to hepatic stellate cells in the context of hepatoblastoma, thereby representing the optimal candidate for targeted therapy?","Which gene among MTR, ATP6V0E2, DLX1, DPYS, and PDGFRB exhibits the highest specificity to hepatic stellate cells in the context of hepatoblastoma, thereby representing the optimal candidate for targeted therapy? Identify all validated therapeutic targets for hepatoblastoma and extract their cell-type–specific embeddings from the PINNACLE dataset. Next, determine the overlap between these targets and the hepatic stellate cell-activated genes in PINNACLE; this overlapping set represents the cell-type–specific targets for hepatoblastoma. Compute the average embedding for this overlapping set and calculate the cosine similarity between the average and each individual target embedding. If one gene shows a significantly higher similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['MBNL2', 'SH3BP4', 'ZNF326', 'DAZAP2', 'FLT1']",Hepatoblastoma,hepatic stellate cell,FLT1,"Among the genes MBNL2, SH3BP4, ZNF326, DAZAP2, and FLT1, which exhibits the highest cell-type specificity in hepatic stellate cells for the targeted treatment of hepatoblastoma?","Among the genes MBNL2, SH3BP4, ZNF326, DAZAP2, and FLT1, which exhibits the highest cell-type specificity in hepatic stellate cells for the targeted treatment of hepatoblastoma? Identify the verified therapeutic targets for Hepatoblastoma and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine which hepatic stellate cell-activated genes in PINNACLE overlap with these targets and define that overlap as the cell-type–specific targets for Hepatoblastoma. Calculate the average embedding for this overlapping set, then compute the cosine similarity between this average and each individual target’s embedding. If one gene displays a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['TAF1C', 'MSH5', 'TOP2B', 'CDC27', 'SHANK1']",Hepatoblastoma,hepatic stellate cell,TOP2B,"Which gene among TAF1C, MSH5, TOP2B, CDC27, and SHANK1 exhibits the greatest cell-type specificity in hepatic stellate cells for targeting hepatoblastoma?","Which gene among TAF1C, MSH5, TOP2B, CDC27, and SHANK1 exhibits the greatest cell-type specificity in hepatic stellate cells for targeting hepatoblastoma? Using the PINNACLE database, identify the verified therapeutic targets for hepatoblastoma and extract their cell-type–specific embeddings. Next, determine which of these targets overlap with the hepatic stellate cell-activated genes in PINNACLE, forming a set of cell-type–specific therapeutic targets. Compute the average embedding for this set, then calculate the cosine similarity between this reference embedding and each individual target. If one gene exhibits a markedly higher similarity than the rest, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance in hepatoblastoma."
"['TAF1', 'TOP2B', 'GLUD1', 'TSPAN8', 'ZC3H7A']",Hepatoblastoma,hepatic stellate cell,TOP2B,"Which gene among TAF1, TOP2B, GLUD1, TSPAN8, and ZC3H7A demonstrates the highest specificity for hepatic stellate cells as a target for hepatoblastoma therapy?","Which gene among TAF1, TOP2B, GLUD1, TSPAN8, and ZC3H7A demonstrates the highest specificity for hepatic stellate cells as a target for hepatoblastoma therapy? Identify validated therapeutic targets for Hepatoblastoma and obtain their cell-type-specific embeddings from PINNACLE. Next, determine which of the hepatic stellate cell-activated genes in PINNACLE overlap with these targets to define the cell-type-specific targets for Hepatoblastoma. Compute the average embedding of the overlapping set and calculate the cosine similarity between this reference embedding and each individual target. If one gene exhibits significantly higher similarity than the others, nominate that gene as the top candidate and provide a concise, evidence-based explanation of its biological relevance."
"['CALD1', 'TYMS', 'MCFD2', 'CLDN18', 'BNC1']",Hepatoblastoma,hepatic stellate cell,TYMS,"Which gene among CALD1, TYMS, MCFD2, CLDN18, and BNC1 demonstrates the highest cell-type specificity for hepatic stellate cells in the context of hepatoblastoma targeting?","Which gene among CALD1, TYMS, MCFD2, CLDN18, and BNC1 demonstrates the highest cell-type specificity for hepatic stellate cells in the context of hepatoblastoma targeting? Identify the verified therapeutic targets for Hepatoblastoma in the PINNACLE database and extract their cell-type–specific embeddings. Next, determine which of these targets overlap with genes activated in hepatic stellate cells in PINNACLE, thus defining the cell-type–specific targets for Hepatoblastoma. Calculate the average embedding of these overlapping genes, then compute the cosine similarity between this reference and each individual target's embedding. If one gene shows markedly higher similarity than the others, nominate it as the top candidate, supporting your choice with a concise, evidence-based rationale regarding its biological relevance."
"['CAVIN2', 'PDGFRB', 'MTMR12', 'PSMD5', 'ELOVL4']",Hepatoblastoma,hepatic stellate cell,PDGFRB,"Among the candidate genes CAVIN2, PDGFRB, MTMR12, PSMD5, and ELOVL4, which one exhibits the highest cell-type specificity in hepatic stellate cells for potential targeting in hepatoblastoma therapy?","Among the candidate genes CAVIN2, PDGFRB, MTMR12, PSMD5, and ELOVL4, which one exhibits the highest cell-type specificity in hepatic stellate cells for potential targeting in hepatoblastoma therapy? Using validated therapeutic targets for hepatoblastoma, retrieve their cell-type–specific embeddings from PINNACLE. Identify the overlapping genes between these targets and genes activated in hepatic stellate cells according to PINNACLE. Compute the average embedding of this overlapping set and then determine the cosine similarity between this reference and each individual target. If one gene shows markedly higher similarity, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological significance."
"['RADX', 'TRPC1', 'TUBB', 'ZBTB25', 'TNFAIP2']",Hepatoblastoma,hepatic stellate cell,TUBB,"Which gene among RADX, TRPC1, TUBB, ZBTB25, and TNFAIP2 shows the most specific expression in hepatic stellate cells, making it the best candidate for targeted intervention in hepatoblastoma?","Which gene among RADX, TRPC1, TUBB, ZBTB25, and TNFAIP2 shows the most specific expression in hepatic stellate cells, making it the best candidate for targeted intervention in hepatoblastoma? Identify the validated therapeutic targets for Hepatoblastoma and retrieve their cell-type–specific embeddings from the PINNACLE dataset. Next, determine which of these targets overlap with hepatic stellate cell activation genes present in PINNACLE. Compute the average embedding of this overlapping set and calculate the cosine similarity between this average and each individual target embedding. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
