candidate_genes,disease,celltype,y,user_question,full_query
"['NDUFAB1', 'AMPD2', 'MTHFR', 'NIBAN1', 'ABCA1']",follicular lymphoma,effector cd8-positive alpha-beta t cell,NDUFAB1,"Which gene—NDUFAB1, AMPD2, MTHFR, NIBAN1, or ABCA1—exhibits the highest cell-type specificity in effector CD8+ αβ T cells for targeted follicular lymphoma therapy?","Which gene—NDUFAB1, AMPD2, MTHFR, NIBAN1, or ABCA1—exhibits the highest cell-type specificity in effector CD8+ αβ T cells for targeted follicular lymphoma therapy? Identify the verified therapeutic targets for follicular lymphoma and extract their cell-type–specific embeddings from PINNACLE. Next, determine the intersection with the set of effector CD8-positive alpha-beta T cell-activated genes in PINNACLE to define the cell-type–specific targets for follicular lymphoma. Compute the average embedding for these genes as a reference, then calculate the cosine similarity between this reference and each target. If one gene consistently shows a markedly higher similarity, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['FBXO34', 'PTMAP5', 'SSX2B', 'FRAT2', 'HDAC1']",follicular lymphoma,effector cd8-positive alpha-beta t cell,HDAC1,"Among the genes FBXO34, PTMAP5, SSX2B, FRAT2, and HDAC1, which one exhibits the highest cell-type specificity in effector CD8+ αβ T cells, making it the most promising candidate for targeting follicular lymphoma?","Among the genes FBXO34, PTMAP5, SSX2B, FRAT2, and HDAC1, which one exhibits the highest cell-type specificity in effector CD8+ αβ T cells, making it the most promising candidate for targeting follicular lymphoma? Identify the validated therapeutic targets for follicular lymphoma and retrieve their cell-type-specific embeddings from PINNACLE. Then, determine which of these targets overlap with the genes associated with activated effector CD8+ alpha-beta T cells in PINNACLE. Using this overlapping set, compute the average embedding as a reference and calculate the cosine similarity between this reference and each individual target. If one gene shows a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance to follicular lymphoma."
"['FHIT', 'CASC3', 'FLRT1', 'WSB1', 'NDUFB5']",follicular lymphoma,effector cd8-positive alpha-beta t cell,NDUFB5,"Which gene among FHIT, CASC3, FLRT1, WSB1, and NDUFB5 demonstrates the highest cell-type specificity in effector CD8⁺ αβ T cells for targeting follicular lymphoma?","Which gene among FHIT, CASC3, FLRT1, WSB1, and NDUFB5 demonstrates the highest cell-type specificity in effector CD8⁺ αβ T cells for targeting follicular lymphoma? Identify the validated therapeutic targets for follicular lymphoma and obtain their cell-type–specific embeddings from the PINNACLE database. Next, determine which of these targets overlap with the set of effector CD8-positive αβ T cell–activated genes in PINNACLE, thereby defining the cell-type–specific targets. Compute the average embedding for this overlapping set as a reference, then calculate the cosine similarity between this reference and each individual target’s embedding. If a single gene exhibits a markedly higher similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-supported rationale for its biological relevance."
"['LCK', 'PVRIG', 'SLC22A3', 'PSG11', 'TEF']",follicular lymphoma,effector cd8-positive alpha-beta t cell,LCK,"Which gene among LCK, PVRIG, SLC22A3, PSG11, and TEF exhibits the highest specificity within effector CD8+ alpha-beta T cells for targeting follicular lymphoma?","Which gene among LCK, PVRIG, SLC22A3, PSG11, and TEF exhibits the highest specificity within effector CD8+ alpha-beta T cells for targeting follicular lymphoma? Identify the validated therapeutic targets for follicular lymphoma and obtain their cell-type-specific embeddings from PINNACLE. Next, determine which effector CD8-positive αβ T cell activation genes in PINNACLE overlap with these targets, forming the cell-type-specific therapeutic set. Compute the average embedding vector for these targets and calculate the cosine similarity between this reference vector and each individual gene embedding. If one gene exhibits significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['NDUFB4', 'PRPS1L1', 'AFF2', 'PANX1', 'CASTOR2']",follicular lymphoma,effector cd8-positive alpha-beta t cell,NDUFB4,"Which gene—NDUFB4, PRPS1L1, AFF2, PANX1, or CASTOR2—exhibits the highest cell-type specificity in effector CD8+ αβ T cells for targeting follicular lymphoma?","Which gene—NDUFB4, PRPS1L1, AFF2, PANX1, or CASTOR2—exhibits the highest cell-type specificity in effector CD8+ αβ T cells for targeting follicular lymphoma? Identify the validated therapeutic targets for follicular lymphoma and retrieve their corresponding cell-type–specific embeddings from PINNACLE. Next, extract the subset of these genes that overlaps with the set of effector cd8+ αβ T cell-activated genes provided by PINNACLE. Compute the average embedding of this intersecting gene set to serve as a reference, then calculate the cosine similarity between this reference and the embedding of each individual target gene. If one gene shows a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['MT-ND1', 'GSK3A', 'PGK2', 'C2orf42', 'PRR20D']",follicular lymphoma,effector cd8-positive alpha-beta t cell,MT-ND1,"Among MT-ND1, GSK3A, PGK2, C2orf42, and PRR20D, which gene exhibits the most specific expression in effector CD8-positive alpha-beta T cells involved in targeting follicular lymphoma?","Among MT-ND1, GSK3A, PGK2, C2orf42, and PRR20D, which gene exhibits the most specific expression in effector CD8-positive alpha-beta T cells involved in targeting follicular lymphoma? Identify the validated therapeutic targets for follicular lymphoma and extract their cell-type–specific embeddings from PINNACLE. Next, determine which genes activated in effector CD8+ αβ T cells in PINNACLE overlap with these targets to define a set of cell-type–specific targets for follicular lymphoma. Calculate the average embedding of this target set and then compute the cosine similarity between this average and the embedding of each individual target. If one gene shows a substantially higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['KRTAP5-6', 'EMC2', 'NDUFS3', 'RBM3', 'ARIH1']",follicular lymphoma,effector cd8-positive alpha-beta t cell,NDUFS3,"Among the genes KRTAP5-6, EMC2, NDUFS3, RBM3, and ARIH1, which one exhibits the highest cell-type specificity for effector CD8-positive alpha-beta T cells involved in targeting follicular lymphoma?","Among the genes KRTAP5-6, EMC2, NDUFS3, RBM3, and ARIH1, which one exhibits the highest cell-type specificity for effector CD8-positive alpha-beta T cells involved in targeting follicular lymphoma? Identify the validated therapeutic targets for follicular lymphoma and retrieve their cell-type–specific embeddings from the PINNACLE dataset. Next, determine which of these targets coincide with the effector CD8+ αβ T cell-activated genes in PINNACLE. Compute the average embedding of this overlapping set as a reference signature, and then calculate the cosine similarity between this reference and each individual target gene's embedding. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['PEX14', 'APOL4', 'PRMT7', 'HLA-DRB5', 'NINJ1']",follicular lymphoma,effector cd8-positive alpha-beta t cell,HLA-DRB5,"Which gene among PEX14, APOL4, PRMT7, HLA-DRB5, and NINJ1 exhibits the highest cell-type specificity in effector CD8+ alpha-beta T cells relevant to targeting follicular lymphoma?","Which gene among PEX14, APOL4, PRMT7, HLA-DRB5, and NINJ1 exhibits the highest cell-type specificity in effector CD8+ alpha-beta T cells relevant to targeting follicular lymphoma? Identify verified therapeutic targets for follicular lymphoma and obtain their cell-type-specific embeddings from PINNACLE. Next, determine which of the effector CD8-positive alpha-beta T cell-activated genes in PINNACLE overlap with these targets. Compute the average embedding for this overlapping set and calculate the cosine similarity between this reference and each individual target embedding. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance in follicular lymphoma."
"['NPR2', 'NDUFB7', 'NXF3', 'NR2F1', 'ZNF461']",follicular lymphoma,effector cd8-positive alpha-beta t cell,NDUFB7,"Among NPR2, NDUFB7, NXF3, NR2F1, and ZNF461, which gene demonstrates the highest cell-type specificity in effector CD8+ αβ T cells, thereby representing the most promising candidate for targeting follicular lymphoma?","Among NPR2, NDUFB7, NXF3, NR2F1, and ZNF461, which gene demonstrates the highest cell-type specificity in effector CD8+ αβ T cells, thereby representing the most promising candidate for targeting follicular lymphoma? For follicular lymphoma, identify the verified therapeutic targets and obtain their cell-type–specific embeddings from PINNACLE. Next, determine the overlap between these targets and the activated effector CD8-positive αβ T cell genes from PINNACLE. Using this overlapping set, calculate the average embedding as a reference and compute the cosine similarity between the reference and each individual gene embedding. If one gene exhibits markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['CP', 'NDUFA2', 'SLC38A6', 'HBP1', 'CEP126']",follicular lymphoma,effector cd8-positive alpha-beta t cell,NDUFA2,"Among the genes CP, NDUFA2, SLC38A6, HBP1, and CEP126, which displays the highest cell-type specificity for effector CD8+ αβ T cells in the context of targeting follicular lymphoma?","Among the genes CP, NDUFA2, SLC38A6, HBP1, and CEP126, which displays the highest cell-type specificity for effector CD8+ αβ T cells in the context of targeting follicular lymphoma? Identify the validated therapeutic targets for follicular lymphoma and extract their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with the effector CD8-positive alpha-beta T cell–activated genes in PINNACLE, thereby defining the cell-type–specific targets for follicular lymphoma. Compute the average embedding of this overlapping set and calculate the cosine similarity between this average and each individual target’s embedding. If one gene shows a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['ADAMTS5', 'HCN2', 'CDH4', 'MT-ND2', 'WNT16']",follicular lymphoma,effector cd8-positive alpha-beta t cell,MT-ND2,"Among ADAMTS5, HCN2, CDH4, MT-ND2, and WNT16, which gene exhibits the highest cell-type-specific expression in effector CD8-positive αβ T cells for follicular lymphoma targeting?","Among ADAMTS5, HCN2, CDH4, MT-ND2, and WNT16, which gene exhibits the highest cell-type-specific expression in effector CD8-positive αβ T cells for follicular lymphoma targeting? Identify the experimentally verified therapeutic targets for follicular lymphoma and extract their cell-type–specific embeddings from the PINNACLE dataset. Next, identify the overlap between these targets and the effector CD8+ alpha-beta T cell activated gene embeddings from PINNACLE to define the candidate gene set. Compute the average embedding for this set, then calculate the cosine similarity between this reference embedding and each individual gene embedding. Nominate the gene with a significantly higher similarity as the top candidate, and provide a concise, evidence-based rationale for its biological relevance."
"['RAB40B', 'NDUFB6', 'PPP1R12B', 'HIBCH', 'DCTN2']",follicular lymphoma,effector cd8-positive alpha-beta t cell,NDUFB6,"Between RAB40B, NDUFB6, PPP1R12B, HIBCH, and DCTN2, which gene exhibits the highest cell-type specificity in effector CD8-positive alpha-beta T cells for targeting follicular lymphoma?","Between RAB40B, NDUFB6, PPP1R12B, HIBCH, and DCTN2, which gene exhibits the highest cell-type specificity in effector CD8-positive alpha-beta T cells for targeting follicular lymphoma? Using the PINNACLE dataset, identify the cell-type–specific embeddings for verified therapeutic target genes of follicular lymphoma. Next, determine which of these targets overlap with the effector CD8-positive alpha-beta T cell-activated genes in PINNACLE. This overlapping set defines the cell-type–specific targets for follicular lymphoma. Compute the average embedding for these targets, then calculate the cosine similarity between this average and each individual target embedding. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['TMEM167B', 'JAK1', 'VIL1', 'NUDCD3', 'POM121L8P']",follicular lymphoma,effector cd8-positive alpha-beta t cell,JAK1,"Which gene among TMEM167B, JAK1, VIL1, NUDCD3, and POM121L8P exhibits the highest cell-type specificity in effector CD8+ αβ T cells for targeting follicular lymphoma?","Which gene among TMEM167B, JAK1, VIL1, NUDCD3, and POM121L8P exhibits the highest cell-type specificity in effector CD8+ αβ T cells for targeting follicular lymphoma? Using the PINNACLE platform, first identify the validated therapeutic targets for follicular lymphoma and extract their cell-type–specific embeddings. Next, obtain the embeddings for effector CD8-positive αβ T cell-activated genes in PINNACLE and determine the overlap with the therapeutic targets to define a refined target set. Compute the average embedding of this overlap set and then calculate the cosine similarity between this average and each individual target embedding. If one gene exhibits a considerably higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['NDUFB2', 'LINC01139', 'KRTAP26-1', 'AKNA', 'PLCB4']",follicular lymphoma,effector cd8-positive alpha-beta t cell,NDUFB2,"Among the genes NDUFB2, LINC01139, KRTAP26-1, AKNA, and PLCB4, which one exhibits the highest cell-type specificity in effector CD8+ αβ T cells relevant for targeting follicular lymphoma?","Among the genes NDUFB2, LINC01139, KRTAP26-1, AKNA, and PLCB4, which one exhibits the highest cell-type specificity in effector CD8+ αβ T cells relevant for targeting follicular lymphoma? Identify the verified therapeutic targets for follicular lymphoma and retrieve their cell‐type–specific embeddings from PINNACLE. Next, determine which effector CD8-positive αβ T cell–activated genes in PINNACLE overlap with these targets, using the overlapping set as the follicular lymphoma–specific targets. Compute the average embedding for this set and calculate the cosine similarity between this average and each individual target. If one gene displays a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['PTCD1', 'LCA5', 'METTL2A', 'ME2', 'NDUFS7']",follicular lymphoma,effector cd8-positive alpha-beta t cell,NDUFS7,"Among PTCD1, LCA5, METTL2A, ME2, and NDUFS7, which gene shows the highest cell-type specific expression in effector CD8+ αβ T cells, thereby representing the most promising candidate for targeting follicular lymphoma?","Among PTCD1, LCA5, METTL2A, ME2, and NDUFS7, which gene shows the highest cell-type specific expression in effector CD8+ αβ T cells, thereby representing the most promising candidate for targeting follicular lymphoma? Identify validated therapeutic targets for follicular lymphoma and retrieve their corresponding cell-type–specific embeddings from PINNACLE. Then, determine which genes from the activated effector CD8-positive alpha-beta T cell population in PINNACLE overlap with these targets, thereby defining the cell-type–specific targets for follicular lymphoma. Compute the average embedding of this overlapping set as a reference, and calculate the cosine similarity between the reference and each individual gene embedding. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['TNFRSF9', 'SOX13', 'NACA', 'TCTN1', 'PON2']",follicular lymphoma,cd8-positive alpha-beta t cell,TNFRSF9,"Among TNFRSF9, SOX13, NACA, TCTN1, and PON2, which gene shows the highest cell-type specificity in CD8+ αβ T cells for targeting follicular lymphoma?","Among TNFRSF9, SOX13, NACA, TCTN1, and PON2, which gene shows the highest cell-type specificity in CD8+ αβ T cells for targeting follicular lymphoma? Determine the validated therapeutic targets for follicular lymphoma and retrieve their cell‐type–specific embeddings from PINNACLE. Next, identify which of the cd8-positive alpha-beta T cell-activated genes in PINNACLE overlap with these targets, forming the cell-type–specific target set for follicular lymphoma. Compute an average embedding of this set to serve as a reference, and then calculate the cosine similarity between this reference and the embedding of each target gene. If one gene shows a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['SHARPIN', 'PARD6G', 'B9D2', 'CUL4A', 'SFXN5']",follicular lymphoma,cd8-positive alpha-beta t cell,CUL4A,"Which gene—SHARPIN, PARD6G, B9D2, CUL4A, or SFXN5—exhibits the highest cell-type specificity in CD8-positive alpha-beta T cells, making it the most promising candidate for targeting follicular lymphoma?","Which gene—SHARPIN, PARD6G, B9D2, CUL4A, or SFXN5—exhibits the highest cell-type specificity in CD8-positive alpha-beta T cells, making it the most promising candidate for targeting follicular lymphoma? Identify the literature-validated therapeutic targets for follicular lymphoma and extract their cell-type–specific embeddings from the PINNACLE database. Next, from the set of CD8-positive alpha-beta T cell-activated genes in PINNACLE, determine the overlap with these targets to define the cell-type–specific targets for follicular lymphoma. Compute the average embedding of this overlapping set, then calculate the cosine similarity between this average and each individual target's embedding. If one gene shows a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['TLL1', 'GUCY1B1', 'GABRG1', 'SP1', 'NDUFAF1']",follicular lymphoma,cd8-positive alpha-beta t cell,NDUFAF1,"Which gene among TLL1, GUCY1B1, GABRG1, SP1, and NDUFAF1 demonstrates the highest specificity in CD8-positive alpha-beta T cells, making it the most promising candidate for targeting follicular lymphoma?","Which gene among TLL1, GUCY1B1, GABRG1, SP1, and NDUFAF1 demonstrates the highest specificity in CD8-positive alpha-beta T cells, making it the most promising candidate for targeting follicular lymphoma? Identify the verified therapeutic targets for follicular lymphoma and extract their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with the activated gene set in cd8-positive alpha-beta T cells within PINNACLE, defining a set of cell-type–specific targets for follicular lymphoma. Compute the average embedding of these overlapping genes to serve as a reference, then calculate the cosine similarity between this reference and each individual target's embedding. If one gene shows a markedly higher similarity than the others, select it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['MACO1', 'RPUSD3', 'RRM1', 'ECM1', 'NUFIP2']",follicular lymphoma,cd8-positive alpha-beta t cell,RRM1,"Among the genes MACO1, RPUSD3, RRM1, ECM1, and NUFIP2, which exhibits the highest specificity in CD8-positive αβ T cells, making it the most promising target for follicular lymphoma?","Among the genes MACO1, RPUSD3, RRM1, ECM1, and NUFIP2, which exhibits the highest specificity in CD8-positive αβ T cells, making it the most promising target for follicular lymphoma? Using PINNACLE, identify the validated therapeutic targets for follicular lymphoma and extract their cell-type-specific embeddings. Next, determine which of these targets overlap with the set of activated cd8-positive alpha-beta T-cell genes in PINNACLE. For the overlapping genes, calculate the average embedding to serve as a reference and then compute the cosine similarity between this reference and each individual gene embedding. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance in follicular lymphoma."
"['HIC2', 'INHA', 'ITPR3', 'NDUFS7', 'ALKBH7']",follicular lymphoma,cd8-positive alpha-beta t cell,NDUFS7,"Among the genes HIC2, INHA, ITPR3, NDUFS7, and ALKBH7, which exhibits the highest cell-type specificity in CD8-positive αβ T cells for targeting follicular lymphoma?","Among the genes HIC2, INHA, ITPR3, NDUFS7, and ALKBH7, which exhibits the highest cell-type specificity in CD8-positive αβ T cells for targeting follicular lymphoma? Using the verified therapeutic targets for follicular lymphoma, retrieve their cell-type–specific embeddings from PINNACLE. Identify the overlap between these targets and the set of activated CD8-positive αβ T cell genes in PINNACLE to define cell-type–specific targets for follicular lymphoma. Compute the average embedding of this overlapping set as a reference, then calculate the cosine similarity between this reference and each individual target. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a brief, evidence-based rationale for its biological relevance."
"['CLGN', 'PES1', 'FBXO9', 'MT-ND2', 'PTHLH']",follicular lymphoma,cd8-positive alpha-beta t cell,MT-ND2,"Which gene among CLGN, PES1, FBXO9, MT-ND2, and PTHLH exhibits the greatest specificity for CD8-positive αβ T cells, making it the most promising candidate for targeting follicular lymphoma?","Which gene among CLGN, PES1, FBXO9, MT-ND2, and PTHLH exhibits the greatest specificity for CD8-positive αβ T cells, making it the most promising candidate for targeting follicular lymphoma? Identify the confirmed therapeutic targets for follicular lymphoma and extract their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with the cd8-positive alpha-beta T cell-activated genes in PINNACLE, constituting the follicular lymphoma cell-type–specific targets. Calculate the average embedding for this overlapping set and compute the cosine similarity between this average and each individual target. If one gene exhibits a substantially higher cosine similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation of its biological relevance."
"['ZFPL1', 'NDUFB5', 'CTPS1', 'SPRR3', 'TMIE']",follicular lymphoma,cd8-positive alpha-beta t cell,NDUFB5,"Among the genes ZFPL1, NDUFB5, CTPS1, SPRR3, and TMIE, which demonstrates the highest specificity for CD8+ alpha-beta T cells, making it the most promising target for follicular lymphoma?","Among the genes ZFPL1, NDUFB5, CTPS1, SPRR3, and TMIE, which demonstrates the highest specificity for CD8+ alpha-beta T cells, making it the most promising target for follicular lymphoma? Identify the validated therapeutic targets for follicular lymphoma and extract their cell-type–specific embeddings from the PINNACLE database. Next, determine the overlap between these targets and the genes activated in CD8-positive αβ T cells within PINNACLE to define the cell-type–specific targets for follicular lymphoma. Compute the average embedding for this overlapping gene set as a reference vector, and then calculate the cosine similarity between this reference and the embedding of each individual target. If one gene displays a markedly higher similarity relative to the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['GJA1', 'MT-ND3', 'SZRD1', 'EIF2S2', 'UQCRB']",follicular lymphoma,cd8-positive alpha-beta t cell,MT-ND3,"Which gene among GJA1, MT-ND3, SZRD1, EIF2S2, and UQCRB exhibits the highest cell-type specificity in CD8-positive αβ T cells for targeting follicular lymphoma?","Which gene among GJA1, MT-ND3, SZRD1, EIF2S2, and UQCRB exhibits the highest cell-type specificity in CD8-positive αβ T cells for targeting follicular lymphoma? Identify the verified therapeutic targets for follicular lymphoma and extract their cell-type–specific embeddings from PINNACLE. Next, determine which cd8-positive αβ T cell–activated genes in PINNACLE intersect with these targets to define a follicular lymphoma–specific target set. Compute the average embedding of this set as a reference, then calculate the cosine similarity between this reference and each individual target. If one gene shows a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['LARP1B', 'AGPAT5', 'HLA-DRB5', 'MTF1', 'FTL']",follicular lymphoma,cd8-positive alpha-beta t cell,HLA-DRB5,"Among LARP1B, AGPAT5, HLA-DRB5, MTF1, and FTL, which gene exhibits the highest specificity in CD8-positive αβ T cells as a potential target for follicular lymphoma?","Among LARP1B, AGPAT5, HLA-DRB5, MTF1, and FTL, which gene exhibits the highest specificity in CD8-positive αβ T cells as a potential target for follicular lymphoma? Identify validated therapeutic targets for follicular lymphoma and retrieve their cell-type–specific embeddings from the PINNACLE database. Next, determine which targets overlap with CD8-positive αβ T cell activation genes from PINNACLE. Compute the average embedding for the overlapping set as a reference, then calculate the cosine similarity between this reference and each individual target's embedding. If one gene exhibits markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['POLD1', 'FAM172A', 'SNRPE', 'HIGD1C', 'ZNF302']",follicular lymphoma,cd8-positive alpha-beta t cell,POLD1,"Which gene among POLD1, FAM172A, SNRPE, HIGD1C, and ZNF302 exhibits the highest specificity for CD8-positive αβ T cells, making it the most promising candidate for targeting follicular lymphoma?","Which gene among POLD1, FAM172A, SNRPE, HIGD1C, and ZNF302 exhibits the highest specificity for CD8-positive αβ T cells, making it the most promising candidate for targeting follicular lymphoma? Identify the verified therapeutic targets for follicular lymphoma and obtain their cell-type–specific embeddings from PINNACLE. Next, extract the cd8-positive, alpha-beta T cell activation gene embeddings from PINNACLE and determine the overlap with the follicular lymphoma targets. Using this overlapping set, compute the average embedding and calculate the cosine similarity between this reference and each individual target embedding. If one gene demonstrates a significantly higher similarity than the rest, nominate it as the top candidate and provide a brief, evidence-based explanation of its biological relevance."
"['NUP43', 'IMPDH1', 'AMBP', 'LGALS1', 'TTC21A']",follicular lymphoma,cd8-positive alpha-beta t cell,IMPDH1,"Which gene from the list NUP43, IMPDH1, AMBP, LGALS1, and TTC21A exhibits the highest specificity of expression in CD8-positive alpha-beta T cells for targeting follicular lymphoma?","Which gene from the list NUP43, IMPDH1, AMBP, LGALS1, and TTC21A exhibits the highest specificity of expression in CD8-positive alpha-beta T cells for targeting follicular lymphoma? Identify the validated therapeutic targets for follicular lymphoma and obtain their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with the cd8-positive αβ T cell activation genes in PINNACLE, thereby defining the cell-type–specific targets for follicular lymphoma. Compute the average embedding for this overlapping set and then calculate the cosine similarity between this average and each individual target’s embedding. If one gene exhibits a substantially higher cosine similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['ZBTB39', 'MUC1', 'INTS1', 'ZNF526', 'CD3D']",follicular lymphoma,cd8-positive alpha-beta t cell,CD3D,"Among the genes ZBTB39, MUC1, INTS1, ZNF526, and CD3D, which shows the highest cell-type specificity in CD8-positive αβ T cells for targeting follicular lymphoma?","Among the genes ZBTB39, MUC1, INTS1, ZNF526, and CD3D, which shows the highest cell-type specificity in CD8-positive αβ T cells for targeting follicular lymphoma? Identify the verified therapeutic targets for follicular lymphoma and obtain their cell-type–specific embeddings from PINNACLE. Next, identify which cd8-positive alpha-beta T cell-activated genes in PINNACLE overlap with these targets, thereby defining the cell-type–specific targets for follicular lymphoma. Calculate the average embedding of these overlapping targets and compute the cosine similarity between this reference and each individual target. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate, providing a concise evidence-based rationale for its biological relevance."
"['ARL2', 'IQCC', 'NMU', 'NCAN', 'NDUFB1']",follicular lymphoma,cd8-positive alpha-beta t cell,NDUFB1,"Among the genes ARL2, IQCC, NMU, NCAN, and NDUFB1, which one exhibits the highest cell-type specificity in CD8+ alpha-beta T cells and is the best candidate for targeting follicular lymphoma?","Among the genes ARL2, IQCC, NMU, NCAN, and NDUFB1, which one exhibits the highest cell-type specificity in CD8+ alpha-beta T cells and is the best candidate for targeting follicular lymphoma? Identify validated therapeutic targets for follicular lymphoma and retrieve their cell-type–specific embeddings from the PINNACLE database. Next, determine which CD8-positive alpha-beta T cell-activated genes in PINNACLE overlap with these targets to define a cell-type–specific target set for follicular lymphoma. Then, compute the average embedding of these overlapping targets and calculate the cosine similarity between this average and each individual target. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based justification for its biological relevance."
"['CIDEA', 'IMPDH2', 'SP1', 'AKAP8', 'DAPL1']",follicular lymphoma,cd8-positive alpha-beta t cell,IMPDH2,"Which gene among CIDEA, IMPDH2, SP1, AKAP8, and DAPL1 exhibits the highest cell-type specificity in CD8-positive αβ T cells for targeting follicular lymphoma?","Which gene among CIDEA, IMPDH2, SP1, AKAP8, and DAPL1 exhibits the highest cell-type specificity in CD8-positive αβ T cells for targeting follicular lymphoma? Identify the verified therapeutic targets for follicular lymphoma within the PINNACLE database and retrieve their corresponding cell-type specific embeddings. Next, intersect these targets with the set of CD8-positive αβ T cell-activated genes from PINNACLE to define the cell-type specific targets. Compute the average embedding for this overlapping set and then calculate the cosine similarity between this average and each individual target’s embedding. If one gene exhibits a markedly higher similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['MRPS17', 'ATP1B1', 'OTUB2', 'IFNAR2', 'KLK3']",follicular lymphoma,cd8-positive alpha-beta t cell,IFNAR2,"Among the following genes—MRPS17, ATP1B1, OTUB2, IFNAR2, and KLK3—which one exhibits the highest cell-type specificity in CD8+ alpha-beta T cells for use as a targeted candidate in follicular lymphoma therapy?","Among the following genes—MRPS17, ATP1B1, OTUB2, IFNAR2, and KLK3—which one exhibits the highest cell-type specificity in CD8+ alpha-beta T cells for use as a targeted candidate in follicular lymphoma therapy? Retrieve validated therapeutic targets for follicular lymphoma and obtain their cell-type–specific embeddings from the PINNACLE database. Next, identify the overlap between these targets and the CD8-positive alpha-beta T cell–activated genes in PINNACLE. For this overlapping set, compute the average embedding and then determine the cosine similarity between this reference and each gene’s embedding. If one gene exhibits a significantly higher similarity than the others, nominate it as the primary candidate and provide a concise, evidence-based rationale for its biological relevance."
"['LY6D', 'SRARP', 'TTC27', 'MSMO1', 'NDUFAF4']",follicular lymphoma,cd8-positive alpha-beta t cell,NDUFAF4,"Among the genes LY6D, SRARP, TTC27, MSMO1, and NDUFAF4, which exhibits the most specific expression profile in CD8+ αβ T cells relevant for targeting follicular lymphoma?","Among the genes LY6D, SRARP, TTC27, MSMO1, and NDUFAF4, which exhibits the most specific expression profile in CD8+ αβ T cells relevant for targeting follicular lymphoma? Identify validated therapeutic targets for follicular lymphoma and extract their cell-type–specific embeddings from the PINNACLE dataset. Next, determine the overlap between these targets and genes activated in CD8-positive alpha-beta T cells within PINNACLE. Compute the average embedding of the overlapping gene set and calculate the cosine similarity between this reference and each individual gene embedding. If one gene exhibits a notably higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
