candidate_genes,disease,celltype,y,user_question,full_query
"['TGFB1I1', 'CASP14', 'NPIPA1', 'HECTD4', 'TECR']",type 1 diabetes mellitus,pancreatic ductal cell,HECTD4,"Among the genes TGFB1I1, CASP14, NPIPA1, HECTD4, and TECR, which one exhibits the highest cell-type specificity for pancreatic ductal cells in the context of targeting type 1 diabetes mellitus?","Among the genes TGFB1I1, CASP14, NPIPA1, HECTD4, and TECR, which one exhibits the highest cell-type specificity for pancreatic ductal cells in the context of targeting type 1 diabetes mellitus? Identify the validated therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings from the PINNACLE database. Next, determine the intersection between these targets and the pancreatic ductal cell-activated genes listed in PINNACLE. Compute the average embedding for this overlapping set to serve as a reference, then calculate the cosine similarity between this reference and each individual target’s embedding. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['FAM13C', 'NDUFA11', 'MEIS1-AS3', 'FANCD2OS', 'SLC5A8']",type 1 diabetes mellitus,pancreatic ductal cell,NDUFA11,"Among the genes FAM13C, NDUFA11, MEIS1-AS3, FANCD2OS, and SLC5A8, which one exhibits the greatest cell-type specificity in pancreatic ductal cells for potential targeting in type 1 diabetes mellitus?","Among the genes FAM13C, NDUFA11, MEIS1-AS3, FANCD2OS, and SLC5A8, which one exhibits the greatest cell-type specificity in pancreatic ductal cells for potential targeting in type 1 diabetes mellitus? Identify therapeutic targets for type 1 diabetes mellitus with established validation and obtain their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with genes activated in pancreatic ductal cells as identified in PINNACLE. Compute the average embedding of the overlapping targets to serve as a reference, and calculate the cosine similarity between this reference and each individual target's embedding. Finally, if one gene shows a significantly higher similarity relative to the others, nominate it as the top candidate and provide a concise, evidence-based justification of its biological relevance."
"['CTSH', 'TPP1', 'BORCS5', 'USP4', 'USP9X']",type 1 diabetes mellitus,pancreatic ductal cell,CTSH,"Which gene among CTSH, TPP1, BORCS5, USP4, and USP9X exhibits the highest cell-type specificity in pancreatic ductal cells for potential targeting in type 1 diabetes mellitus?","Which gene among CTSH, TPP1, BORCS5, USP4, and USP9X exhibits the highest cell-type specificity in pancreatic ductal cells for potential targeting in type 1 diabetes mellitus? Identify the validated therapeutic targets for type 1 diabetes mellitus and obtain their cell-type–specific embeddings from PINNACLE. Determine which of these targets overlap with the genes activated in pancreatic ductal cells in PINNACLE, and consider that overlapping set as the putative cell-type–specific targets for type 1 diabetes mellitus. Compute the average embedding for these targets and calculate the cosine similarity between this average and each individual target embedding. If one gene shows a significantly higher similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['PDGFD', 'NRXN3', 'HAPLN2', 'ATOH8', 'CD163L1']",type 1 diabetes mellitus,pancreatic ductal cell,PDGFD,"Which gene among PDGFD, NRXN3, HAPLN2, ATOH8, and CD163L1 exhibits the highest cell-type specificity in pancreatic ductal cells, thereby representing the most promising therapeutic target for type 1 diabetes mellitus?","Which gene among PDGFD, NRXN3, HAPLN2, ATOH8, and CD163L1 exhibits the highest cell-type specificity in pancreatic ductal cells, thereby representing the most promising therapeutic target for type 1 diabetes mellitus? Identify verified therapeutic targets for type 1 diabetes mellitus and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with genes activated in pancreatic ductal cells as identified in PINNACLE. For the overlapping set, compute the average embedding and calculate the cosine similarity between this reference embedding and each individual target. If one gene shows significantly higher similarity than the others, nominate it as the primary candidate and provide a concise, evidence-based explanation for its biological relevance."
"['DNAJB13', 'CD46', 'ZNF264', 'PTRHD1', 'PCDHGA1']",type 1 diabetes mellitus,pancreatic ductal cell,PTRHD1,"Which gene among DNAJB13, CD46, ZNF264, PTRHD1, and PCDHGA1 demonstrates the greatest specificity for pancreatic ductal cells and thus represents the best candidate for targeted intervention in type 1 diabetes mellitus?","Which gene among DNAJB13, CD46, ZNF264, PTRHD1, and PCDHGA1 demonstrates the greatest specificity for pancreatic ductal cells and thus represents the best candidate for targeted intervention in type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and obtain their cell-type–specific embeddings from PINNACLE. Next, determine the intersection between these targets and the pancreatic ductal cell-activated genes in PINNACLE. Compute the average embedding of this overlapping gene set as a reference, then calculate the cosine similarity between this reference and each individual gene's embedding. If one gene shows a markedly higher cosine similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance in type 1 diabetes mellitus."
"['P2RY6', 'BRD2', 'MUCL3', 'THOC1-DT', 'CLIP2']",type 1 diabetes mellitus,pancreatic ductal cell,BRD2,"Among the genes P2RY6, BRD2, MUCL3, THOC1-DT, and CLIP2, which exhibits the highest cell-type specificity in pancreatic ductal cells as the most promising single candidate for targeting in type 1 diabetes mellitus?","Among the genes P2RY6, BRD2, MUCL3, THOC1-DT, and CLIP2, which exhibits the highest cell-type specificity in pancreatic ductal cells as the most promising single candidate for targeting in type 1 diabetes mellitus? Identify validated therapeutic targets for type 1 diabetes mellitus and retrieve their cell-type–specific embeddings from PINNACLE. Then, determine which pancreatic ductal cell-activated genes from PINNACLE overlap with these targets. For this overlapping set, compute the average embedding and calculate the cosine similarity between this average and each individual target embedding. If one gene exhibits a distinctly higher similarity than the others, designate it as the top candidate and provide a concise, evidence-based explanation of its biological relevance."
"['TENT5C', 'DNM3', 'FMNL3', 'PCAT14', 'AGO2']",type 1 diabetes mellitus,pancreatic ductal cell,AGO2,"Which of the following genes—TENT5C, DNM3, FMNL3, PCAT14, or AGO2—exhibits the highest cell-type specificity in pancreatic ductal cells relevant to type 1 diabetes mellitus?","Which of the following genes—TENT5C, DNM3, FMNL3, PCAT14, or AGO2—exhibits the highest cell-type specificity in pancreatic ductal cells relevant to type 1 diabetes mellitus? Identify validated therapeutic targets for type 1 diabetes mellitus and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with genes activated in pancreatic ductal cells, thereby defining a set of cell-type–specific targets. Compute the average embedding for this set and calculate the cosine similarity between this reference and each individual gene embedding. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based justification for its biological relevance."
"['USP54', 'FAM41C', 'NDRG2', 'PHYHD1', 'ZMIZ1']",type 1 diabetes mellitus,pancreatic ductal cell,ZMIZ1,"Which gene among USP54, FAM41C, NDRG2, PHYHD1, and ZMIZ1 exhibits the highest cell-type specificity in pancreatic ductal cells for targeting type 1 diabetes mellitus?","Which gene among USP54, FAM41C, NDRG2, PHYHD1, and ZMIZ1 exhibits the highest cell-type specificity in pancreatic ductal cells for targeting type 1 diabetes mellitus? Identify the validated therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings from the PINNACLE dataset. Next, identify which pancreatic ductal cell-activated genes in PINNACLE overlap with these targets. Compute the average embedding of this overlapping set and then calculate the cosine similarity between the average embedding and each individual target’s embedding. If one gene exhibits a markedly higher similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['CARMIL1', 'FAM83F', 'TMEM210', 'ZNF559-ZNF177', 'FAM120C']",type 1 diabetes mellitus,pancreatic ductal cell,CARMIL1,"Among the genes CARMIL1, FAM83F, TMEM210, ZNF559-ZNF177, and FAM120C, which exhibits the highest cell-type specificity in pancreatic ductal cells and is therefore the most promising candidate for targeting type 1 diabetes mellitus?","Among the genes CARMIL1, FAM83F, TMEM210, ZNF559-ZNF177, and FAM120C, which exhibits the highest cell-type specificity in pancreatic ductal cells and is therefore the most promising candidate for targeting type 1 diabetes mellitus? Identify the validated therapeutic targets for type 1 diabetes mellitus and obtain their cell type–specific embeddings from PINNACLE. Next, determine which of these targets are also activated in pancreatic ductal cells. Compute the average embedding of this overlapping gene set and calculate the cosine similarity between the average and each individual target. If one gene exhibits markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['IFIH1', 'EMSLR', 'PPP4R1', 'MGC4859', 'IKBKB-DT']",type 1 diabetes mellitus,pancreatic ductal cell,IFIH1,"Among IFIH1, EMSLR, PPP4R1, MGC4859, and IKBKB-DT, which gene exhibits the highest specificity in pancreatic ductal cells, indicating its potential as a target for type 1 diabetes mellitus interventions?","Among IFIH1, EMSLR, PPP4R1, MGC4859, and IKBKB-DT, which gene exhibits the highest specificity in pancreatic ductal cells, indicating its potential as a target for type 1 diabetes mellitus interventions? Identify validated therapeutic targets for type 1 diabetes and extract their cell-type–specific embeddings from the PINNACLE dataset. Then, determine the intersection between these targets and the genes activated in pancreatic ductal cells within PINNACLE. Calculate the average embedding of this overlapping set as a reference and compute the cosine similarity between each individual target’s embedding and this reference. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['DPF1', 'CLDN7', 'LAMTOR3', 'PIGL', 'FAAP100']",type 1 diabetes mellitus,pancreatic ductal cell,CLDN7,"Which gene among DPF1, CLDN7, LAMTOR3, PIGL, and FAAP100 exhibits the highest cell-type specificity in pancreatic ductal cells as a potential target for type 1 diabetes mellitus therapy?","Which gene among DPF1, CLDN7, LAMTOR3, PIGL, and FAAP100 exhibits the highest cell-type specificity in pancreatic ductal cells as a potential target for type 1 diabetes mellitus therapy? Retrieve the cell type–specific embeddings from PINNACLE for all verified therapeutic targets related to type 1 diabetes mellitus. Next, identify the subset of these targets that overlap with genes activated in pancreatic ductal cells. For this overlapping set, calculate the average embedding to serve as a reference, then determine the cosine similarity between this reference and each individual gene embedding. If one gene shows a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance in type 1 diabetes mellitus."
"['LINC01435', 'DHRS3', 'H4C3', 'ZNF534', 'MAGI1']",type 1 diabetes mellitus,pancreatic ductal cell,H4C3,"Which gene among LINC01435, DHRS3, H4C3, ZNF534, and MAGI1 exhibits the highest cell-type specificity in pancreatic ductal cells for targeting type 1 diabetes mellitus?","Which gene among LINC01435, DHRS3, H4C3, ZNF534, and MAGI1 exhibits the highest cell-type specificity in pancreatic ductal cells for targeting type 1 diabetes mellitus? Identify validated therapeutic targets for type 1 diabetes mellitus and obtain their cell-type–specific embeddings from the PINNACLE database. Next, determine which of these targets overlap with genes activated in pancreatic ductal cells in PINNACLE, thereby delineating cell-type–specific therapeutic candidates. Calculate the average embedding of the overlapping set, then compute the cosine similarity between this average and each individual target’s embedding. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['TEKT5', 'UCHL3', 'PRSS57', 'CDH18-AS1', 'TSN']",type 1 diabetes mellitus,pancreatic ductal cell,UCHL3,"Which gene among TEKT5, UCHL3, PRSS57, CDH18-AS1, and TSN exhibits the most specific expression in pancreatic ductal cells, making it the optimal candidate for targeted intervention in type 1 diabetes mellitus?","Which gene among TEKT5, UCHL3, PRSS57, CDH18-AS1, and TSN exhibits the most specific expression in pancreatic ductal cells, making it the optimal candidate for targeted intervention in type 1 diabetes mellitus? Identify and retrieve the verified therapeutic targets for type 1 diabetes mellitus along with their corresponding cell-type–specific embeddings from PINNACLE. Then, determine which pancreatic ductal cell-activated genes in PINNACLE overlap with these targets to define cell-type–specific targets for the disease. Compute the average embedding for this overlapping set and calculate the cosine similarity between the average and each individual target’s embedding. If one gene exhibits substantially higher similarity than others, nominate it as the top candidate, providing a concise, evidence-supported rationale for its biological relevance."
"['SYNPR', 'SLC9A3R1-AS1', 'UTP11', 'HLA-DMB', 'UACA']",type 1 diabetes mellitus,pancreatic ductal cell,HLA-DMB,"Among the candidate genes (SYNPR, SLC9A3R1-AS1, UTP11, HLA-DMB, and UACA), which one is most specifically expressed in pancreatic ductal cells, making it a compelling target for type 1 diabetes mellitus?","Among the candidate genes (SYNPR, SLC9A3R1-AS1, UTP11, HLA-DMB, and UACA), which one is most specifically expressed in pancreatic ductal cells, making it a compelling target for type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and retrieve their corresponding cell-type–specific embeddings from PINNACLE. Next, intersect these targets with the genes activated in pancreatic ductal cells within the PINNACLE dataset to define the subset of cell-type–specific targets for type 1 diabetes. Compute the average embedding for this subset and then calculate the cosine similarity between this reference embedding and the embedding of each individual target. Finally, if one target gene exhibits a distinctly higher similarity compared to the others, nominate this gene as the primary candidate and provide a concise, evidence-based justification for its biological relevance."
"['ZNF682', 'ANAPC13', 'IRF2', 'ANXA6', 'KRTAP1-5']",type 1 diabetes mellitus,pancreatic ductal cell,IRF2,"Among the genes ZNF682, ANAPC13, IRF2, ANXA6, and KRTAP1-5, which shows the highest cell-type specificity in pancreatic ductal cells relevant to type 1 diabetes mellitus research?","Among the genes ZNF682, ANAPC13, IRF2, ANXA6, and KRTAP1-5, which shows the highest cell-type specificity in pancreatic ductal cells relevant to type 1 diabetes mellitus research? Identify the verified therapeutic targets for type 1 diabetes mellitus and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine which of the pancreatic ductal cell–activated genes in PINNACLE overlap with these targets. From this overlapping set, calculate the average embedding to serve as a reference, then compute the cosine similarity between this reference and each individual target. If one gene exhibits a significantly higher similarity than all others, nominate it as the top candidate and provide a concise, evidence-based explanation of its biological relevance."
"['VPS45', 'DDX27', 'ATXN2', 'KCNJ13', 'SREBF2-AS1']",type 1 diabetes mellitus,pancreatic ductal cell,ATXN2,"Among the genes VPS45, DDX27, ATXN2, KCNJ13, and SREBF2-AS1, which exhibits the highest cell-type specificity in pancreatic ductal cells as a potential target for type 1 diabetes mellitus?","Among the genes VPS45, DDX27, ATXN2, KCNJ13, and SREBF2-AS1, which exhibits the highest cell-type specificity in pancreatic ductal cells as a potential target for type 1 diabetes mellitus? Identify the validated therapeutic targets for type 1 diabetes mellitus and obtain their cell-type–specific embeddings from the PINNACLE database. Next, determine which of these targets overlap with the set of pancreatic ductal cell–activated genes from PINNACLE. Calculate the average embedding of the overlapping gene set, then compute the cosine similarity between this average and each individual target's embedding. Finally, if one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['SLITRK6', 'AARSD1', 'B4GALT4', 'EPS15L1', 'SLC1A5']",type 1 diabetes mellitus,endothelial cell,SLC1A5,"Which gene among SLITRK6, AARSD1, B4GALT4, EPS15L1, and SLC1A5 demonstrates the highest endothelial cell-specific expression for potential targeting in type 1 diabetes mellitus?","Which gene among SLITRK6, AARSD1, B4GALT4, EPS15L1, and SLC1A5 demonstrates the highest endothelial cell-specific expression for potential targeting in type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes and obtain their cell-type–specific embeddings from PINNACLE. Next, determine which endothelial cell-activated genes in PINNACLE overlap with these targets, thereby defining the cell-type–specific targets for type 1 diabetes. Calculate the average embedding of these overlapping genes as a reference and compute the cosine similarity between this reference and each individual target. Finally, if one gene exhibits a substantially higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['TMEM158', 'C4orf46', 'PRDX5', 'PCOLCE', 'GAS5-AS1']",type 1 diabetes mellitus,endothelial cell,PRDX5,"Among TMEM158, C4orf46, PRDX5, PCOLCE, and GAS5-AS1, which gene exhibits the highest endothelial cell specificity relevant to type 1 diabetes mellitus targeting?","Among TMEM158, C4orf46, PRDX5, PCOLCE, and GAS5-AS1, which gene exhibits the highest endothelial cell specificity relevant to type 1 diabetes mellitus targeting? Identify the validated therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings from PINNACLE. Next, determine which endothelial cell-activated genes in PINNACLE overlap with these targets to define a set of cell-type–specific candidate targets. Compute the average embedding of this set as a reference, and then calculate the cosine similarity between this reference and each individual target. If one gene exhibits a significantly higher similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['MT-ND3', 'MTPN', 'SLC7A8', 'LINC01754', 'LINC02585']",type 1 diabetes mellitus,endothelial cell,MT-ND3,"Among the genes MT-ND3, MTPN, SLC7A8, LINC01754, and LINC02585, which exhibits the highest endothelial cell-specific expression for potential targeted intervention in type 1 diabetes mellitus?","Among the genes MT-ND3, MTPN, SLC7A8, LINC01754, and LINC02585, which exhibits the highest endothelial cell-specific expression for potential targeted intervention in type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus that have cell-type-specific embeddings in PINNACLE. From these, determine which genes overlap with the endothelial cell-activated set. Compute the average embedding of this overlapping group and assess the cosine similarity between this average and the individual embeddings of each target gene. If one gene exhibits significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['TMEM14C', 'SMCR5', 'ATP2B2', 'NDUFB5', 'MNX1']",type 1 diabetes mellitus,endothelial cell,NDUFB5,"Which gene among TMEM14C, SMCR5, ATP2B2, NDUFB5, and MNX1 demonstrates the highest specificity in endothelial cells, making it the most promising candidate for targeted interventions in type 1 diabetes mellitus?""","Which gene among TMEM14C, SMCR5, ATP2B2, NDUFB5, and MNX1 demonstrates the highest specificity in endothelial cells, making it the most promising candidate for targeted interventions in type 1 diabetes mellitus?"" For type 1 diabetes mellitus, which verified therapeutic targets overlap with the endothelial cell-activated genes in PINNACLE? Retrieve the cell-type–specific embeddings for these overlapping targets, compute their average embedding as a reference, and calculate the cosine similarity between this reference and each target's embedding. Identify the gene with a markedly higher similarity than the others and provide a concise, evidence-based justification for its biological relevance as the top candidate."
"['MARCHF8', 'GON7', 'NDUFC2', 'MSI1', 'SLC4A5']",type 1 diabetes mellitus,endothelial cell,NDUFC2,"Which gene among MARCHF8, GON7, NDUFC2, MSI1, and SLC4A5 exhibits the highest endothelial cell-specific expression, making it the best candidate for targeting type 1 diabetes mellitus?","Which gene among MARCHF8, GON7, NDUFC2, MSI1, and SLC4A5 exhibits the highest endothelial cell-specific expression, making it the best candidate for targeting type 1 diabetes mellitus? Identify the validated therapeutic targets for type 1 diabetes mellitus and obtain their cell-type–specific embeddings from PINNACLE. Next, determine which PINNACLE-identified endothelial cell-activated genes overlap with these targets and compute the average embedding for this overlapping set. Calculate the cosine similarity between this average embedding and each individual target gene’s embedding; if one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a brief evidence-based explanation for its biological relevance."
"['LINC01962', 'PTGES3L', 'UPK3BL1', 'LINC01757', 'BRD2']",type 1 diabetes mellitus,endothelial cell,BRD2,"Among the genes LINC01962, PTGES3L, UPK3BL1, LINC01757, and BRD2, which exhibits the highest specificity for endothelial cells, making it the optimal candidate for targeted interventions in type 1 diabetes mellitus?","Among the genes LINC01962, PTGES3L, UPK3BL1, LINC01757, and BRD2, which exhibits the highest specificity for endothelial cells, making it the optimal candidate for targeted interventions in type 1 diabetes mellitus? Identify validated therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings from PINNACLE. Then, determine which endothelial cell-activated genes in PINNACLE overlap with these targets to define a set of cell-type–specific T1D targets. Calculate the average embedding of this overlapping set and compute the cosine similarity between this average and each individual target. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['ASAP1', 'CLEC4G', 'FBXO11', 'TMEM45B', 'TSPAN31']",type 1 diabetes mellitus,endothelial cell,ASAP1,"Which gene among ASAP1, CLEC4G, FBXO11, TMEM45B, and TSPAN31 exhibits the highest endothelial cell specificity relevant for targeting type 1 diabetes mellitus?","Which gene among ASAP1, CLEC4G, FBXO11, TMEM45B, and TSPAN31 exhibits the highest endothelial cell specificity relevant for targeting type 1 diabetes mellitus? Identify the validated therapeutic targets for type 1 diabetes mellitus and extract their associated cell-type–specific embeddings from PINNACLE. Next, determine which endothelial cell-activated genes in PINNACLE overlap with these targets to define cell-type–specific targets for the disease. Calculate the average embedding for the overlapping gene set, then compute the cosine similarity between this average and each individual target's embedding. If one gene exhibits a significantly higher similarity than the others, nominate that gene as the top candidate and provide a concise, evidence-based rationale for its biological importance."
"['RNFT2', 'BRK1', 'MAP3K4-AS1', 'ADCY3', 'SCARA3']",type 1 diabetes mellitus,endothelial cell,ADCY3,"Which gene—RNFT2, BRK1, MAP3K4-AS1, ADCY3, or SCARA3—exhibits the highest specificity for endothelial cells in the context of type 1 diabetes mellitus, making it the most promising target for further investigation?","Which gene—RNFT2, BRK1, MAP3K4-AS1, ADCY3, or SCARA3—exhibits the highest specificity for endothelial cells in the context of type 1 diabetes mellitus, making it the most promising target for further investigation? Identify the verified therapeutic targets for type 1 diabetes mellitus and obtain their cell-type–specific embeddings from PINNACLE. Next, determine which of the endothelial cell–activated genes from PINNACLE overlap with these targets to define the cell-type–specific therapeutic targets. Calculate the average embedding of this overlapping set and compute the cosine similarity between this average and each individual gene embedding. If one gene exhibits a distinctly higher similarity than the others, designate it as the top candidate, and provide a concise, evidence-based explanation for its biological relevance."
"['PPOX', 'IGFBP7', 'TSPO2', 'KCNK13', 'CFAP58-DT']",type 1 diabetes mellitus,endothelial cell,IGFBP7,"Among the genes PPOX, IGFBP7, TSPO2, KCNK13, and CFAP58-DT, which one demonstrates the highest specificity for endothelial cells and is the most promising candidate for targeting in type 1 diabetes mellitus?","Among the genes PPOX, IGFBP7, TSPO2, KCNK13, and CFAP58-DT, which one demonstrates the highest specificity for endothelial cells and is the most promising candidate for targeting in type 1 diabetes mellitus? Identify clinically validated therapeutic targets for type 1 diabetes mellitus and obtain their cell-type–specific embeddings from the PINNACLE dataset. Next, determine which of these targets overlap with genes activated in endothelial cells. For the overlapping set, compute the average embedding and then calculate the cosine similarity between this reference and each individual gene’s embedding. If one gene shows a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation of its biological relevance."
"['BCKDHA', 'MFN2', 'EIF4B', 'PCYOX1', 'MTCH1']",type 1 diabetes mellitus,endothelial cell,MTCH1,"Among the genes BCKDHA, MFN2, EIF4B, PCYOX1, and MTCH1, which one exhibits the highest endothelial cell specificity for targeted therapy in type 1 diabetes mellitus?","Among the genes BCKDHA, MFN2, EIF4B, PCYOX1, and MTCH1, which one exhibits the highest endothelial cell specificity for targeted therapy in type 1 diabetes mellitus? Identify validated therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings from the PINNACLE database. Among these, determine which targets overlap with genes activated in endothelial cells to define a set of cell-type–specific candidates. Compute the average embedding for this candidate set and calculate the cosine similarity between this average and the embedding of each individual gene. If one gene demonstrates markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['MYH7B', 'INS', 'CFAP46', 'TCF4-AS1', 'BACH1']",type 1 diabetes mellitus,endothelial cell,INS,"Among the genes MYH7B, INS, CFAP46, TCF4-AS1, and BACH1, which exhibits the highest specificity for endothelial cells in the context of targeting type 1 diabetes mellitus?","Among the genes MYH7B, INS, CFAP46, TCF4-AS1, and BACH1, which exhibits the highest specificity for endothelial cells in the context of targeting type 1 diabetes mellitus? Identify the validated therapeutic targets for type 1 diabetes mellitus and obtain their cell-type-specific embeddings from the PINNACLE database. Next, determine the overlap between these targets and the endothelial cell-activated genes in PINNACLE to define the cell-type-specific targets for T1D. Calculate the average embedding for this set and then determine the cosine similarity between this reference embedding and each individual target embedding. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['SOX17', 'ZNF697', 'NYAP2', 'NDUFB2', 'PKIA']",type 1 diabetes mellitus,endothelial cell,NDUFB2,"Among SOX17, ZNF697, NYAP2, NDUFB2, and PKIA, which gene exhibits the highest specificity in endothelial cells for potentially targeting type 1 diabetes mellitus?","Among SOX17, ZNF697, NYAP2, NDUFB2, and PKIA, which gene exhibits the highest specificity in endothelial cells for potentially targeting type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and obtain their corresponding cell-type–specific embeddings from the PINNACLE database. Next, determine which endothelial cell-activated genes in PINNACLE overlap with these therapeutic targets, yielding a refined set of cell-type–specific targets for type 1 diabetes. Compute the average embedding of this subset and calculate the cosine similarity between this average profile and each individual target embedding. Finally, if one gene displays a markedly higher similarity score than the others, nominate it as the top candidate and provide a concise, evidence-based explanation of its biological relevance."
"['VCX3B', 'PIAS2', 'CFAP53', 'ADGRE2', 'IL1R1']",type 1 diabetes mellitus,endothelial cell,IL1R1,"Among the candidate genes VCX3B, PIAS2, CFAP53, ADGRE2, and IL1R1, which exhibits the most endothelial cell-specific expression relevant to targeted interventions in type 1 diabetes mellitus?","Among the candidate genes VCX3B, PIAS2, CFAP53, ADGRE2, and IL1R1, which exhibits the most endothelial cell-specific expression relevant to targeted interventions in type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and retrieve their cell-type–specific gene embeddings from PINNACLE. Next, determine which of the endothelial cell-activated genes in PINNACLE overlap with these targets; this overlapping set represents the cell-type–specific therapeutic targets for type 1 diabetes mellitus. Compute the average embedding for this set and then calculate the cosine similarity between the average embedding and each individual target's embedding. If one gene shows a significantly higher cosine similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['NR3C1', 'WSB1', 'LINC02478', 'LINC01470', 'ZC3H13']",type 1 diabetes mellitus,endothelial cell,NR3C1,"Which gene among NR3C1, WSB1, LINC02478, LINC01470, and ZC3H13 exhibits the highest endothelial cell specificity for targeting type 1 diabetes mellitus?","Which gene among NR3C1, WSB1, LINC02478, LINC01470, and ZC3H13 exhibits the highest endothelial cell specificity for targeting type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and extract their cell-type-specific embeddings from PINNACLE. Next, determine which of these targets overlap with the set of endothelial cell-activated genes in PINNACLE to define a subset of cell-type-specific targets for type 1 diabetes. Calculate the average embedding of this subset, then compute the cosine similarity between this average and the embedding of each target gene. If one gene shows a significantly higher cosine similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['NDUFA12', 'GP6', 'LINC01219', 'XCL2', 'DDR2']",type 1 diabetes mellitus,endothelial cell,NDUFA12,"Which gene among NDUFA12, GP6, LINC01219, XCL2, and DDR2 demonstrates the highest endothelial cell expression specificity as a potential target for type 1 diabetes mellitus?","Which gene among NDUFA12, GP6, LINC01219, XCL2, and DDR2 demonstrates the highest endothelial cell expression specificity as a potential target for type 1 diabetes mellitus? Identify the validated therapeutic targets for type 1 diabetes mellitus and obtain their cell-type–specific embeddings from PINNACLE. Next, among the endothelial cell-activated genes in this dataset, determine which overlap with these therapeutic targets. For these overlapping targets, compute their average embedding to serve as a reference, then calculate the cosine similarity between this reference and each individual target embedding. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['NDUFA3', 'HSPA1B', 'LRRC74A', 'AAMP', 'C1orf167-AS1']",type 1 diabetes mellitus,endothelial cell,NDUFA3,"Which gene among NDUFA3, HSPA1B, LRRC74A, AAMP, and C1orf167-AS1 exhibits the highest endothelial cell specificity for targeting type 1 diabetes mellitus?","Which gene among NDUFA3, HSPA1B, LRRC74A, AAMP, and C1orf167-AS1 exhibits the highest endothelial cell specificity for targeting type 1 diabetes mellitus? Identify validated therapeutic targets for type 1 diabetes mellitus and obtain their cell-type–specific embeddings from PINNACLE. Next, determine which of the endothelial cell-activated genes in PINNACLE overlap with these targets to define the cell-specific targets for the disease. Calculate the average embedding of this overlapping set and compute the cosine similarity between this average and the embedding of each individual target. If one gene exhibits a distinctly higher similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based explanation of its biological relevance."
