candidate_genes,disease,celltype,y,user_question,full_query
"['SEPHS1', 'LBHD1', 'MRPL12', 'COQ5', 'STEAP1']",type 1 diabetes mellitus,pancreatic ductal cell,STEAP1,"Which gene among SEPHS1, LBHD1, MRPL12, COQ5, and STEAP1 exhibits the highest cell-type specificity in pancreatic ductal cells, making it the optimal candidate for targeted intervention in type 1 diabetes mellitus?","Which gene among SEPHS1, LBHD1, MRPL12, COQ5, and STEAP1 exhibits the highest cell-type specificity in pancreatic ductal cells, making it the optimal candidate for targeted intervention in type 1 diabetes mellitus? Identify the validated therapeutic targets for type 1 diabetes mellitus and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine the overlap between these targets and the genes activated in pancreatic ductal cells, defining this intersection as the cell-type–specific targets for T1D. Compute the average embedding for these genes and calculate the cosine similarity between this average and each individual target's embedding. Finally, nominate the gene with the highest similarity as the prime candidate, and provide a concise, evidence-based rationale for its biological relevance."
"['FAT2', 'ARF4-AS1', 'LINC00184', 'SDCBP', 'MT-ND2']",type 1 diabetes mellitus,pancreatic ductal cell,MT-ND2,"Among the genes FAT2, ARF4-AS1, LINC00184, SDCBP, and MT-ND2, which one demonstrates the highest cell-type specificity in pancreatic ductal cells relevant to type 1 diabetes mellitus?","Among the genes FAT2, ARF4-AS1, LINC00184, SDCBP, and MT-ND2, which one demonstrates the highest cell-type specificity in pancreatic ductal cells relevant to type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and obtain their cell-type–specific embeddings from PINNACLE. Next, determine the overlap between these targets and genes activated in pancreatic ductal cells. For the overlapping genes, calculate their average embedding as a reference vector and compute the cosine similarity between this reference and each individual target's embedding. If one gene shows a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['RBM12', 'KDM2B', 'UBLCP1', 'LRRC71', 'BIRC6-AS1']",type 1 diabetes mellitus,pancreatic ductal cell,UBLCP1,"Which gene—RBM12, KDM2B, UBLCP1, LRRC71, or BIRC6-AS1—demonstrates the highest specific expression in pancreatic ductal cells, making it the most promising candidate for targeting type 1 diabetes mellitus?","Which gene—RBM12, KDM2B, UBLCP1, LRRC71, or BIRC6-AS1—demonstrates the highest specific expression in pancreatic ductal cells, making it the most promising candidate for targeting type 1 diabetes mellitus? Identify the validated therapeutic targets for type 1 diabetes mellitus and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine which genes activated in pancreatic ductal cells overlap with these targets. For the overlapping set, compute the average embedding to serve as a reference and then calculate the cosine similarity between this reference and each individual gene’s embedding. Finally, if one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation of its biological relevance."
"['SEC14L5', 'NUDC', 'SMARCE1', 'PAFAH1B1', 'GRIN1']",type 1 diabetes mellitus,pancreatic ductal cell,SMARCE1,"Which gene among SEC14L5, NUDC, SMARCE1, PAFAH1B1, and GRIN1 exhibits the highest cell-type specificity in pancreatic ductal cells for developing therapeutic strategies for type 1 diabetes mellitus?","Which gene among SEC14L5, NUDC, SMARCE1, PAFAH1B1, and GRIN1 exhibits the highest cell-type specificity in pancreatic ductal cells for developing therapeutic strategies for type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and obtain their cell-type–specific embeddings from PINNACLE. Then, identify the subset of these targets that overlap with genes activated in pancreatic ductal cells in PINNACLE. For this overlapping set, calculate the average embedding as a reference and determine the cosine similarity between this reference and each individual gene’s embedding. If one gene exhibits a substantially higher similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological significance."
"['MEIG1', 'MARCHF7', 'CACNG4', 'KIAA2013', 'ADRA2C']",type 1 diabetes mellitus,pancreatic ductal cell,ADRA2C,"Among the genes MEIG1, MARCHF7, CACNG4, KIAA2013, and ADRA2C, which one exhibits the highest cell-type specificity in pancreatic ductal cells for targeting type 1 diabetes mellitus?","Among the genes MEIG1, MARCHF7, CACNG4, KIAA2013, and ADRA2C, which one exhibits the highest cell-type specificity in pancreatic ductal cells for targeting type 1 diabetes mellitus? Identify validated therapeutic targets for type 1 diabetes mellitus and obtain their cell-type specific embeddings from the PINNACLE dataset. Next, determine which genes activated in pancreatic ductal cells within PINNACLE overlap with these targets, thereby defining a set of cell-type specific targets for this disease. Compute the average embedding of this overlap and then calculate the cosine similarity between the reference embedding and each individual gene’s embedding. If one gene exhibits a markedly higher similarity than the others, select it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['SUN3', 'GET3', 'TPCN1', 'SUCO', 'TRMT44']",type 1 diabetes mellitus,pancreatic ductal cell,SUCO,"Among the genes SUN3, GET3, TPCN1, SUCO, and TRMT44, which demonstrates the highest cell-type specificity in pancreatic ductal cells to serve as a potential target for type 1 diabetes mellitus?","Among the genes SUN3, GET3, TPCN1, SUCO, and TRMT44, which demonstrates the highest cell-type specificity in pancreatic ductal cells to serve as a potential target for type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings from the PINNACLE database. Next, determine which of the pancreatic ductal cell-activated genes in PINNACLE overlap with these targets to form a set of cell-type–specific targets for type 1 diabetes mellitus. Calculate the average embedding for this overlapping set as a reference, then compute the cosine similarity between this reference and each individual target embedding. If one gene exhibits a markedly higher similarity than the others, designate it as the top candidate and provide a concise, evidence-based rationale for its biological significance."
"['FER1L6', 'MT-ND1', 'CSF2RA_ENSG00000198223', 'TOMM20', 'TGS1']",type 1 diabetes mellitus,pancreatic ductal cell,MT-ND1,"Which gene—FER1L6, MT-ND1, CSF2RA_ENSG00000198223, TOMM20, or TGS1—displays the highest cell-type specificity in pancreatic ductal cells for targeting type 1 diabetes mellitus?","Which gene—FER1L6, MT-ND1, CSF2RA_ENSG00000198223, TOMM20, or TGS1—displays the highest cell-type specificity in pancreatic ductal cells for targeting type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings from the PINNACLE dataset. Next, determine which pancreatic ductal cell-activated genes in PINNACLE overlap with these therapeutic targets to define the cell-type–specific targets for type 1 diabetes. Calculate the average embedding for this overlapping set and compute the cosine similarity between this reference and each individual target embedding. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['TMEM60', 'RANBP3L', 'ABHD15', 'MMD', 'MTCH1']",type 1 diabetes mellitus,endothelial cell,MTCH1,"Among the candidate genes TMEM60, RANBP3L, ABHD15, MMD, and MTCH1, which one exhibits the highest endothelial cell specificity as a target for type 1 diabetes mellitus?","Among the candidate genes TMEM60, RANBP3L, ABHD15, MMD, and MTCH1, which one exhibits the highest endothelial cell specificity as a target for type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and retrieve their cell-type–specific embeddings from PINNACLE. Determine which of these targets overlap with the endothelial cell–activated genes in PINNACLE. Next, calculate the average embedding of this overlapping set and compute the cosine similarity between this average and each individual target’s embedding. If one gene demonstrates a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['LSM2', 'SF3B4', 'CMBL', 'EEFSEC', 'SLC1A5']",type 1 diabetes mellitus,endothelial cell,SLC1A5,"Among the genes LSM2, SF3B4, CMBL, EEFSEC, and SLC1A5, which one demonstrates the highest endothelial cell specificity relevant to targeting type 1 diabetes mellitus?","Among the genes LSM2, SF3B4, CMBL, EEFSEC, and SLC1A5, which one demonstrates the highest endothelial cell specificity relevant to targeting type 1 diabetes mellitus? Identify the validated therapeutic targets for type 1 diabetes mellitus and obtain their cell-type–specific embeddings from the PINNACLE dataset. Next, determine which of these targets overlap with the endothelial cell-activated genes in PINNACLE to define a set of cell-type–specific targets. Calculate the average embedding of this overlapping set and then compute the cosine similarity between this reference vector and the embedding of each individual target. Finally, if one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['KXD1', 'TM9SF3', 'ABTB2', 'FSCN1', 'LTBP2']",type 1 diabetes mellitus,endothelial cell,FSCN1,"Among KXD1, TM9SF3, ABTB2, FSCN1, and LTBP2, which gene exhibits the highest endothelial cell-specific expression relevant to targeting type 1 diabetes mellitus?","Among KXD1, TM9SF3, ABTB2, FSCN1, and LTBP2, which gene exhibits the highest endothelial cell-specific expression relevant to targeting type 1 diabetes mellitus? Determine the verified therapeutic targets for type 1 diabetes mellitus and obtain their corresponding cell-type–specific embeddings from PINNACLE. Identify which endothelial cell-activated genes in PINNACLE overlap with these targets. Compute the average embedding from the overlapping set, then calculate the cosine similarity between this average and each individual target embedding. If one gene shows significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['SHF', 'INS', 'SPRR1A', 'LINC01204', 'RHOV']",type 1 diabetes mellitus,endothelial cell,INS,"Among the genes SHF, INS, SPRR1A, LINC01204, and RHOV, which one exhibits the highest endothelial cell-specific expression and represents the most promising target for therapeutic intervention in type 1 diabetes mellitus?","Among the genes SHF, INS, SPRR1A, LINC01204, and RHOV, which one exhibits the highest endothelial cell-specific expression and represents the most promising target for therapeutic intervention in type 1 diabetes mellitus? Using PINNACLE, identify the validated therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings. Next, determine which of these targets overlap with genes activated in endothelial cells within the dataset. Using this overlapping set, compute an average embedding to serve as a reference, then calculate the cosine similarity between this reference and each individual target embedding. If one gene displays significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based justification for its biological relevance."
"['NKX2-3', 'C9orf64', 'PLA2G2D', 'SMYD5', 'RBM8A']",type 1 diabetes mellitus,endothelial cell,NKX2-3,"Among the genes NKX2-3, C9orf64, PLA2G2D, SMYD5, and RBM8A, which one shows the highest endothelial cell-specific expression potentially relevant for targeting type 1 diabetes mellitus?","Among the genes NKX2-3, C9orf64, PLA2G2D, SMYD5, and RBM8A, which one shows the highest endothelial cell-specific expression potentially relevant for targeting type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings from the PINNACLE dataset. Next, determine which of these targets overlap with PINNACLE’s endothelial cell‑activated gene set, establishing the cell-type–specific targets for type 1 diabetes. Compute the average embedding for this overlapping set, then calculate the cosine similarity between this average and each individual target embedding. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence‑based rationale for its biological relevance."
"['SEC61G', 'FAM225A', 'NDUFB4', 'RAB8A', 'TSSK4']",type 1 diabetes mellitus,endothelial cell,NDUFB4,"Which gene among SEC61G, FAM225A, NDUFB4, RAB8A, and TSSK4 exhibits the highest endothelial cell specificity that could serve as a targeted candidate for type 1 diabetes mellitus interventions?","Which gene among SEC61G, FAM225A, NDUFB4, RAB8A, and TSSK4 exhibits the highest endothelial cell specificity that could serve as a targeted candidate for type 1 diabetes mellitus interventions? Identify validated therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings from PINNACLE. Next, determine which endothelial cell–activated genes in PINNACLE intersect with these targets to yield a set of cell-type–specific targets. Compute the average embedding of this overlapping set, then calculate the cosine similarity between this average and the individual target embeddings. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation of its biological relevance."
"['LGALS8', 'IL1R1', 'BACE2-IT1', 'XAF1', 'LINC00930']",type 1 diabetes mellitus,endothelial cell,IL1R1,"Which gene among LGALS8, IL1R1, BACE2-IT1, XAF1, and LINC00930 exhibits the highest specificity of expression in endothelial cells relevant to targeting type 1 diabetes mellitus?","Which gene among LGALS8, IL1R1, BACE2-IT1, XAF1, and LINC00930 exhibits the highest specificity of expression in endothelial cells relevant to targeting type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings from the PINNACLE database. Next, determine which of these targets overlap with the endothelial cell-activated genes in PINNACLE. Calculate the average embedding of the overlapping targets and measure the cosine similarity between this average and each individual target’s embedding. If one gene exhibits a markedly higher similarity than the rest, nominate it as the top candidate, providing a brief, evidence-based explanation of its biological relevance."
"['LUCAT1', 'NDUFA11', 'CCP110', 'ASTE1', 'UNC5A']",type 1 diabetes mellitus,endothelial cell,NDUFA11,"Which gene among LUCAT1, NDUFA11, CCP110, ASTE1, and UNC5A exhibits the highest endothelial cell-specific expression, making it the optimal candidate for targeted studies in type 1 diabetes mellitus?","Which gene among LUCAT1, NDUFA11, CCP110, ASTE1, and UNC5A exhibits the highest endothelial cell-specific expression, making it the optimal candidate for targeted studies in type 1 diabetes mellitus? Identify the validated therapeutic targets for type 1 diabetes mellitus and extract their cell-type-specific embeddings from PINNACLE. Next, determine which of these targets overlap with the set of endothelial cell-activated genes in PINNACLE. Calculate the average embedding for the overlapping targets and compute the cosine similarity between this average and each individual target’s embedding. If one gene shows a markedly higher similarity than all others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['SPTBN5', 'ARHGEF17', 'MYL6', 'ZFP30', 'NDUFC2']",type 1 diabetes mellitus,endothelial cell,NDUFC2,"Among the genes SPTBN5, ARHGEF17, MYL6, ZFP30, and NDUFC2, which exhibits the highest endothelial cell-specific expression relevant to targeting type 1 diabetes mellitus?","Among the genes SPTBN5, ARHGEF17, MYL6, ZFP30, and NDUFC2, which exhibits the highest endothelial cell-specific expression relevant to targeting type 1 diabetes mellitus? Identify all validated therapeutic targets for type 1 diabetes mellitus and retrieve their cell-type–specific embeddings from PINNACLE. Cross-reference these targets with the set of endothelial cell-activated genes provided in PINNACLE to identify overlapping candidates. Calculate the average embedding for this overlapping set and compute the cosine similarity between this average and each individual gene’s embedding. If one gene demonstrates a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['CROCC2', 'BCAS4', 'EXOSC3', 'A2M', 'MIP']",type 1 diabetes mellitus,endothelial cell,A2M,"Which gene among CROCC2, BCAS4, EXOSC3, A2M, and MIP exhibits the highest endothelial cell-specific expression, making it the most promising candidate for targeted therapy in type 1 diabetes mellitus?","Which gene among CROCC2, BCAS4, EXOSC3, A2M, and MIP exhibits the highest endothelial cell-specific expression, making it the most promising candidate for targeted therapy in type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings from PINNACLE. Next, determine the intersection between these targets and the endothelial cell–activated genes in PINNACLE to obtain the cell-type–specific targets for T1DM. Compute the average embedding of this overlapping set and calculate the cosine similarity between this reference and each individual target. If one gene shows a substantially higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['MPRIP-AS1', 'CTBP1-DT', 'RPUSD2', 'HSPA6', 'RBM17']",type 1 diabetes mellitus,endothelial cell,RBM17,"Which gene among MPRIP-AS1, CTBP1-DT, RPUSD2, HSPA6, and RBM17 demonstrates the highest endothelial cell type-specific expression, making it the most promising candidate for targeted intervention in type 1 diabetes mellitus?","Which gene among MPRIP-AS1, CTBP1-DT, RPUSD2, HSPA6, and RBM17 demonstrates the highest endothelial cell type-specific expression, making it the most promising candidate for targeted intervention in type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings from PINNACLE. Next, obtain the list of endothelial cell–activated genes from PINNACLE and identify the overlapping set with the therapeutic targets. For these overlapping genes, compute the average embedding as a reference and then calculate the cosine similarity between this reference and each gene's embedding. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['PABIR2', 'H4C3', 'BIN3', 'LINC01812', 'CLTA']",type 1 diabetes mellitus,endothelial cell,H4C3,"Which gene—PABIR2', H4C3, BIN3, LINC01812, or CLTA—displays the highest endothelial cell-specific expression profile for potential targeting of type 1 diabetes mellitus?","Which gene—PABIR2', H4C3, BIN3, LINC01812, or CLTA—displays the highest endothelial cell-specific expression profile for potential targeting of type 1 diabetes mellitus? Identify the validated therapeutic targets for type 1 diabetes mellitus and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine which endothelial cell–activated genes in PINNACLE overlap with these targets to establish a refined list of cell-type–specific targets for type 1 diabetes mellitus. Calculate the average embedding of this overlapping set as a reference, then compute the cosine similarity between this reference and each individual target embedding. If one gene shows a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['BRINP3', 'SLC12A9', 'RHPN2', 'EID1', 'C8orf88']",type 1 diabetes mellitus,endothelial cell,EID1,"Among the candidate genes (BRINP3, SLC12A9, RHPN2, EID1, and C8orf88), which demonstrates the highest endothelial cell specificity relevant to targeting type 1 diabetes mellitus?","Among the candidate genes (BRINP3, SLC12A9, RHPN2, EID1, and C8orf88), which demonstrates the highest endothelial cell specificity relevant to targeting type 1 diabetes mellitus? Identify the validated therapeutic targets for type 1 diabetes mellitus and retrieve their cell type–specific embeddings from the PINNACLE database. Next, determine which of these targets overlap with genes upregulated in endothelial cells as recorded in PINNACLE. Compute the average embedding for this overlapping set and calculate the cosine similarity between this reference and each individual target's embedding. If a single gene demonstrates significantly higher similarity than the others, designate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['KLF3', 'NUGGC', 'NHSL1', 'HDAC11-AS1', 'CAPN9']",type 1 diabetes mellitus,endothelial cell,KLF3,"Which gene among KLF3, NUGGC, NHSL1, HDAC11-AS1, and CAPN9 exhibits the highest endothelial cell-type specificity for potential therapeutic targeting in type 1 diabetes mellitus?","Which gene among KLF3, NUGGC, NHSL1, HDAC11-AS1, and CAPN9 exhibits the highest endothelial cell-type specificity for potential therapeutic targeting in type 1 diabetes mellitus? Identify confirmed therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets are among the endothelial cell–activated genes identified in PINNACLE. Compute the average embedding for this overlapping gene set and calculate the cosine similarity between this reference and each individual gene embedding. If one gene exhibits a significantly higher similarity score compared to the others, nominate it as the primary candidate and provide a concise, evidence-based explanation for its biological relevance in type 1 diabetes mellitus."
"['MAST4-AS1', 'MAP3K20-AS1', 'NDUFC1', 'R3HDM1', 'NR2F2-AS1']",type 1 diabetes mellitus,endothelial cell,NDUFC1,"Which gene among MAST4-AS1, MAP3K20-AS1, NDUFC1, R3HDM1, and NR2F2-AS1 exhibits the highest expression specificity in endothelial cells, suggesting its suitability as a potential target for type 1 diabetes mellitus?","Which gene among MAST4-AS1, MAP3K20-AS1, NDUFC1, R3HDM1, and NR2F2-AS1 exhibits the highest expression specificity in endothelial cells, suggesting its suitability as a potential target for type 1 diabetes mellitus? Using verified therapeutic targets for type 1 diabetes mellitus, retrieve their cell-type–specific embeddings from the PINNACLE dataset. Identify which of these targets overlap with endothelial cell–activated genes to define a set of cell-type–specific T1D targets. Next, compute the average embedding of this set to serve as a reference, and calculate the cosine similarity between this reference and each individual target’s embedding. If one gene exhibits significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['ACAT2', 'EHMT2-AS1', 'CCNA1', 'TMEM258', 'C22orf31']",type 1 diabetes mellitus,endothelial cell,TMEM258,"Which gene—ACAT2, EHMT2-AS1, CCNA1, TMEM258, or C22orf31—displays the highest endothelial cell-type specificity relevant for targeting type 1 diabetes mellitus?","Which gene—ACAT2, EHMT2-AS1, CCNA1, TMEM258, or C22orf31—displays the highest endothelial cell-type specificity relevant for targeting type 1 diabetes mellitus? Identify confirmed therapeutic targets for type 1 diabetes mellitus and obtain their cell-type–specific embeddings from PINNACLE. Next, identify the overlap with endothelial cell-activated genes in PINNACLE to define the cell-type–specific targets for type 1 diabetes mellitus. Compute the average embedding for this group and assess the cosine similarity between this reference and each individual target. If one gene shows a distinctly higher similarity than the others, nominate that gene as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['SLC10A5', 'GNL3', 'PTPN11', 'B4GALT1-AS1', 'PXMP4']",type 1 diabetes mellitus,endothelial cell,PTPN11,"Among the genes SLC10A5, GNL3, PTPN11, B4GALT1-AS1, and PXMP4, which exhibits the highest endothelial cell–specific expression relevant to type 1 diabetes mellitus?","Among the genes SLC10A5, GNL3, PTPN11, B4GALT1-AS1, and PXMP4, which exhibits the highest endothelial cell–specific expression relevant to type 1 diabetes mellitus? For type 1 diabetes mellitus, identify experimentally validated therapeutic targets and retrieve their cell-type–specific embeddings from the PINNACLE dataset. Next, determine which endothelial cell-activated genes in PINNACLE overlap with these targets. Compute the average embedding of this overlapping set and then calculate the cosine similarity between this average and the embedding of each individual target gene. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['ZNF561', 'ERBIN', 'NDUFA3', 'MAGEH1', 'CDO1']",type 1 diabetes mellitus,endothelial cell,NDUFA3,"Which gene among ZNF561, ERBIN, NDUFA3, MAGEH1, and CDO1 exhibits the highest specificity for endothelial cells in the context of type 1 diabetes mellitus?","Which gene among ZNF561, ERBIN, NDUFA3, MAGEH1, and CDO1 exhibits the highest specificity for endothelial cells in the context of type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and obtain their cell-type–specific embeddings from PINNACLE. Next, determine the overlap between these targets and the endothelial cell–activated genes in PINNACLE to define a set of cell-type–specific targets for the disease. Calculate the average embedding for this overlapping set and determine the cosine similarity of each individual gene’s embedding to the average. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['MDS2', 'HOXD10', 'HLA-DRB1', 'CPPED1', 'LINC01123']",type 1 diabetes mellitus,endothelial cell,HLA-DRB1,"Among the genes MDS2, HOXD10, HLA-DRB1, CPPED1, and LINC01123, which shows the highest specificity for endothelial cells in the context of targeting type 1 diabetes mellitus?","Among the genes MDS2, HOXD10, HLA-DRB1, CPPED1, and LINC01123, which shows the highest specificity for endothelial cells in the context of targeting type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and retrieve their cell-type–specific embeddings from PINNACLE. Then, determine which of these targets overlap with the genes activated in endothelial cells according to PINNACLE; this overlapping set will represent the cell-type–specific targets for type 1 diabetes mellitus. Compute the average embedding of this set as a reference, and calculate the cosine similarity between the reference and each individual target gene. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate, providing a concise, evidence-based rationale for its biological relevance."
"['CDK6-AS1', 'M6PR', 'PDE1C', 'LINC01742', 'CALB2']",type 1 diabetes mellitus,endothelial cell,M6PR,"Which gene, from the list CDK6-AS1, M6PR, PDE1C, LINC01742, and CALB2, exhibits the highest specificity for endothelial cells in the context of targeting type 1 diabetes mellitus?","Which gene, from the list CDK6-AS1, M6PR, PDE1C, LINC01742, and CALB2, exhibits the highest specificity for endothelial cells in the context of targeting type 1 diabetes mellitus? Identify the validated therapeutic targets for type 1 diabetes mellitus and retrieve their cell-type–specific embeddings from the PINNACLE database. Next, determine which of these targets overlap with the endothelial cell–activated genes cataloged in PINNACLE. Compute the average embedding of this overlapping set as a reference and calculate the cosine similarity between this reference and each individual target embedding. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['SPRY1', 'GRM7', 'M6PR', 'NALCN', 'AGR2']",type 1 diabetes mellitus,unknown,M6PR,"Which gene among SPRY1, GRM7, M6PR, NALCN, and AGR2 exhibits the highest degree of cell-type-specific expression in tissues relevant to type 1 diabetes mellitus?","Which gene among SPRY1, GRM7, M6PR, NALCN, and AGR2 exhibits the highest degree of cell-type-specific expression in tissues relevant to type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings from the PINNACLE dataset. Next, determine which unknown-activated genes overlap with these targets to define the cell-type–specific target set. Calculate the average embedding for this set, then determine the cosine similarity between this reference and each individual target. If one gene exhibits markedly higher similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['TANK-AS1', 'IL6ST', 'PPM1H', 'LINC02603', 'ARL17B']",type 1 diabetes mellitus,unknown,IL6ST,"Among TANK-AS1, IL6ST, PPM1H, LINC02603, and ARL17B, which gene exhibits the highest degree of cell-type specificity and holds the most promise as a target for type 1 diabetes mellitus?","Among TANK-AS1, IL6ST, PPM1H, LINC02603, and ARL17B, which gene exhibits the highest degree of cell-type specificity and holds the most promise as a target for type 1 diabetes mellitus? For type 1 diabetes mellitus, identify verified therapeutic targets and obtain their cell-type–specific embeddings from PINNACLE. Next, determine which unknown-activated genes in PINNACLE overlap with these targets, thereby defining cell-type–specific targets. Calculate the average embedding of this overlapping set to serve as a reference, then compute the cosine similarity between this reference and each individual target. Finally, if one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation of its biological relevance."
"['PRR14', 'GRAMD1C', 'DIRAS2', 'TSC1', 'CNN3']",type 1 diabetes mellitus,unknown,DIRAS2,"Among PRR14, GRAMD1C, DIRAS2, TSC1, and CNN3, which gene demonstrates the highest cell-type specificity and appears most promising as a therapeutic target for type 1 diabetes mellitus?","Among PRR14, GRAMD1C, DIRAS2, TSC1, and CNN3, which gene demonstrates the highest cell-type specificity and appears most promising as a therapeutic target for type 1 diabetes mellitus? Identify validated therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings from PINNACLE. Next, determine which unknown activated genes in PINNACLE overlap with these targets to define a set of cell-type–specific targets. Compute the average embedding of this set as a reference, then calculate the cosine similarity between this reference and each individual gene’s embedding. If one gene shows a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation of its biological relevance."
"['LINC00336', 'TRBV28', 'NDUFAF2', 'ZNF419', 'CHD8']",type 1 diabetes mellitus,unknown,NDUFAF2,"Which gene among LINC00336, TRBV28, NDUFAF2, ZNF419, and CHD8 exhibits the highest cell type-specific expression, making it the strongest candidate for targeted intervention in type 1 diabetes mellitus?","Which gene among LINC00336, TRBV28, NDUFAF2, ZNF419, and CHD8 exhibits the highest cell type-specific expression, making it the strongest candidate for targeted intervention in type 1 diabetes mellitus? Identify verified therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with the unknown-activated genes in PINNACLE to define the cell-type–specific target set. Compute the average embedding of this set as a reference, and then calculate the cosine similarity between this reference and each target gene. Should one gene display a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation of its biological relevance."
"['ZFHX2', 'PTPN9', 'TRIM3', 'IRF1', 'C1orf167-AS1']",type 1 diabetes mellitus,unknown,IRF1,"Which gene among ZFHX2, PTPN9, TRIM3, IRF1, and C1orf167-AS1 exhibits the greatest cell-type specificity and is the most promising candidate as a therapeutic target for type 1 diabetes mellitus?","Which gene among ZFHX2, PTPN9, TRIM3, IRF1, and C1orf167-AS1 exhibits the greatest cell-type specificity and is the most promising candidate as a therapeutic target for type 1 diabetes mellitus? Retrieve the verified therapeutic gene targets for type 1 diabetes mellitus along with their cell-type–specific embeddings from PINNACLE. Then, identify the overlap between these known targets and the set of unknown-activated genes in PINNACLE, defining this intersection as the cell-type–specific therapeutic targets. Calculate the average embedding for these overlapping targets as a reference point, and compute the cosine similarity between this reference and each individual target embedding. If one gene exhibits a markedly higher cosine similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological significance."
