candidate_genes,disease,celltype,y,user_question,full_query
"['TEKT4', 'HLA-B', 'OR14I1', 'CERS3', 'SP140']",Sjogren syndrome,iga plasma cell,HLA-B,"Among the genes TEKT4, HLA-B, OR14I1, CERS3, and SP140, which one exhibits the highest specificity of expression in IgA plasma cells and represents the most promising candidate for targeted intervention in Sjögren syndrome?","Among the genes TEKT4, HLA-B, OR14I1, CERS3, and SP140, which one exhibits the highest specificity of expression in IgA plasma cells and represents the most promising candidate for targeted intervention in Sjögren syndrome? Identify the verified therapeutic targets for Sjögren syndrome and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with the Iga plasma cell–activated genes in PINNACLE to define the cell-type–specific targets for Sjögren syndrome. Compute the average embedding for this overlapping set and calculate the cosine similarity between this reference and each individual target’s embedding. If one candidate gene shows a markedly higher similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['MIF', 'WFDC12', 'MRPL10', 'TACR3', 'DPPA4']",Sjogren syndrome,iga plasma cell,MIF,"Which gene among MIF, WFDC12, MRPL10, TACR3, and DPPA4 exhibits the highest cell-type specificity in IgA plasma cells as a target for Sjögren’s syndrome?","Which gene among MIF, WFDC12, MRPL10, TACR3, and DPPA4 exhibits the highest cell-type specificity in IgA plasma cells as a target for Sjögren’s syndrome? Identify the validated therapeutic targets for Sjogren syndrome and extract their cell-type–specific embeddings from the PINNACLE database. Next, determine which of these targets overlap with the IgA plasma cell–activated genes in PINNACLE. Compute the average embedding of this overlapping set, then calculate the cosine similarity between this average and the embedding of each target. If one gene shows a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['TRABD', 'PPIA', 'PALB2', 'ATP6V0E2', 'TTC21B']",Sjogren syndrome,iga plasma cell,PPIA,"Which gene—TRABD, PPIA, PALB2, ATP6V0E2, or TTC21B—exhibits the highest specificity of expression in IgA plasma cells, thereby representing the most promising target for Sjögren's syndrome?","Which gene—TRABD, PPIA, PALB2, ATP6V0E2, or TTC21B—exhibits the highest specificity of expression in IgA plasma cells, thereby representing the most promising target for Sjögren's syndrome? Identify the verified therapeutic targets for Sjogren syndrome and retrieve their cell-type–specific embeddings from the PINNACLE dataset. Determine the overlap between these targets and the IgA plasma cell–activated gene set in PINNACLE. Calculate the average embedding of this overlapping set as a reference, then compute the cosine similarity between the reference and each individual target. If a single gene exhibits markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['PODXL', 'MIF', 'KMT2D', 'TIMM17B', 'BHLHE40']",Sjogren syndrome,iga plasma cell,MIF,"Which gene among PODXL, MIF, KMT2D, TIMM17B, and BHLHE40 exhibits the highest cell-type specificity in IgA plasma cells for potential targeting in Sjögren syndrome?","Which gene among PODXL, MIF, KMT2D, TIMM17B, and BHLHE40 exhibits the highest cell-type specificity in IgA plasma cells for potential targeting in Sjögren syndrome? Identify the cell-type–specific embeddings from PINNACLE for the verified therapeutic targets of Sjögren syndrome. Then, determine which of these targets overlap with the IgA plasma cell-activated genes in PINNACLE. Calculate the average embedding of this overlapping gene set as a reference and compute the cosine similarity between this reference and each individual target’s embedding. If one gene exhibits a markedly higher similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['PSORS1C2', 'ARNTL2', 'DCAF15', 'DYNLT5', 'HLA-B']",Sjogren syndrome,iga plasma cell,HLA-B,"Which gene among PSORS1C2, ARNTL2, DCAF15, DYNLT5, and HLA-B exhibits the highest cell-type specificity in IgA plasma cells for targeting Sjögren's syndrome?","Which gene among PSORS1C2, ARNTL2, DCAF15, DYNLT5, and HLA-B exhibits the highest cell-type specificity in IgA plasma cells for targeting Sjögren's syndrome? Identify the verified therapeutic targets for Sjögren syndrome and obtain their cell-type–specific embeddings from PINNACLE. Next, determine which genes, activated in IgA plasma cells in PINNACLE, overlap with these therapeutic targets. This overlapping set represents the cell-type–specific targets for Sjögren syndrome. Compute the average embedding for this set as a reference, and then calculate the cosine similarity between the reference and each individual gene embedding. If one gene shows a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['PHOX2A', 'PFKM', 'TNFAIP3', 'ATP6V1H', 'MANF']",Sjogren syndrome,iga plasma cell,TNFAIP3,"Which gene among PHOX2A, PFKM, TNFAIP3, ATP6V1H, and MANF exhibits the most selective expression in IgA plasma cells for potential targeting in Sjögren syndrome?","Which gene among PHOX2A, PFKM, TNFAIP3, ATP6V1H, and MANF exhibits the most selective expression in IgA plasma cells for potential targeting in Sjögren syndrome? Identify validated therapeutic targets for Sjogren syndrome and extract their cell‐type–specific embeddings from PINNACLE. Then, determine which of these targets overlap with the iga plasma cell–activated genes from PINNACLE. Compute the average embedding of the overlapping genes as a reference, and calculate the cosine similarity between this reference embedding and each individual target. If one gene shows significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['PHLDA3', 'CTSS', 'GYPB', 'DLX5', 'CEBPD']",Sjogren syndrome,iga plasma cell,CTSS,"Among the genes PHLDA3, CTSS, GYPB, DLX5, and CEBPD, which one shows the highest expression specificity in IgA plasma cells, thereby representing the most promising target for Sjögren syndrome?","Among the genes PHLDA3, CTSS, GYPB, DLX5, and CEBPD, which one shows the highest expression specificity in IgA plasma cells, thereby representing the most promising target for Sjögren syndrome? Identify the verified therapeutic targets for Sjogren syndrome and retrieve their cell-type–specific embeddings from PINNACLE. Then, determine the overlap between these targets and the genes activated in IGA plasma cells from PINNACLE, thus defining the cell-specific targets for Sjogren syndrome. Compute the average embedding of these overlapping targets as a reference, and calculate the cosine similarity between this reference and each individual target. If one gene exhibits significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['CD300LB', 'SCAMP3', 'ITLN1', 'NOLC1', 'PPIA']",Sjogren syndrome,iga plasma cell,PPIA,"Among the genes CD300LB, SCAMP3, ITLN1, NOLC1, and PPIA, which exhibits the highest cell-type specificity in IgA plasma cells relevant to targeting Sjögren syndrome?","Among the genes CD300LB, SCAMP3, ITLN1, NOLC1, and PPIA, which exhibits the highest cell-type specificity in IgA plasma cells relevant to targeting Sjögren syndrome? Identify the verified therapeutic targets for Sjögren syndrome and extract their cell-type–specific embeddings from the PINNACLE database. Next, determine the overlap between these targets and IgA plasma cell-activated genes from PINNACLE, and compute an average embedding as a reference vector for the overlapping set. Calculate the cosine similarity between this reference and each individual target gene. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['TMEM129', 'SLCO1B3', 'COL12A1', 'RNGTT', 'HLA-DPA1']",Sjogren syndrome,endothelial cell,HLA-DPA1,"Among TMEM129, SLCO1B3, COL12A1, RNGTT, and HLA-DPA1, which gene exhibits the most endothelial cell-specific expression, making it the most promising candidate target for therapeutic intervention in Sjögren syndrome?","Among TMEM129, SLCO1B3, COL12A1, RNGTT, and HLA-DPA1, which gene exhibits the most endothelial cell-specific expression, making it the most promising candidate target for therapeutic intervention in Sjögren syndrome? Using validated therapeutic targets for Sjögren syndrome, extract their cell-type–specific embeddings from PINNACLE. Identify the overlap between these targets and endothelial cell-activated genes in PINNACLE, and compute the average embedding for this intersecting set as a reference. Then, calculate the cosine similarity between each individual target's embedding and the reference embedding. If one gene demonstrates a markedly higher similarity compared to the others, nominate it as the top candidate and provide a brief, evidence-based rationale for its biological significance."
"['DDX6', 'STT3B', 'PRRG1', 'MTMR2', 'PGRMC2']",Sjogren syndrome,endothelial cell,DDX6,"Which gene among DDX6, STT3B, PRRG1, MTMR2, and PGRMC2 exhibits the highest endothelial cell-specific expression, making it the most promising candidate for targeted interventions in Sjögren syndrome?","Which gene among DDX6, STT3B, PRRG1, MTMR2, and PGRMC2 exhibits the highest endothelial cell-specific expression, making it the most promising candidate for targeted interventions in Sjögren syndrome? Identify the validated therapeutic targets for Sjögren syndrome and obtain their cell-type-specific embeddings from PINNACLE. Next, determine which of these targets overlap with genes activated in endothelial cells. For the overlapping set, compute the average embedding and then calculate the cosine similarity between each gene’s embedding and this average. If one gene shows a significantly higher similarity than the others, nominate it as the top candidate, providing a concise, evidence-based explanation for its biological relevance."
"['TBC1D10A', 'BAZ2A', 'KLF4', 'P4HTM', 'TDP2']",Sjogren syndrome,endothelial cell,BAZ2A,"Among the genes TBC1D10A, BAZ2A, KLF4, P4HTM, and TDP2, which one shows the most specific expression in endothelial cells and could serve as a potential therapeutic target for Sjögren syndrome?","Among the genes TBC1D10A, BAZ2A, KLF4, P4HTM, and TDP2, which one shows the most specific expression in endothelial cells and could serve as a potential therapeutic target for Sjögren syndrome? Identify the validated therapeutic targets for Sjögren syndrome and extract their corresponding cell-type–specific embeddings from the PINNACLE dataset. Next, find the overlap between these targets and the endothelial cell-activated genes in PINNACLE, and compute the average embedding of this overlapping set as a reference. Then, calculate the cosine similarity between this reference and each individual gene in the set. If one gene exhibits markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['SCTR', 'GDF10', 'PRPH', 'JAK1', 'RABL2B']",Sjogren syndrome,endothelial cell,JAK1,"Which gene among SCTR, GDF10, PRPH, JAK1, and RABL2B exhibits the greatest endothelial cell-specific expression, making it the most promising candidate for therapeutic targeting in Sjogren syndrome?","Which gene among SCTR, GDF10, PRPH, JAK1, and RABL2B exhibits the greatest endothelial cell-specific expression, making it the most promising candidate for therapeutic targeting in Sjogren syndrome? Identify the established therapeutic targets for Sjogren syndrome and extract their cell-type–specific embeddings from PINNACLE. Next, determine which endothelial cell-activated genes in PINNACLE overlap with these targets to define the cell-type–specific targets for Sjogren syndrome. Calculate the average embedding of this overlapping set as a reference and then compute the cosine similarity between this reference and each individual target's embedding. If one gene displays a notably higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation of its biological significance."
"['DOLPP1', 'C1orf21', 'NR3C1', 'TRIM32', 'XDH']",Sjogren syndrome,endothelial cell,NR3C1,"Which gene among DOLPP1, C1orf21, NR3C1, TRIM32, and XDH exhibits the highest specificity of expression in endothelial cells, making it the most promising target for therapeutic intervention in Sjögren's syndrome?","Which gene among DOLPP1, C1orf21, NR3C1, TRIM32, and XDH exhibits the highest specificity of expression in endothelial cells, making it the most promising target for therapeutic intervention in Sjögren's syndrome? Identify the experimentally validated therapeutic targets for Sjogren syndrome and obtain their cell-type–specific embeddings from PINNACLE. Next, determine the overlap between these targets and the endothelial cell–activated genes in PINNACLE to define the cell-type–specific gene set for Sjogren syndrome. Compute the average embedding for these overlapping genes and calculate the cosine similarity between this reference and each individual target. If one gene shows a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['NCR3LG1', 'RBMX', 'LMX1B', 'PPIA', 'PAM']",Sjogren syndrome,endothelial cell,PPIA,"Which gene among NCR3LG1, RBMX, LMX1B, PPIA, and PAM exhibits the highest specificity for endothelial cells in the context of targeting Sjogren syndrome?","Which gene among NCR3LG1, RBMX, LMX1B, PPIA, and PAM exhibits the highest specificity for endothelial cells in the context of targeting Sjogren syndrome? Determine the verified therapeutic targets for Sjogren syndrome and extract their cell-type–specific embeddings from PINNACLE. Identify the subset of these targets that overlaps with endothelial cell-activation genes, and compute the average embedding for this overlapping set as a reference. Next, calculate the cosine similarity between this reference and each individual target embedding. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate, providing a concise, evidence-based rationale for its biological relevance."
"['ZDHHC11', 'FDXACB1', 'WWOX', 'GTF2I', 'DAPP1']",Sjogren syndrome,endothelial cell,GTF2I,"Among the candidate genes ZDHHC11, FDXACB1, WWOX, GTF2I, and DAPP1, which one exhibits the highest endothelial cell specificity as a potential target for Sjögren syndrome?","Among the candidate genes ZDHHC11, FDXACB1, WWOX, GTF2I, and DAPP1, which one exhibits the highest endothelial cell specificity as a potential target for Sjögren syndrome? Identify experimentally validated therapeutic targets for Sjogren syndrome and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine which targets overlap with the endothelial cell-activated genes in PINNACLE, and compute the average embedding for these overlapping targets. Finally, calculate the cosine similarity between this average embedding and each individual target embedding; if one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['DHX32', 'RCN1', 'COX7C', 'DDX55', 'RBM11']",Sjogren syndrome,endothelial cell,RCN1,"Among the candidate genes DHX32, RCN1, COX7C, DDX55, and RBM11, which one exhibits the highest endothelial cell–specific expression relevant to targeting Sjogren syndrome?","Among the candidate genes DHX32, RCN1, COX7C, DDX55, and RBM11, which one exhibits the highest endothelial cell–specific expression relevant to targeting Sjogren syndrome? Identify the validated therapeutic targets for Sjogren syndrome and obtain their cell-type–specific embeddings from the PINNACLE dataset. Next, determine which of these targets overlap with the endothelial cell-activated genes in PINNACLE, and calculate the average embedding for this overlapping set. Then compute the cosine similarity between this average embedding and each individual target. If one gene shows a significantly higher similarity than the others, nominate that gene as the top candidate and provide a concise, evidence-based explanation of its biological relevance."
"['ZNF774', 'IFNAR1', 'PPM1K', 'RAB5B', 'KITLG']",Sjogren syndrome,endothelial cell,IFNAR1,"Among the genes ZNF774, IFNAR1, PPM1K, RAB5B, and KITLG, which demonstrates the highest specificity to endothelial cells in the context of targeting Sjogren syndrome?","Among the genes ZNF774, IFNAR1, PPM1K, RAB5B, and KITLG, which demonstrates the highest specificity to endothelial cells in the context of targeting Sjogren syndrome? Using the confirmed therapeutic targets for Sjögren syndrome, retrieve their cell-type–specific embeddings from the PINNACLE dataset. Next, identify which of these targets overlap with endothelial cell-activated genes to define a set of cell-type–specific targets for the syndrome. Calculate the average embedding of this set and then determine the cosine similarity between this reference and each individual target. If one gene exhibits a noticeably higher similarity, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['KRT75', 'PUF60', 'KCND1', 'PGPEP1', 'GTF2I']",Sjogren syndrome,endothelial cell,GTF2I,"Which gene among KRT75, PUF60, KCND1, PGPEP1, and GTF2I demonstrates the highest endothelial cell-specific expression relevant to targeting Sjogren syndrome?","Which gene among KRT75, PUF60, KCND1, PGPEP1, and GTF2I demonstrates the highest endothelial cell-specific expression relevant to targeting Sjogren syndrome? Identify all verified therapeutic targets for Sjogren syndrome and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine the intersection between these targets and the endothelial cell–activated genes from PINNACLE. For the overlapping set, compute the average embedding and calculate the cosine similarity between this reference and the embedding of each individual target. If one gene exhibits a substantially higher similarity than the others, nominate it as the top candidate and provide a succinct, evidence-based explanation for its biological relevance."
"['CD36', 'MSI2', 'SYT9', 'RCN1', 'DUT']",Sjogren syndrome,endothelial cell,RCN1,"Among the genes CD36, MSI2, SYT9, RCN1, and DUT, which one demonstrates the highest cell-type specificity in endothelial cells for potential therapeutic targeting of Sjögren's syndrome?","Among the genes CD36, MSI2, SYT9, RCN1, and DUT, which one demonstrates the highest cell-type specificity in endothelial cells for potential therapeutic targeting of Sjögren's syndrome? Identify the validated therapeutic targets for Sjogren syndrome and obtain their cell-type–specific embeddings from PINNACLE. Next, determine the overlap between these targets and the endothelial cell-activated genes defined in PINNACLE. Compute the average embedding of the overlapping genes to serve as a reference, and then calculate the cosine similarity between this reference and each individual target. If one gene exhibits a markedly higher similarity than all others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['TRHDE', 'KHDRBS1', 'IFNAR1', 'RAC2', 'IFITM2']",Sjogren syndrome,endothelial cell,IFNAR1,"Among the following genes—TRHDE, KHDRBS1, IFNAR1, RAC2, and IFITM2—which exhibits the greatest specificity for endothelial cells, thereby representing the most promising single target for addressing Sjogren’s syndrome?","Among the following genes—TRHDE, KHDRBS1, IFNAR1, RAC2, and IFITM2—which exhibits the greatest specificity for endothelial cells, thereby representing the most promising single target for addressing Sjogren’s syndrome? Identify the validated therapeutic targets for Sjogren syndrome and extract their cell-type–specific embeddings from PINNACLE. Next, determine which endothelial cell-activated genes in PINNACLE overlap with these targets. Compute the average embedding of this overlapping set and then calculate the cosine similarity between this reference and each individual target gene. If one gene exhibits a significantly higher similarity than all others, nominate it as the top candidate, and provide a concise, evidence-based explanation for its biological relevance."
"['PTPRM', 'ADCY6', 'CDC73', 'BLID', 'JAK1']",Sjogren syndrome,endothelial cell,JAK1,"Which gene among PTPRM, ADCY6, CDC73, BLID, and JAK1 exhibits the highest endothelial cell-specific expression, thereby representing the most suitable candidate for targeted intervention in Sjogren syndrome?","Which gene among PTPRM, ADCY6, CDC73, BLID, and JAK1 exhibits the highest endothelial cell-specific expression, thereby representing the most suitable candidate for targeted intervention in Sjogren syndrome? Identify the validated therapeutic targets for Sjögren syndrome and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine the overlap between these targets and the endothelial cell-activated genes in PINNACLE; this overlapping set represents the cell-type–specific targets for Sjögren syndrome. Calculate the average embedding of this set as a reference, then compute the cosine similarity between this reference and the embedding of each individual target gene. If one gene exhibits a substantially higher similarity than the others, nominate this gene as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['LEP', 'LBR', 'RAMP3', 'MAB21L3', 'HLA-DPA1']",Sjogren syndrome,endothelial cell,HLA-DPA1,"Among the genes LEP, LBR, RAMP3, MAB21L3, and HLA-DPA1, which one shows the highest specificity for endothelial cells and is thus the optimal candidate for targeted intervention in Sjögren’s syndrome?","Among the genes LEP, LBR, RAMP3, MAB21L3, and HLA-DPA1, which one shows the highest specificity for endothelial cells and is thus the optimal candidate for targeted intervention in Sjögren’s syndrome? Identify verified therapeutic targets for Sjögren's syndrome and extract their cell-type specific embeddings from PINNACLE. Next, identify which of the endothelial cell-activated genes in PINNACLE overlap with these targets to define the cell-type specific therapeutic set. Calculate the average embedding of this overlapping set as a reference, then determine the cosine similarity between this reference and each individual target. If one gene exhibits a significantly higher similarity, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['PLAUR', 'MMP28', 'TIFA', 'DDX6', 'PRMT7']",Sjogren syndrome,endothelial cell,DDX6,"Among the genes PLAUR, MMP28, TIFA, DDX6, and PRMT7, which one shows the highest specificity of expression in endothelial cells, making it the most promising candidate for targeting Sjögren's syndrome?","Among the genes PLAUR, MMP28, TIFA, DDX6, and PRMT7, which one shows the highest specificity of expression in endothelial cells, making it the most promising candidate for targeting Sjögren's syndrome? Identify the validated therapeutic targets for Sjögren syndrome and retrieve their cell-type–specific embeddings from PINNACLE. Then, determine which of these targets overlap with the endothelial cell–activated genes in PINNACLE. For the overlapping set, calculate the average embedding and compute the cosine similarity between this average and each individual target’s embedding. If one gene shows a markedly higher similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['PPIA', 'COPS9', 'TIMELESS', 'STXBP5L', 'NFKB2']",Sjogren syndrome,endothelial cell,PPIA,"Among the genes PPIA, COPS9, TIMELESS, STXBP5L, and NFKB2, which one demonstrates the highest endothelial cell specificity relevant for targeting Sjögren syndrome?","Among the genes PPIA, COPS9, TIMELESS, STXBP5L, and NFKB2, which one demonstrates the highest endothelial cell specificity relevant for targeting Sjögren syndrome? Identify validated therapeutic targets for Sjögren's syndrome and obtain their cell-type–specific embeddings from PINNACLE. Next, extract the embeddings of genes activated in endothelial cells from PINNACLE and determine the overlap with the therapeutic targets, defining these as the cell-type–specific targets. Compute the average embedding of this overlapping set as a reference, then calculate the cosine similarity between this reference and each individual target gene. If one gene exhibits a significantly higher similarity compared to the others, nominate it as the top candidate, providing a clear, evidence-based rationale for its potential biological relevance in Sjögren's syndrome."
"['SETD3', 'ACVRL1', 'GHSR', 'NR3C1', 'PRELID3A']",Sjogren syndrome,endothelial cell,NR3C1,"Among the genes SETD3, ACVRL1, GHSR, NR3C1, and PRELID3A, which one exhibits the most specific expression in endothelial cells, making it the most promising target for therapeutic intervention in Sjogren syndrome?","Among the genes SETD3, ACVRL1, GHSR, NR3C1, and PRELID3A, which one exhibits the most specific expression in endothelial cells, making it the most promising target for therapeutic intervention in Sjogren syndrome? Identify verified therapeutic targets for Sjogren syndrome and extract their cell-type–specific embeddings from PINNACLE. Next, determine the overlap between these targets and the endothelial cell-activated genes in PINNACLE, and compute the average embedding of this overlapping set as a reference. Then, calculate the cosine similarity between the reference and each individual target. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['C18orf25', 'BAZ2A', 'DIO3', 'PDLIM1', 'BAG6']",Sjogren syndrome,endothelial cell,BAZ2A,"Which gene among C18orf25, BAZ2A, DIO3, PDLIM1, and BAG6 exhibits the greatest endothelial cell-specific expression, making it the most promising candidate for targeting Sjögren's syndrome?","Which gene among C18orf25, BAZ2A, DIO3, PDLIM1, and BAG6 exhibits the greatest endothelial cell-specific expression, making it the most promising candidate for targeting Sjögren's syndrome? Identify the validated therapeutic targets for Sjogren syndrome and obtain their cell-type-specific embeddings from PINNACLE. Next, determine which of the endothelial cell-activated genes in PINNACLE overlap with these targets. Compute the average embedding for this overlapping set and then calculate the cosine similarity between this average and each individual gene's embedding. If one gene shows significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['TRIM4', 'HLA-DPA1', 'SCGB2B2', 'RASL10B', 'AVPI1']",Sjogren syndrome,endothelial cell,HLA-DPA1,"Among TRIM4, HLA-DPA1, SCGB2B2, RASL10B, and AVPI1, which gene exhibits the highest endothelial cell-type specificity, making it the most promising candidate for targeting in Sjogren syndrome?","Among TRIM4, HLA-DPA1, SCGB2B2, RASL10B, and AVPI1, which gene exhibits the highest endothelial cell-type specificity, making it the most promising candidate for targeting in Sjogren syndrome? Identify the verified therapeutic targets for Sjogren syndrome and retrieve their cell-type–specific embeddings from the PINNACLE database. Next, determine which of the endothelial cell–activated genes in PINNACLE overlap with these targets. For the overlapping set, compute the average embedding and calculate the cosine similarity between this average and each individual target's embedding. If one gene exhibits a markedly higher similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['PPP1R2C', 'JAK1', 'TEX33', 'MCM3', 'ATP5IF1']",Sjogren syndrome,endothelial cell,JAK1,"Which gene among PPP1R2C, JAK1, TEX33, MCM3, and ATP5IF1 exhibits the highest specificity for endothelial cells, making it the most suitable candidate for targeted interventions in Sjögren's syndrome?","Which gene among PPP1R2C, JAK1, TEX33, MCM3, and ATP5IF1 exhibits the highest specificity for endothelial cells, making it the most suitable candidate for targeted interventions in Sjögren's syndrome? Identify confirmed therapeutic targets for Sjögren's syndrome and obtain their cell-type–specific embeddings from the PINNACLE database. Next, determine which of these targets overlap with endothelial cell–activated genes in PINNACLE. Calculate the average embedding for this overlapping set to serve as a reference, and then assess the cosine similarity between this reference and each individual target’s embedding. If one gene demonstrates a markedly higher similarity compared to the others, designate it as the top candidate and provide a brief, evidence-based explanation for its biological significance."
"['C20orf85', 'CDK10', 'UBE2R2', 'FDCSP', 'FCGRT']",Sjogren syndrome,duct epithelial cell,FCGRT,"Which gene among C20orf85, CDK10, UBE2R2, FDCSP, and FCGRT exhibits the highest specificity for duct epithelial cells in the context of targeting Sjögren's syndrome?","Which gene among C20orf85, CDK10, UBE2R2, FDCSP, and FCGRT exhibits the highest specificity for duct epithelial cells in the context of targeting Sjögren's syndrome? Identify the verified therapeutic targets for Sjögren syndrome and obtain their cell-type–specific embeddings from PINNACLE. Next, determine which duct epithelial cell‐activated genes in PINNACLE overlap with these targets to define the disease‐relevant, cell‐type–specific gene set. Calculate the average embedding of this overlapping set as a reference, and then compute the cosine similarity between this reference and each individual target gene. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['B9D1', 'ACKR4', 'EPOR', 'PPIA', 'PKN2']",Sjogren syndrome,duct epithelial cell,PPIA,"Which gene among B9D1, ACKR4, EPOR, PPIA, and PKN2 exhibits the highest cell-type specificity in duct epithelial cells as a target for Sjögren's syndrome?","Which gene among B9D1, ACKR4, EPOR, PPIA, and PKN2 exhibits the highest cell-type specificity in duct epithelial cells as a target for Sjögren's syndrome? Identify validated therapeutic targets for Sjögren's syndrome and obtain their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with duct epithelial cell-activated genes from PINNACLE. Compute the average embedding for the overlapping set and calculate the cosine similarity between this reference and each individual target. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate, providing a concise, evidence-based explanation for its biological relevance."
"['DAGLA', 'HLA-DRA', 'MXD4', 'ATXN1L', 'SPSB3']",Sjogren syndrome,duct epithelial cell,HLA-DRA,"Which gene—DAGLA, HLA-DRA, MXD4, ATXN1L, or SPSB3—exhibits the most specific expression in ductal epithelial cells relevant for targeting Sjögren syndrome?","Which gene—DAGLA, HLA-DRA, MXD4, ATXN1L, or SPSB3—exhibits the most specific expression in ductal epithelial cells relevant for targeting Sjögren syndrome? Identify the verified therapeutic targets for Sjogren syndrome and obtain their cell-type specific embeddings from PINNACLE. Next, determine which of the activated duct epithelial cell genes in PINNACLE overlap with these targets. For this overlapping set, calculate the average embedding and then compute the cosine similarity between this average and each individual gene embedding. If one gene shows a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['GGT6', 'TRPC3', 'HLA-DPB1', 'MBTD1', 'CSNK2A2']",Sjogren syndrome,duct epithelial cell,HLA-DPB1,"Which gene among GGT6, TRPC3, HLA-DPB1, MBTD1, and CSNK2A2 shows the highest specificity for duct epithelial cells, making it the most promising target for Sjögren's syndrome intervention?","Which gene among GGT6, TRPC3, HLA-DPB1, MBTD1, and CSNK2A2 shows the highest specificity for duct epithelial cells, making it the most promising target for Sjögren's syndrome intervention? Identify the validated therapeutic targets for Sjögren's syndrome and obtain their cell-type–specific embeddings from the PINNACLE dataset. Next, determine which of these targets overlap with the duct epithelial cell-activated genes in PINNACLE, defining the cell-type–specific targets. Calculate the average embedding for this overlapping set, then compute the cosine similarity between this reference and each individual target embedding. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['H3C10', 'HLA-B', 'KMT2C', 'CNN2', 'DGAT2L6']",Sjogren syndrome,duct epithelial cell,HLA-B,"Among the genes H3C10, HLA-B, KMT2C, CNN2, and DGAT2L6, which one exhibits the highest cell-type-specific expression in duct epithelial cells relevant to Sjögren syndrome?","Among the genes H3C10, HLA-B, KMT2C, CNN2, and DGAT2L6, which one exhibits the highest cell-type-specific expression in duct epithelial cells relevant to Sjögren syndrome? Identify the validated therapeutic targets for Sjogren syndrome and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with the duct epithelial cell‐activated gene set from PINNACLE, defining your cell-type–specific targets. Calculate the average embedding for this overlapping set and compute the cosine similarity between this average and each individual target’s embedding. If one gene shows substantially higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['MAPK8IP3', 'TRIM69', 'PLEKHF2', 'EYA1', 'IMPDH2']",Sjogren syndrome,duct epithelial cell,IMPDH2,"Which gene among MAPK8IP3, TRIM69, PLEKHF2, EYA1, and IMPDH2 exhibits the most specific expression in ductal epithelial cells, making it the most promising candidate for targeted interventions in Sjögren syndrome?","Which gene among MAPK8IP3, TRIM69, PLEKHF2, EYA1, and IMPDH2 exhibits the most specific expression in ductal epithelial cells, making it the most promising candidate for targeted interventions in Sjögren syndrome? Identify the verified therapeutic targets for Sjögren syndrome and obtain their cell-type-specific embeddings from PINNACLE. Next, determine which duct epithelial cell-activated genes in PINNACLE overlap with these targets. For the overlapping set, compute the average embedding and then calculate the cosine similarity between this reference embedding and each individual gene embedding. If one gene shows a markedly higher cosine similarity than the others, nominate it as the top candidate and provide a concise, evidence-based justification for its biological relevance."
