gene_a,gene_b,cell_line,interaction,user_question,experiment_instruction,full_query
UHRF1,MRE11,CAL27,non-sl,We've engineered a CAL27 cell line with simultaneous mutations in UHRF1 and MRE11. Could you determine if there's any synthetic genetic interaction between these two mutated genes in this head and neck cancer model?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We've engineered a CAL27 cell line with simultaneous mutations in UHRF1 and MRE11. Could you determine if there's any synthetic genetic interaction between these two mutated genes in this head and neck cancer model? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
KIF11,SF3B1,CAL27,non-sl,"We're looking at potential synthetic genetic interactions in CAL27 cells with mutations in both KIF11 and SF3B1. Can you tell me what type of genetic interaction, if any, would occur between these concurrent mutations?","Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We're looking at potential synthetic genetic interactions in CAL27 cells with mutations in both KIF11 and SF3B1. Can you tell me what type of genetic interaction, if any, would occur between these concurrent mutations? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
PARP16,KDM5C,CAL27,non-sl,"I'm investigating the effects of a double knockout where both PARP16 and KDM5C have been inactivated in our CAL27 oral cancer cell line. Could you tell me if there's any synthetic genetic interaction between these two mutations, and what phenotypic consequences we might expect?","Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","I'm investigating the effects of a double knockout where both PARP16 and KDM5C have been inactivated in our CAL27 oral cancer cell line. Could you tell me if there's any synthetic genetic interaction between these two mutations, and what phenotypic consequences we might expect? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
HDAC2,SF3B1,CAL27,non-sl,"We've created a double knockout model by targeting both HDAC2 and SF3B1 in our CAL27 head and neck cancer cells. Could you tell me what synthetic genetic interaction, if any, we should expect between these two mutations?","Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We've created a double knockout model by targeting both HDAC2 and SF3B1 in our CAL27 head and neck cancer cells. Could you tell me what synthetic genetic interaction, if any, we should expect between these two mutations? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
PARP6,CDKN2A,CAL27,non-sl,"We've engineered a dual mutation affecting both PARP6 and CDKN2A in our CAL27 oral squamous cell carcinoma line. Could you determine if there's any synthetic genetic interaction between these two mutations, and if so, characterize it?","Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We've engineered a dual mutation affecting both PARP6 and CDKN2A in our CAL27 oral squamous cell carcinoma line. Could you determine if there's any synthetic genetic interaction between these two mutations, and if so, characterize it? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
PARP3,CDKN2B,CAL27,non-sl,We have engineered a CAL27 cell line carrying mutations in both PARP3 and CDKN2B genes. I'm trying to determine if there is any synthetic genetic interaction between these two mutations and what the nature of this interaction might be in this head and neck cancer model.,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We have engineered a CAL27 cell line carrying mutations in both PARP3 and CDKN2B genes. I'm trying to determine if there is any synthetic genetic interaction between these two mutations and what the nature of this interaction might be in this head and neck cancer model. Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
TAF1,BRAF,CAL27,non-sl,We've performed concurrent inactivation of TAF1 and BRAF in our CAL27 cell line. Can you tell me if there's any synthetic genetic interaction between these two genes in this context?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We've performed concurrent inactivation of TAF1 and BRAF in our CAL27 cell line. Can you tell me if there's any synthetic genetic interaction between these two genes in this context? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
PRKACA,FANCD2,CAL27,non-sl,We've created a CAL27 cell line with both PRKACA and FANCD2 mutations. I'm wondering if there's any synthetic genetic interaction between these two genes in this system and what the phenotypic consequences might be?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We've created a CAL27 cell line with both PRKACA and FANCD2 mutations. I'm wondering if there's any synthetic genetic interaction between these two genes in this system and what the phenotypic consequences might be? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
RAD1,NF2,CAL27,non-sl,We have engineered CAL27 cells with mutations in both RAD1 and NF2. Could you tell me what synthetic genetic interaction might exist between these two genes in this cell line?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We have engineered CAL27 cells with mutations in both RAD1 and NF2. Could you tell me what synthetic genetic interaction might exist between these two genes in this cell line? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
GEN1,CHEK2,CAL27,non-sl,"We've engineered a double mutant with both GEN1 and CHEK2 knocked out in our CAL27 squamous cell carcinoma line. Could you tell me if there's a synthetic genetic interaction between these two mutations, and if so, what is the nature of this interaction?","Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We've engineered a double mutant with both GEN1 and CHEK2 knocked out in our CAL27 squamous cell carcinoma line. Could you tell me if there's a synthetic genetic interaction between these two mutations, and if so, what is the nature of this interaction? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
TOP2A,MRE11,CAL27,non-sl,"We're designing an experiment where both TOP2A and MRE11 are mutated in our CAL27 cell line. Could you help determine if there would be any synthetic genetic interaction between these two mutations, and what the nature of this interaction might be?","Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We're designing an experiment where both TOP2A and MRE11 are mutated in our CAL27 cell line. Could you help determine if there would be any synthetic genetic interaction between these two mutations, and what the nature of this interaction might be? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
UBE2I,GATA3,CAL27,non-sl,"We're exploring double mutations in our CAL27 cell line, where we've knocked out both UBE2I and GATA3. Could you tell me if there's any synthetic genetic interaction between these two genes in this context, and what the nature of that interaction might be?","Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We're exploring double mutations in our CAL27 cell line, where we've knocked out both UBE2I and GATA3. Could you tell me if there's any synthetic genetic interaction between these two genes in this context, and what the nature of that interaction might be? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
POLQ,BAP1,CAL27,non-sl,We've engineered a CAL27 cell line containing mutations in both POLQ and BAP1. Could you determine if there's any synthetic genetic interaction between these two mutations?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We've engineered a CAL27 cell line containing mutations in both POLQ and BAP1. Could you determine if there's any synthetic genetic interaction between these two mutations? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
TP53BP1,CHEK1,CAL27,non-sl,We've generated a double mutant of TP53BP1 and CHEK1 in the CAL27 squamous cell carcinoma line. Could you determine if there's any synthetic genetic interaction between these two mutations in this cellular context?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We've generated a double mutant of TP53BP1 and CHEK1 in the CAL27 squamous cell carcinoma line. Could you determine if there's any synthetic genetic interaction between these two mutations in this cellular context? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
PARP6,CDKN2B,CAL27,non-sl,We're investigating a double mutation scenario where both PARP6 and CDKN2B have been knocked out in our CAL27 oral squamous cell carcinoma line. Could you tell me what synthetic genetic interaction might exist between these two genes in this cellular context?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We're investigating a double mutation scenario where both PARP6 and CDKN2B have been knocked out in our CAL27 oral squamous cell carcinoma line. Could you tell me what synthetic genetic interaction might exist between these two genes in this cellular context? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
DGKE,STK11,CAL27,non-sl,We've engineered a CAL27 cell line with both DGKE and STK11 genes mutated. Can you tell me what synthetic genetic interaction might exist between these two mutations in this oral cancer cell line?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We've engineered a CAL27 cell line with both DGKE and STK11 genes mutated. Can you tell me what synthetic genetic interaction might exist between these two mutations in this oral cancer cell line? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
EHMT2,NF2,CAL27,non-sl,We're investigating a double knockout experiment with EHMT2 and NF2 in CAL27 head and neck cancer cells. Could you help determine if there's any synthetic genetic interaction between these two genes in this cellular context?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We're investigating a double knockout experiment with EHMT2 and NF2 in CAL27 head and neck cancer cells. Could you help determine if there's any synthetic genetic interaction between these two genes in this cellular context? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
TDP2,CDKN2A,CAL27,non-sl,We're examining potential synthetic genetic interactions in our CAL27 squamous cell carcinoma model. Could you advise on what type of interaction we might observe between TDP2 and CDKN2A mutations when introduced simultaneously in this cell line?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We're examining potential synthetic genetic interactions in our CAL27 squamous cell carcinoma model. Could you advise on what type of interaction we might observe between TDP2 and CDKN2A mutations when introduced simultaneously in this cell line? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
CARM1,BAP1,CAL27,non-sl,We're examining the potential genetic interaction between CARM1 and BAP1 mutations in the CAL27 oral cancer cell line. Could you determine if there's any synthetic genetic interaction between these two genes when simultaneously mutated in this cell line?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We're examining the potential genetic interaction between CARM1 and BAP1 mutations in the CAL27 oral cancer cell line. Could you determine if there's any synthetic genetic interaction between these two genes when simultaneously mutated in this cell line? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
BTK,MRE11,CAL27,non-sl,We've created double knockout strains of BTK and MRE11 in the CAL27 head and neck cancer cell line. Could you help determine if there's any synthetic genetic interaction between these mutations?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We've created double knockout strains of BTK and MRE11 in the CAL27 head and neck cancer cell line. Could you help determine if there's any synthetic genetic interaction between these mutations? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
SAE1,MYC,CAL27,non-sl,We're exploring the effects of combined mutations in SAE1 and MYC in our CAL27 head and neck cancer cell line. Could you tell me what synthetic genetic interaction would be expected between these two genes in this cellular context?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We're exploring the effects of combined mutations in SAE1 and MYC in our CAL27 head and neck cancer cell line. Could you tell me what synthetic genetic interaction would be expected between these two genes in this cellular context? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
PIK3CA,CHEK1,CAL27,non-sl,We've recently engineered a CAL27 cell line with both PIK3CA and CHEK1 mutations. I'm trying to determine if there's any synthetic genetic interaction between these two mutations in this head and neck cancer model. Would you expect any functional relationship when both genes are mutated simultaneously?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We've recently engineered a CAL27 cell line with both PIK3CA and CHEK1 mutations. I'm trying to determine if there's any synthetic genetic interaction between these two mutations in this head and neck cancer model. Would you expect any functional relationship when both genes are mutated simultaneously? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
POLQ,FANCD2,CAL27,non-sl,We're investigating the combination of POLQ and FANCD2 mutations in the CAL27 head and neck cancer cell line. Can you tell me what synthetic genetic interaction might exist between these two genes in this context?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We're investigating the combination of POLQ and FANCD2 mutations in the CAL27 head and neck cancer cell line. Can you tell me what synthetic genetic interaction might exist between these two genes in this context? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
DUT,CDKN2A,CAL27,non-sl,"We have engineered a double mutation targeting both DUT and CDKN2A in our CAL27 cell line. Could you determine if there is any synthetic genetic interaction between these two mutations, and if so, characterize its nature?","Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We have engineered a double mutation targeting both DUT and CDKN2A in our CAL27 cell line. Could you determine if there is any synthetic genetic interaction between these two mutations, and if so, characterize its nature? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
PARP3,BRCA2,CAL27,non-sl,We've generated a double mutation model by knocking out both PARP3 and BRCA2 in our CAL27 head and neck cancer cell line. Could you determine what synthetic genetic interaction exists between these two genes in this cellular context?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We've generated a double mutation model by knocking out both PARP3 and BRCA2 in our CAL27 head and neck cancer cell line. Could you determine what synthetic genetic interaction exists between these two genes in this cellular context? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
TTK,MYC,CAL27,non-sl,We're studying a double knockout of TTK and MYC in our CAL27 oral squamous cell carcinoma model. Could you tell me if there's any synthetic genetic interaction between these two genes in this context?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We're studying a double knockout of TTK and MYC in our CAL27 oral squamous cell carcinoma model. Could you tell me if there's any synthetic genetic interaction between these two genes in this context? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
TOP2A,NF1,CAL27,non-sl,We have generated a double knockout targeting TOP2A and NF1 in the CAL27 head and neck squamous cell carcinoma line. Can you tell me if there's any synthetic genetic interaction between these two genes in this cellular context?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We have generated a double knockout targeting TOP2A and NF1 in the CAL27 head and neck squamous cell carcinoma line. Can you tell me if there's any synthetic genetic interaction between these two genes in this cellular context? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
TOP1,RAD50,CAL27,non-sl,We've been studying TOP1 and RAD50 mutations in our CAL27 oral cancer cells. Could you tell me what synthetic genetic interaction might exist between these two genes when they're mutated together in this cell line?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We've been studying TOP1 and RAD50 mutations in our CAL27 oral cancer cells. Could you tell me what synthetic genetic interaction might exist between these two genes when they're mutated together in this cell line? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
