gene_a,gene_b,cell_line,interaction,user_question,experiment_instruction,full_query
UBR5,FBXW7,CAL33,synthetic lethality,"We're examining concurrent mutations in UBR5 and FBXW7 genes within our CAL33 cell line. Could you tell me if there's any synthetic genetic interaction between these two mutations, and if so, what would be the nature of this interaction?","Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We're examining concurrent mutations in UBR5 and FBXW7 genes within our CAL33 cell line. Could you tell me if there's any synthetic genetic interaction between these two mutations, and if so, what would be the nature of this interaction? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
CDC7,ATM,CAL33,synthetic lethality,We've engineered CAL33 cells with mutations in both CDC7 and ATM. Could you tell me what synthetic genetic interaction might exist between these two mutations in this cell line?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We've engineered CAL33 cells with mutations in both CDC7 and ATM. Could you tell me what synthetic genetic interaction might exist between these two mutations in this cell line? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
CHEK1,UBA2,CAL33,synthetic lethality,We're studying the effects of concurrent mutations in CHEK1 and UBA2 in the CAL33 head and neck squamous cell carcinoma line. Could you determine if there's any synthetic genetic interaction between these two genes in this context?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We're studying the effects of concurrent mutations in CHEK1 and UBA2 in the CAL33 head and neck squamous cell carcinoma line. Could you determine if there's any synthetic genetic interaction between these two genes in this context? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
SETD2,POLH,CAL33,synthetic lethality,We've engineered mutations in both SETD2 and POLH in our CAL33 cell line. I'm trying to determine if there's any synthetic genetic interaction between these two mutations and what phenotypic consequences might result from this combination.,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We've engineered mutations in both SETD2 and POLH in our CAL33 cell line. I'm trying to determine if there's any synthetic genetic interaction between these two mutations and what phenotypic consequences might result from this combination. Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
TOP1,SMYD2,CAL33,synthetic lethality,We're exploring the concurrent mutation of TOP1 and SMYD2 in our CAL33 head and neck cancer cell line. Could you determine if there's any synthetic genetic interaction between these two genes in this cellular context?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We're exploring the concurrent mutation of TOP1 and SMYD2 in our CAL33 head and neck cancer cell line. Could you determine if there's any synthetic genetic interaction between these two genes in this cellular context? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
TOP1,HDAC1,CAL33,synthetic lethality,We're investigating the effects of concurrent inactivation of TOP1 and HDAC1 in the CAL33 head and neck cancer cell line. Could you help determine if there's any synthetic genetic interaction between these two genes in this cellular context?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We're investigating the effects of concurrent inactivation of TOP1 and HDAC1 in the CAL33 head and neck cancer cell line. Could you help determine if there's any synthetic genetic interaction between these two genes in this cellular context? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
FANCD2,POLG,CAL33,synthetic lethality,We've engineered mutations in both FANCD2 and POLG genes in our CAL33 head and neck cancer cell line. Could you determine if there is any synthetic genetic interaction between these two mutations and what it might be?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We've engineered mutations in both FANCD2 and POLG genes in our CAL33 head and neck cancer cell line. Could you determine if there is any synthetic genetic interaction between these two mutations and what it might be? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
PIK3CA,APEX1,CAL33,synthetic lethality,"We've introduced mutations in both PIK3CA and APEX1 in our CAL33 cell line. I'm interested in understanding if there's any synthetic genetic interaction between these two mutations, and what the nature of that interaction might be.","Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We've introduced mutations in both PIK3CA and APEX1 in our CAL33 cell line. I'm interested in understanding if there's any synthetic genetic interaction between these two mutations, and what the nature of that interaction might be. Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
MSH2,POLD1,CAL33,synthetic lethality,We've been studying genetic interactions in CAL33 cells and have generated mutant lines with knockouts in both MSH2 and POLD1. Could you tell me what type of synthetic genetic interaction would result from these concurrent mutations?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We've been studying genetic interactions in CAL33 cells and have generated mutant lines with knockouts in both MSH2 and POLD1. Could you tell me what type of synthetic genetic interaction would result from these concurrent mutations? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
MSH6,ERCC4,CAL33,synthetic lethality,"We're studying mutations in the DNA repair pathway and have generated a CAL33 cell line with disruptions in both MSH6 and ERCC4. Can you determine what synthetic genetic interaction, if any, exists between these two mutations in this head and neck cancer model?","Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We're studying mutations in the DNA repair pathway and have generated a CAL33 cell line with disruptions in both MSH6 and ERCC4. Can you determine what synthetic genetic interaction, if any, exists between these two mutations in this head and neck cancer model? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
MSH2,KIFC1,CAL33,synthetic lethality,We're investigating a dual mutation targeting MSH2 and KIFC1 in the CAL33 cell line. Can you tell me what synthetic genetic interaction might exist between these mutations in this cellular context?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We're investigating a dual mutation targeting MSH2 and KIFC1 in the CAL33 cell line. Can you tell me what synthetic genetic interaction might exist between these mutations in this cellular context? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
RNF4,EIF1AX,CAL33,synthetic lethality,We've created a cell line derived from CAL33 with concurrent mutations in both RNF4 and EIF1AX. Could you determine what synthetic genetic interaction exists between these two genes in this system?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We've created a cell line derived from CAL33 with concurrent mutations in both RNF4 and EIF1AX. Could you determine what synthetic genetic interaction exists between these two genes in this system? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
WRN,SMARCA4,CAL33,synthetic lethality,We've created knockout mutations for both WRN and SMARCA4 in our CAL33 cell line. Could you tell me if there's any synthetic genetic interaction between these two genes in this context?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We've created knockout mutations for both WRN and SMARCA4 in our CAL33 cell line. Could you tell me if there's any synthetic genetic interaction between these two genes in this context? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
PLK1,TOP1,CAL33,non-sl,We're investigating the effects of simultaneous mutations in PLK1 and TOP1 in our CAL33 head and neck cancer cell line. Can you tell me what synthetic genetic interaction might exist between these two mutated genes?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We're investigating the effects of simultaneous mutations in PLK1 and TOP1 in our CAL33 head and neck cancer cell line. Can you tell me what synthetic genetic interaction might exist between these two mutated genes? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
PARP14,KDM5C,CAL33,non-sl,"We've engineered dual gene mutations targeting PARP14 and KDM5C in the CAL33 head and neck cancer cell line. Can you determine the synthetic genetic interaction between these two mutations, if one exists?","Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We've engineered dual gene mutations targeting PARP14 and KDM5C in the CAL33 head and neck cancer cell line. Can you determine the synthetic genetic interaction between these two mutations, if one exists? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
NEK1,APC,CAL33,non-sl,We're investigating the effects of concurrent mutations in NEK1 and APC in the CAL33 head and neck squamous cell carcinoma line. Could you tell me what synthetic genetic interaction might exist between these two mutated genes in this cellular context?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We're investigating the effects of concurrent mutations in NEK1 and APC in the CAL33 head and neck squamous cell carcinoma line. Could you tell me what synthetic genetic interaction might exist between these two mutated genes in this cellular context? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
SRC,MSH2,CAL33,non-sl,We've generated loss-of-function mutations in both SRC and MSH2 in our CAL33 head and neck cancer cell line. I'd like to know if there's any synthetic genetic interaction between these two mutations and what effect this combination has on cell viability compared to the single mutants.,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We've generated loss-of-function mutations in both SRC and MSH2 in our CAL33 head and neck cancer cell line. I'd like to know if there's any synthetic genetic interaction between these two mutations and what effect this combination has on cell viability compared to the single mutants. Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
NEK1,APEX1,CAL33,non-sl,We are investigating the effects of double mutants in our CAL33 head and neck cancer cell line. Could you tell me what synthetic genetic interaction might exist between NEK1 and APEX1 mutations when they occur simultaneously in these cells?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We are investigating the effects of double mutants in our CAL33 head and neck cancer cell line. Could you tell me what synthetic genetic interaction might exist between NEK1 and APEX1 mutations when they occur simultaneously in these cells? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
PRMT5,MRE11,CAL33,non-sl,We're working with the CAL33 head and neck cancer cell line and have engineered a dual knockout model targeting both PRMT5 and MRE11. I'm curious about the synthetic genetic interaction that might exist between these two genes in this cellular context. Does our data indicate any significant interaction?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We're working with the CAL33 head and neck cancer cell line and have engineered a dual knockout model targeting both PRMT5 and MRE11. I'm curious about the synthetic genetic interaction that might exist between these two genes in this cellular context. Does our data indicate any significant interaction? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
NRAS,STK11,CAL33,non-sl,We're investigating a double knockout experiment in CAL33 cells with mutations in both NRAS and STK11. Could you help us determine if there's any synthetic genetic interaction between these two genes in this particular cell line?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We're investigating a double knockout experiment in CAL33 cells with mutations in both NRAS and STK11. Could you help us determine if there's any synthetic genetic interaction between these two genes in this particular cell line? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
REV3L,DCC,CAL33,non-sl,"We're investigating the effects of simultaneous mutations in REV3L and DCC genes within our CAL33 cell line. Could you determine if there's any synthetic genetic interaction between these two mutations, and if so, what type of interaction is observed?","Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We're investigating the effects of simultaneous mutations in REV3L and DCC genes within our CAL33 cell line. Could you determine if there's any synthetic genetic interaction between these two mutations, and if so, what type of interaction is observed? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
DUT,RECQL4,CAL33,non-sl,We've generated dual mutations in DUT and RECQL4 genes within our CAL33 cell line model. Could you help determine the synthetic genetic interaction that might occur between these two mutations in this cellular context?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We've generated dual mutations in DUT and RECQL4 genes within our CAL33 cell line model. Could you help determine the synthetic genetic interaction that might occur between these two mutations in this cellular context? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
CDC7,KDM5C,CAL33,non-sl,We're investigating the potential synthetic genetic interaction between CDC7 and KDM5C mutations in the CAL33 head and neck cancer cell line. Can you tell me what type of interaction we might observe when both of these genes are mutated simultaneously?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We're investigating the potential synthetic genetic interaction between CDC7 and KDM5C mutations in the CAL33 head and neck cancer cell line. Can you tell me what type of interaction we might observe when both of these genes are mutated simultaneously? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
TDP2,FBXW7,CAL33,non-sl,"We have engineered a CAL33 cell line with mutations in both TDP2 and FBXW7. I'm curious to know what synthetic genetic interaction exists between these two gene mutations, if any?","Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We have engineered a CAL33 cell line with mutations in both TDP2 and FBXW7. I'm curious to know what synthetic genetic interaction exists between these two gene mutations, if any? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
KIF11,SF3B1,CAL33,non-sl,"We've engineered a CAL33 cell line with mutations in both KIF11 and SF3B1. I'm trying to determine if there's any synthetic genetic interaction between these two mutations in this head and neck cancer model. Could you help identify what kind of interaction, if any, exists between these concurrent mutations?","Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We've engineered a CAL33 cell line with mutations in both KIF11 and SF3B1. I'm trying to determine if there's any synthetic genetic interaction between these two mutations in this head and neck cancer model. Could you help identify what kind of interaction, if any, exists between these concurrent mutations? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
WRN,APC,CAL33,non-sl,We're investigating the effects of concurrent mutations in WRN and APC genes in the CAL33 head and neck cancer cell line. Could you determine if there is any synthetic genetic interaction between these two mutations and what that interaction might be?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We're investigating the effects of concurrent mutations in WRN and APC genes in the CAL33 head and neck cancer cell line. Could you determine if there is any synthetic genetic interaction between these two mutations and what that interaction might be? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
PBRM1,CHEK1,CAL33,non-sl,"We're investigating the effects of co-occurring mutations in PBRM1 and CHEK1 within the CAL33 cell line. Could you determine if there's a synthetic genetic interaction between these two mutations, and if so, characterize the nature of this interaction?","Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We're investigating the effects of co-occurring mutations in PBRM1 and CHEK1 within the CAL33 cell line. Could you determine if there's a synthetic genetic interaction between these two mutations, and if so, characterize the nature of this interaction? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
RNF4,APC,CAL33,non-sl,"We're working with a CAL33 cell line and have engineered it to contain mutations in both RNF4 and APC genes. I'm curious to know if there is any synthetic genetic interaction between these two mutations, and if so, what the nature of this interaction would be?","Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We're working with a CAL33 cell line and have engineered it to contain mutations in both RNF4 and APC genes. I'm curious to know if there is any synthetic genetic interaction between these two mutations, and if so, what the nature of this interaction would be? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
